Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Official Price Guide to Baseball Cards 2000,James Beckett,Fawcett,1999-04,"THE BESTSELLING GUIDE TO BASEBALL CARDS, WITH MORE THAN 290,000 PRICES LISTED! -- COMPREHENSIVE. Complete listings from 1948 to 1999, featuring current market values for the following complete sets and individual cards--plus many, many more: BOWMAN SCORE COLLECTOR'S CHOICE SELECT DONRUSS SP FINEST STADIUM CLUB FLAIR TOPPS FLEER ULTRA LEAF UPPER DECK PINNACLE -- WRITTEN BY THE EXPERT DEALERS RELY ON! Dr. James Beckett is the leading authority on baseball card prices. -- CLEAR IDENTIFICATION. Every baseball card is identified by year, manufacturer, size, format, and player. -- VALUABLE TIPS. Professional advice on buying, selling, caring for, and storing your cards. -- CARD COLLECTING HISTORY. All the facts you need to know, from the early days of baseball to the present. -- CONDITION GRADE PRICING. Beckett's state-of-the-art system for accurately identifying values based on grade and condition. -- INVENTORY CHECKLIST. A great feature for quick and easy cataloging.",Antiques & Collectibles,846,N/A,0,en
2003 to Federal Income Taxation of Partnerships and S Corporations,"Paul R. McDaniel, Martin J. McMahon, Jr., Daniel L. Simmons",N/A,1999,N/A,Business & Economics,136,N/A,0,en
Federal Income Taxation of Business Organizations 2002,Paul McDaniel,N/A,2002-07,N/A,,212,N/A,0,en
Creative Tax Planning for Real Estate Transactions,,N/A,2002,N/A,Real property and taxation,550,N/A,0,en
"Guide to Independent Study Through Correspondence Instruction, 1980-1982",Joan Hunter,N/A,1980,N/A,Correspondence schools and courses,124,N/A,0,en
Warman's Antiques and Their Prices,Harry L. Rinker,Wallace-Homestead Book Company,1991,"The nation's oldest and most respected antiques and collectibles price guide celebrates its Silver Anniversary. This complete reference contains descriptions and prices for more than 50,000 objects, plus historical background, critical reference and periodical sources, addresses of collector's clubs, and collecting and reproduction hints for more than 500 categories of collectibles. Illustrated.",Antiques & Collectibles,738,N/A,0,en
Basics and Beyond,Margaret Van Dijk,Prentice Hall,2003,"Designed for paragraph/essay writing courses at the first-year college level. Written by a highly experienced instructor, Basics and Beyond will gradually guide students from short readings and comprehension exercises through to writing paragraphs and essays, emphasizing critical thinking skills throughout. With high-interest readings, a 'friendly' writing style, appealing activities and exercises, and a compact format, this new text will quickly become students' favourite reference guide for writing.",Language Arts & Disciplines,468,N/A,0,en
Warman's Flea Market Price Guide,Ellen Schroy,Krause Publications,2005-06-22,"Flea Market Fever! &break;&break;If you are planning to hit the flea markets, you won't want to pass on this deal. This Warman's price guide is full of information and tips to help make your flea market experience more fun and profitable. From what to bring to make flea marketing comfortable to current values, this book has the answers! &break;&break;Some of the exciting new/expanded categories include: &break;&break;4-H Collectibles &break;Badges &break;Beanie Babies &break;Campbell's Soup &break;Country Western &break;Egg Timers &break;Hot Wheels &break;Longaberger &break;Wade Ceramics &break;Watering Cans",Antiques & Collectibles,492,N/A,0,en
The Official Price Guide to Basketball Cards 1998,James Beckett,House of Collectibles,1997-12-15,"THE OFFICIAL BECKETT SOURCEBOOK, WITH MORE THAN 30,000 PRICES LISTED! *COMPREHENSIVE COVERAGE. Complete listings from 1948 to 1998, featuring prices for full sets and individual cards--plus the current market values, including: COLLECTOR'S CHOICE FINEST FLAIR FLEER HOOPS JAM SESSION SKYBOX SP SP CHAMPIONSHIP STADIUM CLUB STAR TOPPS ULTRA UPPER DECK *WRITTEN BY AN EXPERT. Dr. James Beckett is the leading sports card statistician. *CLEAR IDENTIFICATION. Every basketball card is identified by year, manufacturer, size, format, team, and player. *VALUABLE TIPS. Expert advice on buying, selling, caring for, and storing your cards. *BASKETBALL CARD HISTORY. The fascinating story from early issues to today's high-tech versions. *CONDITION GRADE PRICING. Each listing includes prices for each of the three different condition grades. *FULLY ILLUSTRATED.",Antiques & Collectibles,460,N/A,0,en
The Official Beckett Price Guide to Baseball Cards 1997,James Beckett,House of Collectibles,1996-04,"The #1 recognized source for prices and the most valuable information from the nation's most trusted expert, The Official 1997 Price Guide to Baseball Vards lists more than 290,000 prices.",Antiques & Collectibles,964,N/A,0,en
WWD Buyer's Guide,,N/A,1994,N/A,Dress accessories,768,N/A,0,en
Tax Facts on Insurance & Employee Benefits,,N/A,2009,N/A,Health insurance,1114,N/A,0,en
Taxation of Securities Transactions,Martin L. Fried,N/A,2011,N/A,Bonds,928,N/A,0,en
Forthcoming Books,Rose Arny,N/A,1992-10,N/A,American literature,2896,N/A,0,en
Newsletter,,N/A,1997,N/A,Taxation,752,N/A,0,en
Hobbies,,N/A,1982,N/A,Collectors and collecting,744,N/A,0,en
Books in Print Supplement,,N/A,2002,N/A,American literature,2576,N/A,0,en
RIA Federal Tax Handbook,,N/A,2000,N/A,Income tax,870,N/A,0,en
Wrestling Figure Checklist,Harvey George,Harvey George,2020-09-10,"Wrestling Figure Checklist is a signature look into the world of professional wrestling and its action figures. Unlike any other wrestling figure checklist out there, this publication uniquely presents almost 10,000 different action figures, playsets and accessories in rough chronological order of their release, designed to show the reader the evolution of wrestling figures from their inception in the 1960s, all the way to the end of the 2010s. The idea behind this is to allow the reader to go back to a certain era, and to see what they toy aisle would look like at that respective time. And it's not just America, this book also explores the world of Japanese and Mexican figures as well. Even if you consider yourself a wrestling figure historian, you are bound to expand your knowledge with this one-of-a-kind book! This publication contains many wrestling promotions, including: WWE and WWF, TNA, WCW, ECW, AWA, NJPW (Japan), AJPW (Japan), NOAH (Japan), AAA (Mexico), and CMLL (Mexico). On top of this, also the many manufacturers, including: Mattel, Jakks Pacific, Hasbro, LJN, Toy Biz, Marvel Toys, Remco, Character Product (Charapro), Mogura House, Kelian, The Original San Francisco Toymakers, Just Toys, and Galoob. Whether you want to expand your knowledge, find out what figures you are missing, or find out all the figures of a particular wrestler, your journey begins here.",Sports & Recreation,119,N/A,0,en
Pictorial Price Guide to American Antiques,Dorothy Hammond,Antique Collectors Club Dist,2007-01-25,Provides a comprehensive price guide to American antiques and objects made for the American market.,Antiques & Collectibles,260,N/A,0,en
"American Book Publishing Record Cumulative, 1950-1977",R.R. Bowker Company. Department of Bibliography,N/A,1978,N/A,United States,1400,N/A,0,en
British Royalty Commemoratives,"Douglas H. Flynn, Alan H. Bolton",Schiffer Book for Collectors (,1999,"Discover British commemorative dishes and keepsakes produced for a variety of royal events-coronations, jubilees, marriages, wedding anniversaries, births and visits. Fascinating tidbits on the events and royal people, and tips on collecting the commemorative objects are given. A newly revised price guide contains more than 2,500 black and white photographs and descriptions of these commemoratives.",Antiques & Collectibles,0,N/A,0,en
The Illustrated Dictionary of Antiques and Collectables,Judith H. Miller,N/A,2001-05,N/A,,0,N/A,0,en
Car Book Value Guide 1991,Thomas E. Warth,N/A,1991-04,N/A,Transportation,180,N/A,0,en
Directory of Building Products & Hardlines Distributors,,N/A,1998,N/A,Building materials,1866,N/A,0,en
National Union Catalog,,N/A,1973,Includes entries for maps and atlases.,Union catalogs,616,N/A,0,en
SRDS Consumer Magazine Advertising Source,,N/A,2002-10,N/A,"Advertising, Magazine",972,N/A,0,en
Independent Study Catalog,Joan H. Hunter,Peterson Nelnet Company,1983-02,N/A,Education,124,N/A,0,en
The Publishers' Trade List Annual,,N/A,1979,N/A,American literature,2254,N/A,0,en
The Cumulative Book Index,,N/A,1989,N/A,American literature,2122,N/A,0,en
The Word Collector,Peter H. Reynolds,Scholastic Inc.,2018-01-30,"From the beloved bestselling creator of The Dot and our own Happy Dreamer comes an inspiring story about the transformative and profound power of words. Some people collect stamps.Some people collect coins.Some people collect art.And Jerome?Jerome collected words . . . In this extraordinary new tale from Peter H. Reynolds, Jerome discovers the magic of the words all around him -- short and sweet words, two-syllable treats, and multisyllable words that sound like little songs. Words that connect, transform, and empower. From the creator of The Dot and Happy Dreamer comes a celebration of finding your own words -- and the impact you can have when you share them with the world.",Juvenile Fiction,40,N/A,0,en
"Pure-bred Dogs, American Kennel Gazette",,N/A,1989-12,N/A,Dogs,982,N/A,0,en
LEGO Harry Potter,Elizabeth Dowsett,DK Children,2011,"Gives readers an up-close look at the bricks, constructions, and minifigures of the LEGOª Harry Potter universe -- from Hogwarts Castle to Hagrid's hut.",Harry Potter films,0,N/A,0,en
World War II Collectibles,"Harry Rinker, Harry L. Rinker, Robert Heistand",Running Press Book Publishers,1993,"An illustrated guide to the diverse array of memorabilia from World War II--field equipment, headgear, uniforms, arms, personal items and GI souvenirs.",Antiques & Collectibles,88,N/A,0,en
"Handbook of Practical Planning for Artists, Art Collectors, and Their Advisors",Ramsay H. Slugg,American Bar Association,2019,"Art is an asset of passion, as author Ramsay H. Slugg begins this invaluable resource, yet it has unique and important financial characteristics. These elements make art possibly the most difficult asset to incorporate into an overall estate and financial plan. This updated and expanded edition of Handbook of Practical Planning for Artists, Art Collectors, and Their Advisors addresses two essential elements of art ownership: planning for the ultimate disposition of the art, including how to incorporate the wealth represented by the art into estate and financial planning; and the practical considerations for owners of the artwork as they actively collect and plan for the art's eventual disposition. Following a brief, general discussion of the art market, the author introduces and explains a client-focused process that can be used when advising collectors. Among the steps in the process includes explaining the income, estate, and gift tax consequences of various options as well as the important and often emotional non-tax considerations of collecting and disposing of art. The book discusses some charitable solutions available as these are often especially appealing options to many collectors and their advisors. As more artists achieve commercial success, their planning needs increase as the financial aspects of their work increases. Further, as artists often leave significant amounts of their work behind, inventory and legacy management become especially significant. This guide considers the unique issues involved when planning for artists, as well as the planning considerations and different tax rules that apply to self-created artwork rather than to capital assets, which is how works of art held by collectors and investors are classified. In addition to providing enlightening case studies, the book looks at the roles of other advisors involved in these decisions. This guide is written to appeal to all levels of knowledge, and accessible not only to trusts and estates professionals, but also for the collectors themselves as well as the many other professionals involved, including art advisors, risk management advisors, valuation advisors, and financial planners.",Antiques & Collectibles,0,N/A,0,en
Mickey Mouse Collectibles,Ted Hake,House of Collectibles,2008,"For decades, Mickey Mouse has been the most widely recognized character in the world. Created by Walt Disney, Mickey is not only at the heart of a great company, he’s been incredibly popular with collectors just about as long as he’s been around. This new book takes readers inside the world of collecting Mickey Mouse with detailed pricing, analysis and descriptions of the items. What’s more, every item listed in this guide is also pictured. Key features: • Over 6,000 prices • Over 2,000 photographs • Includes market trends and insider tips on the hottest items, most valuable pieces, and the newest finds",Mickey Mouse (Fictitious character),0,N/A,0,en
DreamWorks Dragons: Adventures with Dragons,"Joshua Pruett, James Diaz",Insight Kids,2019-06-04,"Soar alongside the Viking heroes and their majestic dragons from all three of the DreamWorks Dragons films in this ingeniously crafted pop-up book. Relive the enduring story of Hiccup and Toothless as they get to know each other on the Island of Berk, learn to trust and live harmoniously, and grow into fearless leaders. Pushing artistic boundaries to deliver a new type of immersive and engaging experience, DreamWorks Dragons: The Pop-Up Book invites you to explore dragon lore and peek inside the Hidden World from the upcoming film. Engage with six large pops, seven smaller pops, and a removable map woven into beautifully illustrated artwork just waiting to be explored. This absorbing new dimension in pop-up books is sure to captivate both the collector and DreamWorks Dragons fans of all ages.",Juvenile Fiction,0,N/A,0,en
The Adventures of Mooty,Jessie Wee,Marshall Cavendish International (Asia) Pte Limited,2018-09-15,"* Written by award-winning children's author, Jessie Wee* With illustrations by celebrated award-winning illustrator, Kwan Shan Mei* Presented for the very first time in comic book format to appeal not just to children, but to young adults and grown-ups as well* Published in a flexi-cover format to make it truly a collector's item* Includes notes from Jessie, sharing her thoughts and inspirations behind each endearing story",Mice,140,N/A,0,en
Understanding Jim Crow,David Pilgrim,PM Press,2015-11-25,"For many people, especially those who came of age after landmark civil rights legislation was passed, it is difficult to understand what it was like to be an African American living under Jim Crow segregation in the United States. Most young Americans have little or no knowledge about restrictive covenants, literacy tests, poll taxes, lynchings, and other oppressive features of the Jim Crow racial hierarchy. Even those who have some familiarity with the period may initially view racist segregation and injustices as mere relics of a distant, shameful past. A proper understanding of race relations in this country must include a solid knowledge of Jim Crow—how it emerged, what it was like, how it ended, and its impact on the culture. Understanding Jim Crow introduces readers to the Jim Crow Museum of Racist Memorabilia, a collection of more than ten thousand contemptible collectibles that are used to engage visitors in intense and intelligent discussions about race, race relations, and racism. The items are offensive. They were meant to be offensive. The items in the Jim Crow Museum served to dehumanize blacks and legitimized patterns of prejudice, discrimination, and segregation. Using racist objects as teaching tools seems counterintuitive—and, quite frankly, needlessly risky. Many Americans are already apprehensive discussing race relations, especially in settings where their ideas are challenged. The museum and this book exist to help overcome our collective trepidation and reluctance to talk about race. Fully illustrated, and with context provided by the museum’s founder and director David Pilgrim, Understanding Jim Crow is both a grisly tour through America’s past and an auspicious starting point for racial understanding and healing.",History,377,N/A,0,en
"Kovels' American Collectibles, 1900-2000","Ralph M. Kovel, Terry Kovel, Terry H. Kovel",Random House Reference Publishing,2007,"From Ralph and Terry Kovel, the undisputed experts on antiques and collectibles comes a gorgeously illustrated guide to American collectibles and treasures of the 20th century. From eggbeaters to elegant furnishings, porcelain to plastic, Bakelite to bottles, this book will teach readers to recognize, evaluate, purchase, and care for collectibles. Random House",Americana,0,5,1,en
Harry Potter: A Pop-Up Guide to Hogwarts,Matthew Reinhart,Insight Editions,2018-10-23,"A 3-D masterpiece celebrating Harry Potter’s Hogwarts School of Witchcraft and Wizardry from New York Times best-selling pop-up engineer Matthew Reinhart. Harry Potter: A Pop-Up Guide to Hogwarts is an exhilarating, interactive guide to the iconic school of witchcraft and wizardry. This book features spectacular pop-up re-creations of key locations inside and outside Hogwarts castle, and it opens flat to form a pop-up map of the castle and its grounds—including the Quidditch pitch, the Forbidden Forest, and beyond. In addition to large pops on each spread, numerous mini-pops bring to life beloved elements from the Harry Potter films, such as the Marauder's Map and the Flying Ford Anglia. Each pop includes insightful text about Hogwarts as seen in the films, making for a must-have collectible for fans of the wizarding world. NOTE: Before unfolding the Hogwarts map, unhook the two manila tabs on each spread by gently pushing them out from underneath. There are eight tabs in total to release.",Performing Arts,0,N/A,0,en
Hellblazer by Garth Ennis Omnibus,Garth Ennis,National Geographic Books,2020-03-24,"Written by Preacher co-creator Garth Ennis, Hellblazer by Garth Ennis Omnibus Vol. 1 collects the game changing stories that breathed new life into the fan favorite character, John Constantine. John Constantine is dying. As a sorcerer literally haunted by the demons of his past, John is no stranger to mystic bedevilment or supernatural horror. But it's his chain smoking that ultimately brings death to Constantine's front door. Between this, and investigations of a grisly serial murderer and strategies against the Lord of Hell, there is no rest for the wicked. Especially when your name is John Constantine. Written by Garth Ennis (Preacher, Punisher MAX) with art by fan favorites Steve Dillon (Preacher, Punisher MAX) Hellblazer by Garth Ennis Omnibus Vol. 1 brings together Ennis' entire run for the first time! Collects Hellblazer #41-50, #52-83, #129-131, Vertigo Jam #1, Hellblazer Special #1, Heartland #1, Vertigo: Winter's Edge #2",Comics & Graphic Novels,0,N/A,0,en
Stray Dogs: Dog Days,Tony Fleecs,Image Comics,2022-07-20,"The follow-up to 2021’s surprise cartoon/horror smash hit, STRAY DOGS! In DOG DAYS, each of the Strays gets their moment to shine with a series of vicious short stories. Questions are answered, mysteries are solved, and old wounds get torn open. This genre-bending thrill ride takes the reader from the first dog the Master captured to the final moments at his house of horrors. STRAY DOGS: DOG DAYS is a heartbreakingly adorable horror anthology by My Little Pony comic artists TONY FLEECS & TRISH FORSTNER. In this collection…every dog has its day. “Another suspenseful and gut-wrenching journey into darkness that blends Don Bluth-inspired cuteness with Hitchcock-level terror.” —Lotusland Comics “The bold artwork combines with vivid storytelling, all of which wraps around the reader’s heart and refuses to let go.” —Monkeys Fighting Robots Collects STRAY DOGS: DOG DAYS #1-2, plus the STRAY DOGS FCBD PROLOGUE",Comics & Graphic Novels,128,N/A,0,en
Art Deco,"Judith Miller, Nicholas M. Dawes",Dorling Kindersley Ltd,2005,"The definitive, all-colour guide for any Art Deco enthusiast, showcasing over 1,000 individually priced items. With up-to-date tips and advice from bestselling expert Judith Miller, this glorious guide will show you all you need to know about Art Deco. From Clarice Cliff to Chanel, you can�t afford to buy or sell without it. �Judith is the ideal expert to guide both amateur and experienced collectors . . .� � Homes and Interiors",Antiques & Collectibles,245,N/A,0,en
99. 1% Pure: Breaking Bad Art,,N/A,2021-08,"One of the most acclaimed and popular television series of all time, Breaking Bad left an indelible imprint on the imaginations of viewers around the world. Walter White's transformation from high school chemistry teacher to meth kingpin has inspired thousands of artists to creatively reinterpret the show's stark, stylish visuals and unforgettable characters. '99.1% Pure: The Breaking Bad Artbook' brings together an electrifying collection of art from around the globe, personally curated by show creator Vince Gilligan and the Breaking Bad team. Featuring a dazzling array of styles, this one of-a-kind book is the ultimate tribute to the series and its seismic impact on popular culture.",Breaking bad (Television program : 2008-2013),0,N/A,0,en
"The Best of Time, Rolex Wristwatches","James M. Dowling, Jeffrey P. Hess",Schiffer Pub Limited,2001,"The name Rolex is recognized around the world. As an icon of beauty, quality, accuracy, style, and taste. While there are other fine manufacturers of timepieces, none has reached this pinnacle of public respect and acclaim. The watches produced by Rolex over the last 90 years are celebrated in this lavishly illustrated classic, now in an expanded second edition. Dowling and Hess, both acknowledged Rolex authorities, have captured the watches' beauty in color photography and present the most thorough and extensive history written of the company. Information for collectors and newly revised market values of the watches make this a truly useful volume, one that will be cherished by watch lovers around the world.",Wrist watches,399,N/A,0,en
Maiwa's Revenge,Henry Rider Haggard,IndyPublish.com,1888,N/A,Fiction,252,N/A,0,en
Harvard Business Review Guides Ultimate Boxed Set (16 Books),"Harvard Business Review, Nancy Duarte, Bryan A. Garner, Mary Shapiro, Jeff Weiss",Harvard Business Press,2019-02-26,"How-to guides to your most pressing work challenges. This 16-volume, specially priced boxed set makes a perfect gift for aspiring leaders looking for trusted advice on such diverse topics as data analytics, negotiating, business writing, and coaching. This set includes: Persuasive Presentations Better Business Writing Finance Basics Data Analytics Building Your Business Case Making Every Meeting Matter Project Management Emotional Intelligence Getting the Right Work Done Negotiating Leading Teams Coaching Employees Performance Management Delivering Effective Feedback Dealing with Conflict Managing Up and Across Arm yourself with the advice you need to succeed on the job, with the most trusted brand in business. Packed with how-to essentials from leading experts, the HBR Guides provide smart answers to your most pressing work challenges.",Business & Economics,2098,N/A,0,en
Harry Potter's School Books,J. K. Rowling,Bloomsbury Childrens,2004-05,"As featured in the first year set texts reading list in Harry Potter and the Philosopher's Stone, 'Fantastic Beasts and where to find them' is an extensive introduction to the magical beasts that exist in the magical, non-Muggle world. Some of the animals featured in the A-Z you will have already met in the existing Harry Potter books: for example Hippogriff, Flobberworm, Kappa - others you certainly won't: read on to find out exactly what a Chizpurfle is, why there are so few Erumpents, or why one should always beware of the sinister Lethifold…As Albus Dumbledore says in his introduction, this set text book by Newt Scamander has given the perfect grounding to many a Hogwarts student. It will be helpful to all Muggles out there too… On reading the book you will also find that Harry, Ron and (in one instance) Hermione - couldn't resist grafittiing the book, and adding their own personal hand-written opinions. Did you know that : there are 700 ways of committing a foul in Quidditch? The game first began to evolve on Queerditch Marsh? What Bumphing is? That Puddlemere United is oldest team in the Britain and Ireland league? (founded 1163) All this information and much more could be yours once you have read this book: this is all you could ever need to know about the history, the rules - and the breaking of the rules - of the noble wizarding sport of Quidditch.",,0,4.5,3,en
Fantastic Beasts and Where to Find Them: Stupefy Hardcover Ruled Journal,Insight Editions,Insights,2016-10-18,"Record your own magical journey with this Fantastic Beasts and Where to Find Them­–themed writing journal. Featuring the spell from J.K. Rowling’s Wizarding World used to stun enemies, dueling opponents, and even the occasional No-Maj, this finely crafted journal celebrates the exquisite art and design of Fantastic Beasts and Where to Find Them. With sturdy construction and a sewn binding, this journal lies flat, and the 192 lined, acid-free pages of high-quality, heavy stock paper take both pen and pencil nicely to encourage inspiration. The journal also features a ribbon placeholder, elastic closure, and 7.5 x 4.5–inch back pocket, ideal for holding photographs and sketches. Copyright © 2016 FANTASTIC BEASTS AND WHERE TO FIND THEM characters, names and related indicia are © &TM Warner Bros. Entertainment Inc. WB SHIELD: TM & © WBEI. J.K. ROWLING’S WIZARDING WORLD TM J.K. Rowling and Warner Bros. Entertainment Inc. Publishing Rights © JKR. (s16",Performing Arts,0,N/A,0,en
Records & Briefs,,N/A,N/A,N/A,,956,N/A,0,en
A Duke in Danger,Barbara Cartland,Barbara Cartland EBooks ltd,2018-03-07,"One of the youngest Colonels in the Duke of Wellington’s Army, Ivar Harling returns from the victorious Battle of Waterloo to Harlington House in London’s Berkeley Square. Suddenly a very rich man now that he has inherited the Dukedom of Harlington from his cousin, who has been killed in the War, he is also tall and extremely handsome although his years as a soldier have left their mark on him. And perhaps too in the expression in his eyes, which is perfection to Society beauties such as the glamorous widow, Lady Isobel Dalton, who pursues him avidly and with some success.But although he needs to marry to prevent his scheming and dishonourable cousin, Jason, from stepping into his shoes, he resists Lady Isobel’s desperate hints at marriage as she fancies herself as a Duchess.When a craven pawnbroker, Emmanuel Pinchbeck, approaches him for money to redeem several of his family heirlooms, which it seems that his young cousin, Lady Alvina, has been selling off secretly, he is outraged. But, arriving at a closed-up Harling Castle in the country, he finds not a devious dishonest woman but a beautiful yet tormented young lady who, unaware of the family’s huge wealth, is in dire financial straits as well as his whole ancestral estate. The Duke is determined to find out how she has been so cruelly misled. And along the way he finds the love that he has always dreamt of finding – but not before the spectre of death steps into his path.",Fiction,132,N/A,0,en
Vintage Halloween Collectibles 3rd Edition,Mark B. Ledenbach,N/A,2014-06-01,N/A,Halloween,303,N/A,0,en
HBR Guide to Better Business Writing (HBR Guide Series),Bryan A. Garner,Harvard Business Review Press,2013-01-08,"DON'T LET YOUR WRITING HOLD YOU BACK. When you're fumbling for words and pressed for time, you might be tempted to dismiss good business writing as a luxury. But it's a skill you must cultivate to succeed: You'll lose time, money, and influence if your e-mails, proposals, and other important documents fail to win people over. The HBR Guide to Better Business Writing, by writing expert Bryan A. Garner, gives you the tools you need to express your ideas clearly and persuasively so clients, colleagues, stakeholders, and partners will get behind them. This book will help you: Push past writer's block Grab--and keep--readers' attention Earn credibility with tough audiences Trim the fat from your writing Strike the right tone Brush up on grammar, punctuation, and usage Arm yourself with the advice you need to succeed on the job, with the most trusted brand in business. Packed with how-to essentials from leading experts, the HBR Guides provide smart answers to your most pressing work challenges.",Business & Economics,241,N/A,0,en
Miller's Antiques Marks,Judith Miller,Hachette UK,2018-01-31,"Marks are one of the collector's most important tools when it comes to identifying and dating antiques. Of course, it is important to understand that they should never be relied upon completely, as many have been copied or faked. What you should rely on is experience. Handle as many antiques as you can and learn to combine your knowledge of marks with the knowledge of how an authentic piece looks and feels. Whether you are buying at auction, flea market or antique shop this is the book you need to identify and date what you find. More than 6,000 marks are organized for quick, at-a-glance reference with full-colour sections on silver, Sheffield plate, bronze figures, ceramics, glass, costume jewellery, toys and dolls. This comprehensive guide can be kept handy to identify antique finds and valuate them from a catalogue of the most common marks that you will encounter, as well as any unidentified treasures you already own.",Antiques & Collectibles,296,N/A,0,en
Across Mongolian Plains,Roy Chapman Andrews,Lulu.com,2014-08-04,"The present book is the narrative of our work and travels. As in """"Camps and Trails"""" I have written it entirely from the sportsman's standpoint and have purposely avoided scientific details which would prove uninteresting or wearisome to the general public... Asia is the most fascinating hunting ground in all the world, not because of the quantity of game to be found there but because of its quality, and scientific importance. Central Asia was the point of origin and distribution for many mammals which inhabit other parts of the earth to-day and the habits and relationships of some of its big game animals are almost unknown. Because of unceasing native persecution, lack of protection, the continued destruction of forests and the ever increasing facilities for transportation to the remote districts of the interior, many of China's most interesting and important forms of wild life are doomed to extermination in the very near future.",Biography & Autobiography,230,N/A,0,en
Here's the Deal,Kellyanne Conway,Simon and Schuster,2024-10-29,"INSTANT #1 NEW YORK TIMES BESTSELLER “Part personal chronicle and part political journey…a candid assessment of some of her colleagues in the White House and the media.” —The Washington Post Among the Trump era’s savviest insiders, one name stands especially tall: Kellyanne. As a highly respected pollster for corporate and Republican clients and a frequent television talk show guest, Kellyanne Conway had already established herself as one of the brightest lights on the national political scene when Donald Trump asked her to run his presidential campaign. She agreed, delivering him to the White House, becoming the first woman in American history to manage a winning presidential campaign, and changing the American landscape forever. Who she is, how she did it, and who tried to stop her is a fascinating story of personal triumph and political intrigue that has never been told…until now. In Here’s The Deal, Kellyanne takes you on a journey all the way to the White House and beyond with her trademark sharp wit, raw honesty, and level eye. It’s all here: what it’s like to be dissected on national television. How to outsmart the media mob. How to outclass the crazy critics. How to survive and succeed male-dominated industries. What happens when the perils of social media really hit home. And what happens when the divisions across the country start playing out in one’s own family. In this open and vulnerable account, Kellyanne turns the camera on herself. What she has to share—about our politics, about the media, about her time in the White House, and about her personal journey—is an astonishing glimpse of visibility and vulnerability, of professional and personal highs and lows, and ultimately, of triumph.",Biography & Autobiography,512,N/A,0,en
Devil's Reign: X-Men,Gerry Duggan,Marvel Universe,2022-08-30,"The Queen's reign! Emma Frost has many skeletons in her closet, but only one of them is currently Mayor of New York City. Now, in the midst of the chaos of DEVIL'S REIGN, the truth about the White Queen's secret past with the Kingpin of Crime may be about to come to light! As Wilson Fisk makes his play, will his old ally Emma Frost stand in his way...or protect the secrets they share? COLLECTING: Devil's Reign: X-Men (2022) 1-3, TBD",Comics & Graphic Novels,0,N/A,0,en
Kovels' Know Your Antiques,"Ralph M. Kovel, Terry H. Kovel",Random House Reference,1993,"On cover: The best-selling guide to evaluating, buying, and caring for any antique.",Antiques & Collectibles,372,N/A,0,en
Third Reich Collectibles,Chris William,Krause Publications Incorporated,2015,"The rise and fall of Germany's Third Reich is one of the most studied, investigated and collected episodes of military history. Third Reich Collectibles features more than 1,300 color images with descriptions and values. Throughout the book you'll also find historical background information and period photographs capturing everyday Nazi Germany.|The rise and fall of Germany's Third Reich is one of the most studied, investigated and collected episodes of military history. A reign of terror that rose to near world domination during the 1930s and early 1940s, Adolph Hitler's Germany continues to fascinate generations of scholars and students of history alike.The Third Reich's insatiable drumbeat of pageantry and propaganda produced countless uniforms, insignia, medals, flags, daggers, swords, and headgear, comprising one of the most desired categories in all of military collectibles to study, understand and own.Groundbreaking in scope and execution, Third Reich Collectibles features more than 1,300 color images with descriptions and values for:UniformsHelmetsHeadgearFlagsBadgesMembership pinsPatchesArmbandsFirearmsBladesEquipmentPaper IDsSignageAnd more associated with the military and paramilitary groups of the Third ReichThroughout the book you'll also find historical background information and period photographs capturing everyday Nazi Germany.",Antiques & Collectibles,240,N/A,0,en
Standard Catalog of World Paper Money,Albert Pick,N/A,1982,N/A,Paper money,832,N/A,0,en
Pollyanna (Annotated),Eleanor H Porter,Independently Published,2020-08-31,"The young orphan Pollyanna is sent to live with her stern Aunt in a dour New England town. Refusing to be cast down by her circumstances, Pollyanna begins teaching the town ""the glad game"", which her father taught her. To play, one must find something to be glad about in every situation. Gradually, the irrepressible girl brings happiness and light to the lives of everyone around her. Pollyanna is a children's literature classic.",,180,N/A,0,en
