Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
The Observatory,,N/A,1927,"""A review of astronomy"" (varies).",Astronomy,430,N/A,0,en
Cape Astrographic Zones,"Royal Observatory, Cape of Good Hope",N/A,1926,"At the Congrès astrophotographique internationale, Paris, 1887, it was resolved to chart the whole sky and to include a catalogue; ""the zone assigned to the Cape was that contained between declination-400and-520 and involved 1512 areas each 20by 20. cf. Pref.",Astrographic catalog and chart,512,N/A,0,en
Index to Theses Accepted for Higher Degrees in the Universities of Great Britain and Ireland,,N/A,1963,N/A,"Dissertations, Academic",260,N/A,0,en
Methodist Magazine,,N/A,1895,N/A,Methodism,534,N/A,0,en
California. Court of Appeal (1st Appellate District). Records and Briefs,California (State).,N/A,N/A,N/A,Law,112,N/A,0,en
Cape Astrographic Zones ...: Zone -510,"Royal Observatory, Cape of Good Hope",N/A,1926,N/A,Astrographic catalog and chart,510,N/A,0,en
Cape Astrographic Zones ...: Zone -500,"Royal Observatory, Cape of Good Hope",N/A,1924,N/A,Astrographic catalog and chart,510,N/A,0,en
Computing,V. A. Dyck,N/A,1982,N/A,Computers,658,N/A,0,en
Computer Sciences Technical Report,,N/A,1997,N/A,Computers,362,N/A,0,en
Computer Decisions,,N/A,1984,N/A,Electronic data processing,1038,N/A,0,en
"33rd European Microwave Conference 2003: Tuesday, 7th October, 2003",,N/A,2003,N/A,Microwave devices,530,N/A,0,en
"Mitteilungen des Deutschen Archäologischen Instituts, Abteilung Kairo",Deutsches Archäologisches Institut. Abteilung Kairo,N/A,1988,"Vol. 14, ""Festschrift zum 70. Geburtstag von Profesor Dr. Hermann Kees"" ; Vols. 15-16, ""Festschrift zum 80. Geburtstag von Professor Dr. Hermann Junker.""",Archaeology,0,N/A,0,en
Records & Briefs New York State Appellate Division,,N/A,N/A,N/A,,1104,N/A,0,en
Foreign Companies in Malaysia Yearbook,,N/A,2000,N/A,"Business enterprises, Foreign",464,N/A,0,en
"Computer Programs Directory, 1974",Richard J. McQuillin,Macmillan College,1973,Bibliogr. programów komputerowych oprac. dla Joint User Group (JUG) of Association for Computer Machinery.,Computers,828,N/A,0,en
Sessional Papers,Great Britain. Parliament. House of Commons,N/A,1902,N/A,Great Britain,610,N/A,0,en
Computers in Today's World,Ralph M. Stair,Irwin Professional Publishing,1986,N/A,Computers,720,N/A,0,en
ASEAN Who's who,,N/A,1992,N/A,"Associations, institutions, etc",920,N/A,0,en
"Public Papers of Governor Mario M. Cuomo, 1986","New York (State). Governor (1983- : Cuomo), Mario Matthew Cuomo",N/A,1990,N/A,New York (State),1330,N/A,0,en
Canadian Key Business Directory,,N/A,1993,N/A,Business enterprises,1280,N/A,0,en
Essentials of Economics,Bradley R. Schiller,Irwin/McGraw-Hill,2005,"Essentials of Economics is the market leader for the one-semester survey course. In just about 400 pages, it provides a solid introduction to the core concepts of economics with an emphasis on real-world examples and current events. Essentials has earned its popular success because, unlike other books on the market, it is free of the abstract and complex theory that require more time than this course allows. Instead, the text is clean and concise, with many examples of significance to students today, including Headlines and Policy Perspectives that use current events to help illustrate the topics discussed. This real-world policy emphasis is a distinctive feature of Schiller’s text and is integral to its dominance of the survey text market.",Business & Economics,452,N/A,0,en
Government Reports Announcements,,N/A,1975-05-16,N/A,Technology,226,N/A,0,en
Modern Data,,N/A,1973,N/A,Computers,946,N/A,0,en
Computer Applications and Quantitative Methods in Archaeology,,N/A,2003,N/A,Archaeology,610,N/A,0,en
Parliamentary Papers,Great Britain. Parliament. House of Commons,N/A,1902,N/A,"Bills, Legislative",616,N/A,0,en
Index to IEEE Publications,Institute of Electrical and Electronics Engineers,N/A,1995,Issues for 1973- cover the entire IEEE technical literature.,Electric engineering,1404,N/A,0,en
California. Court of Appeal (3rd Appellate District). Records and Briefs,California (State).,N/A,N/A,Number of Exhibits: 3,Law,230,N/A,0,en
Far Eastern Economic Review,,N/A,1983-07,N/A,,0,N/A,0,en
Directory of Libraries in Canada,,N/A,1995,N/A,Libraries,732,N/A,0,en
Metallurgical Reports C R M.,Centre de recherches métallurgiques,N/A,1975,N/A,,504,N/A,0,en
Proceedings of the Fourth Mexican International Conference on Computer Science,Edgar Chávez,Institute of Electrical & Electronics Engineers(IEEE),2003,"ENC 2003 brings together scientists and students working in all fields of Computer Science from the major research institutions and universities in Mexico, as well as guest institutions from around the world, to share the latest advances in computer science research. This proceedings explores recent research and the high quality technical program, as exemplified by the papers collected in these proceedings, provides evidence of a maturing computer science community in Mexico.",Computers,374,N/A,0,en
A Physician's Guide to Computers and Computing,"John M. Allswang, Jon I. Isenberg, Michael H. Weiss",Prentice Hall,1985,N/A,Medical,244,N/A,0,en
Global Networks,Linda Marie Harasim,MIT Press,1993,"Global Networks takes up the host of issues raised by the new networking technology that now links individuals, groups, and organizations in different countries and on different continents. The 21 contributions focus on the implementation, applications and impact of computer-mediated communication in a global context.",Computers,432,4,2,en
PC World,,N/A,1996,N/A,IBM Personal Computer,1166,N/A,0,en
The Electrical Review,,N/A,1896,N/A,Electric engineering,912,N/A,0,en
General Report,Survey of India,N/A,1921,N/A,India,76,N/A,0,en
Change Triggered by Computer Technology,Barbara Anne Inch,N/A,1987,N/A,,558,N/A,0,en
Title News,,N/A,1970,N/A,Land titles,548,N/A,0,en
Using Computers in Qualitative Research,Nigel G. Fielding Raymond M. Lee,SAGE,1991-04-30,"This is a comprehensive assessment of recent developments in the use of computers in qualitative research, an increasingly important and rapidly growing area of interest among social scientists and graduate students. Using Computers in Qualitative Research profiles and compares the principal programs available, identifying their particular strengths and limitations. It outlines the sorts of research problems that existing and forthcoming software can and cannot handle. The contributors also draw on their experiences of teaching computer-based techniques to suggest ways in which these could be incorporated into research methods training. [Reprinted with updated information on computer resources, 1992]",Social Science,228,N/A,0,en
World Regional Casts,,N/A,1995,N/A,,348,N/A,0,en
Whitaker's Books in Print,,N/A,1990,N/A,"Bibliography, National",2558,N/A,0,en
"The Elementary School Library Collection, Phases 1-2-3",,N/A,2000,N/A,Children's literature,1256,N/A,0,en
"Major Companies of the Arab World, 1995",G. C. Bricault,N/A,1995,N/A,Business & Economics,1248,N/A,0,en
New Zealand Books in Print,,N/A,1988,N/A,New Zealand,300,N/A,0,en
Law Books in Print: Subjects,Nicholas Triffin,N/A,1987,N/A,Law,592,N/A,0,en
Readings in Human-Computer Interaction,Ronald M. Baecker,Elsevier,2014-06-28,"The effectiveness of the user-computer interface has become increasingly important as computer systems have become useful tools for persons not trained in computer science. In fact, the interface is often the most important factor in the success or failure of any computer system. Dealing with the numerous subtly interrelated issues and technical, behavioral, and aesthetic considerations consumes a large and increasing share of development time and a corresponding percentage of the total code for any given application. A revision of one of the most successful books on human-computer interaction, this compilation gives students, researchers, and practitioners an overview of the significant concepts and results in the field and a comprehensive guide to the research literature. Like the first edition, this book combines reprints of key research papers and case studies with synthesizing survey material and analysis by the editors. It is significantly reorganized, updated, and enhanced; over 90% of the papers are new. An invaluable resource for systems designers, cognitive scientists, computer scientists, managers, and anyone concerned with the effectiveness of user-computer interfaces, it is also designed for use as a primary or supplementary text for graduate and advanced undergraduate courses in human-computer interaction and interface design. - Human computer interaction--historical, intellectual, and social - Developing interactive systems, including design, evaluation methods, and development tools - The interaction experience, through a variety of sensory modalities including vision, touch, gesture, audition, speech, and language - Theories of information processing and issues of human-computer fit and adaptation",Computers,973,N/A,0,en
Digital Game-Based Learning,Marc Prensky,Paragon House,2007-03-01,"Today's workforce is quicker, sharper, more visually oriented, and more technology-savvy than ever. To truly benefit from the Digital Natives' learning power and enthusiasm, traditional training methods must adapt to the way people learn today. Written by the founder of Games2train, this innovative book is filled with examples and information to meet the demands of both educators and employers.",Education,464,N/A,0,en
Anglo American Trade Directory,,N/A,1986,N/A,Great Britain,494,N/A,0,en
Computer Service and Repair,Richard M. Roberts,Goodheart-Wilcox Publisher,2005,"Teaches the practices and principles needed to pass the A+ Certification Exams, as well as to build, upgrade, and troubleshoot your PC.",Microcomputers,0,N/A,0,en
Bulletin of the American Mathematical Society,American Mathematical Society,N/A,1922,N/A,Mathematics,540,N/A,0,en
"Computers, Communications, and the Public Interest",Martin Greenberger,N/A,1987,N/A,Computers and civilization,0,N/A,0,en
Nix V. Sullivan,,N/A,1990,N/A,,22,N/A,0,en
Cape Astrographic Zones ...: Zone -410,"Royal Observatory, Cape of Good Hope",N/A,1913,N/A,Astrographic catalog and chart,520,N/A,0,en
"Cape astrographic zones : catalogue of rectangular co-ordinates and diameters of star-images derived from photographs taken at the Royal Observatory, Cape of Good Hope. 1. Zone -41°","Royal Observatory, Cape of Good Hope",N/A,1915,N/A,Astrographic catalog and chart,506,N/A,0,en
Cape Astrographic Zones ...: Zone -450,"Royal Observatory, Cape of Good Hope",N/A,1922,N/A,Astrographic catalog and chart,690,N/A,0,en
Cape Astrographic Zones ...: Zone -440,"Royal Observatory, Cape of Good Hope",N/A,1916,N/A,Astrographic catalog and chart,528,N/A,0,en
Cape Astrographic Zones ...: Zone -460,"Royal Observatory, Cape of Good Hope",N/A,1923,N/A,Astrographic catalog and chart,586,N/A,0,en
Cape Astrographic Zones ...: Zone -470,"Royal Observatory, Cape of Good Hope",N/A,1916,N/A,Astrographic catalog and chart,556,N/A,0,en
Cape Astrographic Zones ...: Zone -430,"Royal Observatory, Cape of Good Hope",N/A,1915,N/A,Astrographic catalog and chart,578,N/A,0,en
Cape Astrographic Zones: Zone -44°,"Royal Observatory, Cape of Good Hope",N/A,1916,N/A,Astrographic catalog and chart,540,N/A,0,en
Quarterly Progress Report,Massachusetts Institute of Technology. Research Laboratory of Electronics,N/A,1959,N/A,Electronics,446,N/A,0,en
California Manufacturers Register,,N/A,1968,N/A,California,1714,N/A,0,en
Computers and Society,Ronald M. Baecker,Oxford University Press,2019-04-24,"The last century has seen enormous leaps in the development of digital technologies, and most aspects of modern life have changed significantly with their widespread availability and use. Technology at various scales - supercomputers, corporate networks, desktop and laptop computers, the internet, tablets, mobile phones, and processors that are hidden in everyday devices and are so small you can barely see them with the naked eye - all pervade our world in a major way. Computers and Society: Modern Perspectives is a wide-ranging and comprehensive textbook that critically assesses the global technical achievements in digital technologies and how are they are applied in media; education and learning; medicine and health; free speech, democracy, and government; and war and peace. Ronald M. Baecker reviews critical ethical issues raised by computers, such as digital inclusion, security, safety, privacy,automation, and work, and discusses social, political, and ethical controversies and choices now faced by society. Particular attention is paid to new and exciting developments in artificial intelligence and machine learning, and the issues that have arisen from our complex relationship with AI.",Computers,549,N/A,0,en
Publications of the Goodsell Observatory,,N/A,1915,N/A,Astronomy,338,N/A,0,en
"Illustrated Computer Concepts and Microsoft Office 365 & Office 2016, Loose-Leaf Version","June Jamrich Parsons, David W. Beskeen, Carol M. Cram, Jennifer Duffy, Lisa Friedrichsen, Elizabeth Eisner Reding",Course Technology,2016-03-02,"""Present the computer concepts and Microsoft Office 2016 skills perfect for your Introduction to Computing course with ILLUSTRATED COMPUTER CONCEPTS AND MICROSOFT OFFICE 365 & OFFICE 2016. This all-in-one book makes the computer concepts and skills your students need to know easily accessible. The user-friendly two-page spread found throughout this and other popular Illustrated Microsoft Office 2016 books clearly demonstrates key application skills. Today's most up-to-date technology developments and concepts are clarified using the distinctive step-by-step approach and the latest content from COMPUTER CONCEPTS ILLUSTRATED BRIEF. This edition highlights new Office features with a new module covering Productivity Apps. You'll find a wealth of instructional support and resources, including MindTap customized learning paths to reinforce the important skills and theories found in ILLUSTRATED COMPUTER CONCEPTS AND MICROSOFT OFFICE 365 & OFFICE 2016."" --Publisher.",Computers,0,N/A,0,en
"Technology for Success: Computer Concepts, 2020","Jennifer T. Campbell, Mark Ciampa, Barbara Clemens, Mark Frydenberg",N/A,2020-06-30,"Gain a thorough understanding of today's sometimes daunting, ever-changing world of technology as you learn how to apply the latest technology to your academic, professional and personal life with TECHNOLOGY FOR SUCCESS: COMPUTER CONCEPTS. Written by a team of best-selling technology authors and based on extensive research and feedback from students like you, this edition breaks each topic into brief, inviting lessons that address the �what, why and how� behind digital? advancements to ensure deep understanding and application to today's real world. Optional online MindTap and SAM (Skills Assessment Manager) learning tools offer hands-on and step-by-step training, videos that cover the more difficult concepts and simulations that challenge you to solve problems in the actual world. You leave this course able to read the latest technology news and understand its impact on your daily life, the economy and society.",,0,N/A,0,en
Publications of the Goodsell Observatory of Carleton College,,N/A,1915,N/A,Astronomy,322,N/A,0,en
Machine Learning with Quantum Computers,"Maria Schuld, Francesco Petruccione",Springer Nature,2021-10-17,"This book offers an introduction into quantum machine learning research, covering approaches that range from ""near-term"" to fault-tolerant quantum machine learning algorithms, and from theoretical to practical techniques that help us understand how quantum computers can learn from data. Among the topics discussed are parameterized quantum circuits, hybrid optimization, data encoding, quantum feature maps and kernel methods, quantum learning theory, as well as quantum neural networks. The book aims at an audience of computer scientists and physicists at the graduate level onwards. The second edition extends the material beyond supervised learning and puts a special focus on the developments in near-term quantum machine learning seen over the past few years.",Science,321,N/A,0,en
"Fundamentals of Wearable Computers and Augmented Reality, Second Edition",Woodrow Barfield,CRC Press,2015-07-23,"Data will not help you if you can’t see it where you need it. Or can’t collect it where you need it. Upon these principles, wearable technology was born. And although smart watches and fitness trackers have become almost ubiquitous, with in-body sensors on the horizon, the future applications of wearable computers hold so much more. A trusted reference for almost 15 years, Fundamentals of Wearable Computers and Augmented Reality goes beyond smart clothing to explore user interface design issues specific to wearable tech and areas in which it can be applied. Upon its initial publication, the first edition almost instantly became a trusted reference, setting the stage for the coming decade, in which the explosion in research and applications of wearable computers and augmented reality occurred. Written by expert researchers and teachers, each chapter in the second edition has been revised and updated to reflect advances in the field and provide fundamental knowledge on each topic, solidifying the book’s reputation as a valuable technical resource as well as a textbook for augmented reality and ubiquitous computing courses. New Chapters in the Second Edition Explore: Haptics Visual displays Use of augmented reality for surgery and manufacturing Technical issues of image registration and tracking Augmenting the environment with wearable audio interfaces Use of augmented reality in preserving cultural heritage Human-computer interaction and augmented reality technology Spatialized sound and augmented reality Augmented reality and robotics Computational clothing From a technology perspective, much of what is happening now with wearables and augmented reality would not have been possible even five years ago. In the fourteen years since the first edition burst on the scene, the capabilities and applications of both technologies are orders of magnitude faster, smaller, and cheaper. Yet the book’s overarching mission remains the same: to supply the fundamental information and basic knowledge about the design and use of wearable computers and augmented reality with the goal of enhancing people’s lives.",Computers,723,N/A,0,en
The Statist,,N/A,1965,N/A,Commerce,1052,N/A,0,en
Principles of Computer Systems,"Gerald M. Karam, John C. Bryant","Englewood, NJ : Prentice Hall",1992,"Describes computer system concepts in simple terms and offers information on how the low-level, compiler/interpreter activities of computers - arithmetic, I/O, array processing, character strings functions - are performed. A fictitious computer (CUSP), is used to exemplify the concepts discussed.",Computers,458,N/A,0,en
Computer Concepts and Microsoft Office 2013: Illustrated,"June Jamrich Parsons, Dan Oja, David W. Beskeen, Carol M. Cram, Jennifer Duffy",Cengage Learning,2013-07-19,"Everything you need for your Introduction to Computing course! COMPUTER CONCEPTS AND MICROSOFT OFFICE 2013 ILLUSTRATED delivers the most up-to-date computer concepts and Microsoft Office 2013 skills in an accessible, easy-to-follow format. The Illustrated Series has been praised by instructors for its concise, focused approach and user-friendly layout, which engages both computer rookies and hot shots in mastering application skills and computer concepts quickly and efficiently. Thanks to the Illustrated Series’ hallmark 2-page layout, each task is presented in a single view, enabling students to work through an entire process without turning a page. New Learning Outcomes outline the skills covered in each lesson, and larger full-color screens represent exactly what students should see on their own computers. With COMPUTER CONCEPTS AND MICROSOFT OFFICE 2013 ILLUSTRATED, everything your students need is at their fingertips. Important Notice: Media content referenced within the product description or the product text may not be available in the ebook version.",Computers,800,N/A,0,en
Illinois Technograph,,N/A,1953,N/A,College student newspapers and periodicals,526,N/A,0,en
Computers in the Federal Government,"Martha M. Gray, Institute for Computer Sciences and Technology. Information Technology Division",N/A,1977,N/A,Executive departments,48,N/A,0,en
Development and Management of a Computer-centered Data Base,,N/A,1964,N/A,Database management,158,N/A,0,en
The Dream Machine,M. Mitchell Waldrop,Stripe Press,2018-09-25,"The story of the man who instigated the work that led to the internet—and shifted our understanding of what computers could be. Behind every great revolution is a vision and behind perhaps the greatest revolution of our time, personal computing, is the vision of J.C.R. Licklider. He did not design the first personal computers or write the software that ran on them, nor was he involved in the legendary early companies that brought them to the forefront of our everyday experience. He was instead a relentless visionary that saw the potential of the way individuals could interact with computers and software. At a time when computers were a short step removed from mechanical data processors, Licklider was writing treatises on ""human-computer symbiosis"", ""computers as communication devices"", and a now not-so-unfamiliar ""Intergalactic Network."" His ideas became so influential, his passion so contagious, that Waldrop called him ""computing's Johnny Appleseed. In a simultaneously compelling personal narrative and comprehensive historical exposition, Waldrop tells the story of the man who not only instigated the work that led to the internet, but also shifted our understanding of what computers were and could be. Included in this edition are also the original texts of Licklider's three most influential writings: 'Man-computer symbiosis' (1960), which outlines the vision that inspired the personal computer revolution of the 1970s; his 'Intergalactic Network' memo (1963), which outlines the vision that inspired the internet; and ""The computer as a communication device"" (1968, co-authored with Robert Taylor), which amplifies his vision for what the network could become.",Biography & Autobiography,583,N/A,0,en
The New Werner Twentieth Century Edition of the Encyclopaedia Britannica,,N/A,1906,N/A,Encyclopedias and dictionaries,944,N/A,0,en
Capability-Based Computer Systems,Henry M. Levy,Digital Press,2014-05-16,"Capability-Based Computer Systems focuses on computer programs and their capabilities. The text first elaborates capability- and object-based system concepts, including capability-based systems, object-based approach, and summary. The book then describes early descriptor architectures and explains the Burroughs B5000, Rice University Computer, and Basic Language Machine. The text also focuses on early capability architectures. Dennis and Van Horn's Supervisor; CAL-TSS System; MIT PDP-1 Timesharing System; and Chicago Magic Number Machine are discussed. The book then describes Plessey System 250, Cambridge CAP Computer, and Hydra System. The selection also discusses STAROS System and IBM System/38. STAROS object support and abstract type management, as well as IBM System/38 profiles and authority and programs/procedures, are described. The book highlights Intel iAPX 432, and then considers segment and objects, program execution, storage resources, and abstraction support. Problems related with capability-based architectures are also noted. The text is a good source for readers wanting to study computer programming.",Computers,239,N/A,0,en
Computer Service and Repair,Richard M. Roberts,Goodheart-Wilcox Publisher,2002-04,"Computer Service and Repair presents the most up-to-date information in the rapidly changing world of computers and their software. The text teaches the practices and principles needed to pass the A+ Certification exam, as well as to build, upgrade, and troubleshoot your personal PC. The text is written for students with limited or no PC technical experience as well as for PC technicians with limited formal training. Each chapter covers the latest in hardware and software as well as legacy items that may be found in the field. Chapters cover all the major areas of the PC; an additional three-chapter section is devoted to networking. Laboratories are found in both the text and the Laboratory Manual for the important hands-on training needed for this field. This textbook is an ideal starting point for anyone who wishes to enter the field of PC repair and support.",Computers,276,N/A,0,en
Spirits in the Wires,Charles de Lint,Macmillan + ORM,2007-04-01,"Charles de Lint's Newford novels, loosely linked ""tales"" with overlapping characters set in an imaginary modern North American city, are tales of magic and myth afoot on today's city streets. But at the center of every de Lint story is the miracle of the human heart. And at the heart of Spirits in the Wires are Saskia Madding and Christiana Tree, both of whom are tied to perennial Newford character, the writer Christy Riddell. Are either Saskia or Christiana real? Christy's girlfriend, Saskia, believes she was born in a Web site, while Christiana is Christy's ""shadow-self""--all the parts of him that he cast out when he was seven years old. At a popular Newford on-line research and library Web site called the Wordwood, a mysterious ""crash"" occurs. Everyone visiting the site at the moment of the crash vanishes from where they were sitting in front of their computers. Saskia disappears right before Christy's eyes, along with countless others. Now Christy and his companions must journey into Newford's otherworld, where the Wordwood, it transpires, has a physical presence of its own...to rescue their missing friends and loved ones and to set this viral spirit right before it causes further harm. At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.",Fiction,452,4,1,en
Illustrated Computer Concepts and Microsoft Office 365 & Office 2016,"June Jamrich Parsons, David W. Beskeen, Carol M. Cram, Jennifer Duffy, Lisa Friedrichsen",Cengage Learning,2016-02-25,Now readers can master the computer concepts and Microsoft Office 2016 skills perfect for success in the classroom or workforce with the latest ILLUSTRATED COMPUTER CONCEPTS AND MICROSOFT OFFICE 365 & OFFICE 2016. This all-in-one book makes it simple to become proficient in both today’s computer concepts and the MS Office skills most needed for professional success. Key application skills are clearly demonstrated using the user-friendly two-page spread found throughout this and all books in the popular Illustrated Microsoft Office 2016 Series. Today’s most up-to-date technology developments and concepts are clarified using the distinctive step-by-step approach and material from COMPUTER CONCEPTS ILLUSTRATED BRIEF. This edition highlights updated Office 365 content with a new module that addresses Productivity Apps. Important Notice: Media content referenced within the product description or the product text may not be available in the ebook version.,Computers,816,N/A,0,en
"Vision Point of Sale, Inc. V. Haas",,N/A,2006,N/A,Legal briefs,254,N/A,0,en
Learning with Personal Computers,Alfred M. Bork,HarperCollins Publishers,1987,N/A,Education,266,N/A,0,en
"The Dictionary of Computers, Information Processing, and Telecommunications",Jerry M. Rosenberg,N/A,1987-09-09,"The only dictionary that links all three information technologies, this definitive reference source shows the relationship between them and makes their often confusing and intimidating vocabularies understandable to experts and laypersons alike. This edition has been extensively updated and expanded to reflect the tremendous advances in these areas since its publication in 1984. Its alphabetical format gives easy access to more than 10,000 listings, including new entries covering AI, integration, supercomputers, telecommunication, and much more.",Business & Economics,760,N/A,0,en
Computers in the Medical Office,Susan Sanderson,McGraw-Hill Education,2015-07-31,"Do you want to learn about practice management and patient billing from the best? Susan Sanderson’s Computers in the Medical Office (CiMO), 9th Edition presents step-by-step instructions to complete essential medical billing tasks using Medisoft® Advanced Version 19. CiMO shows not only what to do with authentic, hands-on activities, but also why those activities are important. Learn the skills you need for your health professions career using multiple digital resources. Read and study the content more effectively—spending more time on topics you don’t know and less time on the topics you do—by using LearnSmart and SmartBook, McGraw-Hill’s revolutionary adaptive learning technology. Complete the Medisoft V19 exercises simulated in Connect Plus, McGraw-Hill’s online assignment and assessment solution",Medical,544,N/A,0,en
Computers and Common Sense,"Mortimer Taube, Taube",N/A,1962,N/A,Artificial intelligence,0,N/A,0,en
Bulletin of the Astronomical Institutes of the Netherlands,,N/A,1928,N/A,Astronomy,296,N/A,0,en
Special Purpose Computers,B. J. Alder,N/A,1988,N/A,Computers,304,N/A,0,en
Monthly Supplement,,N/A,1922,N/A,Manchuria (China),556,N/A,0,en
"Computer Service and Repair, Instructor's Manual",Richard M. Roberts,Goodheart-Wilcox Publisher,2008-04,"Provide numerous instructional resources that support each chapter of the textbook including teaching strategies, test masters, answer keys, introductory activities, reproducible masters, and additional resources. All of the resources for teaching each chapter are conveniently grouped together.",Microcomputers,0,N/A,0,en
The Definitive ANTLR 4 Reference,Terence Parr,Pragmatic Bookshelf,2013-01-15,"Programmers run into parsing problems all the time. Whether it's a data format like JSON, a network protocol like SMTP, a server configuration file for Apache, a PostScript/PDF file, or a simple spreadsheet macro language--ANTLR v4 and this book will demystify the process. ANTLR v4 has been rewritten from scratch to make it easier than ever to build parsers and the language applications built on top. This completely rewritten new edition of the bestselling Definitive ANTLR Reference shows you how to take advantage of these new features. Build your own languages with ANTLR v4, using ANTLR's new advanced parsing technology. In this book, you'll learn how ANTLR automatically builds a data structure representing the input (parse tree) and generates code that can walk the tree (visitor). You can use that combination to implement data readers, language interpreters, and translators. You'll start by learning how to identify grammar patterns in language reference manuals and then slowly start building increasingly complex grammars. Next, you'll build applications based upon those grammars by walking the automatically generated parse trees. Then you'll tackle some nasty language problems by parsing files containing more than one language (such as XML, Java, and Javadoc). You'll also see how to take absolute control over parsing by embedding Java actions into the grammar. You'll learn directly from well-known parsing expert Terence Parr, the ANTLR creator and project lead. You'll master ANTLR grammar construction and learn how to build language tools using the built-in parse tree visitor mechanism. The book teaches using real-world examples and shows you how to use ANTLR to build such things as a data file reader, a JSON to XML translator, an R parser, and a Java class->interface extractor. This book is your ticket to becoming a parsing guru! What You Need: ANTLR 4.0 and above. Java development tools. Ant build system optional(needed for building ANTLR from source)",Computers,420,N/A,0,en
Computers and Data Processing,United States. Superintendent of Documents,N/A,1990,N/A,Computers,12,N/A,0,en
Computers and Learning,Joanne Capper,N/A,1988,N/A,Computer-assisted instruction,268,N/A,0,en
SafeWare,Nancy Leveson,Addison-Wesley Professional,1995,"We are building systems today-and using computers to control them-that have the potential for large-scale destruction of life and environment. More than ever, software engineers and system developers, as well as their managers, must understand the issues and develop the skills needed to anticipate and prevent accidents. Nancy Leveson examines what is currently known about building safe electromechanical systems and looks at past accidents to see what practical lessons can be applied to new computer-controlled systems.",Computers,716,N/A,0,en
Medieval Studies and the Computer,Anne Gilmour-Bryson,Elsevier,2014-05-19,"Medieval Studies and the Computer focuses on the use of computers in medieval studies and humanities research. Topics covered range from encoding and concording texts to the use of conceptual glossaries by medievalists, as well as the use of computers for compiling Middle English lexicography and the Wisconsin Dictionary of the Old Spanish Language. A computer analysis of metrical patterns in the epic Beowulf and of Notker Labeo's Old High German is also presented. Comprised of 26 chapters, this volume begins by discussing ""contexts"" in concordances and the set of conventions employed in text encoding. The reader is then introduced to the series of initiatives undertaken in Belgium to study Latin literature and linguistics; the use of conceptual glossaries by medieval scholars; and the use of the computer to make a word list of the Decretum Gratiani and to study Geoffrey Chaucer's vocabulary. Subsequent chapters discuss a computer program called KLIC (Key Letter In Context) for graphological analysis; a set of routines written in SAIL (Stanford Artificial Intelligence Language) for use by social historians in quantitative analysis or text processing; and the use of Mark IV, a general-purpose file management system, to analyze medieval charters. This book will be of interest to medievalists, social historians, students and scholars of humanities, and computer scientists.",Reference,233,N/A,0,en
Computer Vision Technology in the Food and Beverage Industries,D-W Sun,Elsevier,2012-08-13,"The use of computer vision systems to control manufacturing processes and product quality has become increasingly important in food processing. Computer vision technology in the food and beverage industries reviews image acquisition and processing technologies and their applications in particular sectors of the food industry.Part one provides an introduction to computer vision in the food and beverage industries, discussing computer vision and infrared techniques for image analysis, hyperspectral and multispectral imaging, tomographic techniques and image processing. Part two goes on to consider computer vision technologies for automatic sorting, foreign body detection and removal, automated cutting and image analysis of food microstructure. Current and future applications of computer vision in specific areas of the food and beverage industries are the focus of part three. Techniques for quality control of meats are discussed alongside computer vision in the poultry, fish and bakery industries, including techniques for grain quality evaluation, and the evaluation and control of fruit, vegetable and nut quality.With its distinguished editor and international team of expert contributors, Computer vision technology in the food and beverage industries is an indispensible guide for all engineers and researchers involved in the development and use of state-of-the-art vision systems in the food industry. - Discusses computer vision and infrared techniques for image analysis, hyperspectral and multispectral imaging, tomographic techniques and image processing - Considers computer vision technologies for automatic sorting, foreign body detection and removal, automated cutting and image analysis of food microstructure - Examines techniques for quality control and computer vision in various industries including the poultry, fish and bakery, fruit, vegetable and nut industry",Technology & Engineering,524,N/A,0,en
"The Computer, the Writer and the Learner",Noel Williams,Springer Science & Business Media,2012-12-06,"Computers are gradually infiltrating all stages of the writing process. Increasingly, teachers, writers, students, software developers, technical authors, and computer scientists need to learn more about the effective use of computers for writing. This book discusses how computers can help support writing. It explores the issues associated with using computers to train and help writers, concentrating on computational and user aspects and reviewing practical, economic and institutional issues. Noel Williams balances theoretical and practical concerns, to meet the needs of researchers and practising trainers of writing. There is also a brief evaluation available software products, together with advice about the major considerations and pitfalls of working on custom-made software. The book is based on five years of research by the Communication and Information Research Group (CIRG) at Sheffield City Polytechnic into the value of computer-based approaches to training and helping writers. The work was funded and supported by the Training Agency, IBM, AT&T, Rolls Royce, NAB and GEC. The Computer, the Writer and the Learner is for people who are using, or are thinking of using, computers to teach or support writing, and for designers of computer-based writing systems. Many such people are unaware of the nature and use of existing systems, and of the possibilities they offer. Developers often lack detailed knowledge of other projects and of the range of users' needs. Although the bias of the book is towards the teacher, trainer and student, most of the content deals with issues that developers will want to know about.",Computers,239,N/A,0,en
