Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Magazine Antiques,,N/A,1962,N/A,Antiques,718,N/A,0,en
"Batty's Catalogue of the Copper Coinage of Great Britain, Ireland, British Isles and Colonies ...",David Thornbory Batty,N/A,1868,N/A,"Coins, British",388,N/A,0,en
Greece,Karl Baedeker,N/A,1889,N/A,,546,N/A,0,en
Worthy,"Elyse Fitzpatrick, Eric Schumacher",Baker Books,2020-02-04,"What does the Bible say about the value of women? Does the Bible teach that women are as valuable as men or does it portray them as somehow more flawed, more suspect, or weak and easily deceived? Beginning from Genesis and working all the way through the storyline of the Bible, Worthy demonstrates the significant and yes, even surprising, ways that God has used women to accomplish His kingdom goals. Because, like men, they are created in His image, their lives reflect and declare His worth. Worthy will enable and encourage both men and women to embrace this true and lofty vision of God's creation, plan, and their value in His eyes. Bestselling author Elyse Fitzpatrick and pastor Eric Schumacher together invite women to embrace a transformative and empowering view of their Maker, themselves, and the church. But this isn't only a book for women. It is also a book for men, especially leaders, who want to grow in their understanding of God's perspective on women, people who normally make up the majority of their congregations; men who might be wondering if they've missed something amid the abuse scandals that are rocking the church. Might the headlines they're reading today about abuse have their roots in a denigration of the value and worth of women? Worthy: Celebrating the Value of Women will help every reader see the value, place, and calling of women through study questions and a ""Digging Deeper"" section that will help men and women discover how to cherish, value, and honor one another for God's glory.",Religion,204,N/A,0,en
Hobbies,,N/A,1963-06,N/A,Collectors and collecting,132,N/A,0,en
Paul Cushman,Albany Institute of History and Art,Albany Institute of History and Art,2007-01-01,"The life, time, and work of a renowned Albany potter comes vividly to life in these pages. Paul Cushman (1767-1833) is recognized today as one of the founders of a regional stoneware industry that stretched throughout the Upper Hudson Valley of New York State. When Cushman moved to Albany around 1800, local stoneware production was limited to a few potters. His decision to open a pottery works ""half a mile west of the Albany Goal"" at the beginning of the new century resulted in a long-lived and successful business. It also initiated a century of tremendous growth and expansion in regional stoneware manufacturing. The expert contributors to this volume reveal all that is currently known about the life and work of Paul Cushman, and place his business and pottery within broad and useful historical and aesthetic frameworks.",Antiques & Collectibles,148,N/A,0,en
Cultural Property Crime and the Law,"Michelle D. Fabiani, Kate Melody Burmon, Saskia Hufnagel",Taylor & Francis,2024-04-23,"This book explores innovative approaches to using and operating within and around both criminal law and civil law in the detection, investigation, and restitution of illicit cultural property. The volume brings together a wide range of authors who research and work in combatting cultural property crime. It explores the normative tensions and intersections between civil and criminal law and where they complement each other in the field. It focuses on innovative legal solutions to the unique challenges presented when facing a transnational form of crime that must consider varying structures of law and order, as well as a deep understanding of the heritage in question, both in past and the present cultures. The collection examines what both areas of law contribute to preventing cultural property crime from occurring, holding offenders responsible before the law, and returning objects to their rightful owners and/or places of origin. Combining the perspectives of academics and practitioners, the volume highlights voices from around the globe, using this range of experience to explore new ideas and applications of legal theory and practice to cases involving cultural property crimes. The book will be of interest to academics and practitioners in cultural property crime in the fields of criminology, law, archaeology, museum studies, political science, economics, and law enforcement.",Law,271,N/A,0,en
How to Buy and Sell (Just About) Everything,Jeff Wuorio,Simon and Schuster,2010-06-15,"How to Buy & Sell (Just About) Everything The Ultimate Buyer's Guide for Daily Life Don't make another purchase before you buy this ultimate buyer's guide. With more than 550 how-to solutions, these pages are packed with savvy strategies for choosing and locating (and unloading and liquidating) both everyday items and once-in-a-lifetime splurges, with special emphasis on how to find bargains and broker great deals. The clear and friendly information in How To Buy & Sell (Just About) Everything makes any buying or selling decision easy, from selecting baby gear to saving for college, from hawking lemonade to selling your company. Browse these pages to discover how to: Buy a House • Sell a Car • Buy Happiness • Sell Your Old Computer • Buy Mutual Funds • Hire a Butler • Choose a Diamond Ring • Purchase a Tent • Get Breast Implants • Negotiate a Better Credit Card Rate • Buy a Hot Dog Stand • Sell Your Baseball Collection • Outfit a Nursery • Book a Cheap Safari...and much, much more Written and designed in the same easy-to-use format as its predecesors, How To Do (Just About) Everything and How to Fix (Just About) Everything, this invaluable collection includes concise instructions, helpful tips and comparison charts -- everything you need to understand product features, prevent problems and guarantee smart purchasing decisions. This is the only book you need to make the most of your money.",Reference,632,N/A,0,en
American Vernacular,Jim Kemp,Penguin Putnam,1987,"A beautiful and evocative portrait of American architecture and interior design--from the aesthetic and practical motivations that shaped it to the way it reflects our basic needs and grandest dreams. 225 photographs, most in full color.",Architecture,266,N/A,0,en
United States Imports of Merchandise for Consumption,,N/A,1955,N/A,Commercial products,606,N/A,0,en
"Simon's Directory of Theatrical Materials, Services & Information",Bernard Simon,N/A,1970,N/A,Drama,328,N/A,0,en
WTIU.,,N/A,2007,N/A,Public service television programs,300,N/A,0,en
"Catalog of Copyright Entries, Third Series",Library of Congress. Copyright Office,N/A,1976,"The record of each copyright registration listed in the Catalog includes a description of the work copyrighted and data relating to the copyright claim (the name of the copyright claimant as given in the application for registration, the copyright date, the copyright registration number, etc.).",Copyright,540,N/A,0,en
"Soards' New Orleans City Directory, ...","Soards Directory Co., New Orleans",N/A,1910,N/A,,1466,N/A,0,en
"Hughes V. United Van Lines, Inc",,N/A,1986,N/A,,128,N/A,0,en
Ancient Egypt and the East,Sir William Matthew Flinders Petrie,N/A,1934,N/A,Egypt,338,N/A,0,en
Directory of British Associations & Associations in Ireland,,N/A,2007,N/A,"Associations, institutions, etc",904,N/A,0,en
People of the State of Illinois V. Trzeciak,,N/A,2012,N/A,Legal briefs,86,N/A,0,en
Down East,,N/A,1979,N/A,Maine,748,N/A,0,en
Polk's Santa Cruz (California) City Directory,R.L. Polk & Co,N/A,1963,N/A,Capitola (Calif.),958,N/A,0,en
Modern Methods for Analysing Archaeological and Historical Glass,Koen H. A. Janssens,John Wiley & Sons,2013-01-29,"The first scientific volume to compile the modern analytical techniques for glass analysis, Modern Methods for Analysing Archaeological and Historical Glass presents an up-to-date description of the physico-chemical methods suitable for determining the composition of glass and for speciation of specific components. This unique resource presents members of Association Internationale pour l'Histoire du Verre, as well as university scholars, with a number of case studies where the effective use of one or more of these methods for elucidating a particular culturo-historical or historo-technical aspect of glass manufacturing technology is documented.",Science,762,N/A,0,en
Pharmacy in History,,N/A,1994,N/A,Pharmacy,428,N/A,0,en
Journal de la Société des américanistes de Paris,,N/A,1914,N/A,America,1564,N/A,0,en
"Miller's Winchester, Va. City Directory",,N/A,1949,N/A,Winchester (Va.),474,N/A,0,en
Who Owns Whom in South Africa,,N/A,2007,N/A,Corporations,1434,N/A,0,en
Ballenger & Richards Denver Directory,,N/A,1921,N/A,Denver (Colo.),1870,N/A,0,en
Atlas de monnaies gauloises,Ernest Muret,N/A,1889,N/A,,378,N/A,0,fr
Francisco Cervantes de Salazar,Zelia Nuttall,N/A,1921,N/A,,44,N/A,0,en
La grande encyclopédie,une Société de savants et de gens de lettres,N/A,1885,N/A,,1238,N/A,0,fr
Répertoire bibliographique des principales revues françaises pour l'année 1897,,N/A,1898,N/A,French periodicals,236,N/A,0,fr
Répertoire bibliographique des principales revues françaises pour l'année 1897,Daniel Jordell,N/A,1898,N/A,French periodicals,248,N/A,0,fr
Répertoire bibliographique des principales revues francaises ... Rédigé par D. Jordell. 1.-3. année,,N/A,1898,N/A,French periodicals,244,N/A,0,fr
Tripp V. Commissioner of Internal Revenue,,N/A,1964,N/A,,68,N/A,0,en
Dramas and Works Prepared for Oral Delivery,Library of Congress. Copyright Office,N/A,1956,N/A,Copyright,706,N/A,0,en
Cue,,N/A,1970,N/A,Amusements,1012,N/A,0,en
Public Library Core Collection,"John Greenfieldt, Patrice Bartell",H. W. Wilson,2008,"Wilson's Public Library Core Collection: Nonfiction (13th Edition, 2008) recommends reference and nonfiction books for the general adult audience. It is a guide to over 9,000 books (over 6,500 titles are new to this edition), plus review sources and other professional aids for librarians and media specialists. Acquisitions librarians, reference librarians and cataloguers can all use this reliable guide to building and maintaining a well-rounded collection of the most highly recommended reference and nonfiction books for adults. All titles are selected by librarians, editors, advisors, and nominators-all of them experts in public library services. The collection is a valuable tool for collection development and maintenance, reader's advisory, weeding your collection, and curriculum support. Richly enhanced records provide a wealth of useful information. All entries include complete bibliographic data as well as price, subject headings, annotations, grade level, Dewey classification, cover art, and quotations from reviews. Many entries also list awards, best-book lists, and starred reviews. Save Time: Efficiently organised and includes """"Starred"""" titles Save Money: Allocate your resources to the best materials available Stay Relevant: Discover the best in important, contemporary categories Complete Coverage: Includes recommendations on periodicals and electronic resources, too Four-Year Subscription This Core Collection was originally sold as a four-year subscription. The core edition, published in 2008, delivers a library-bound volume with an extensive, selective list of recommended books. From 2009 to 2011 Wilson published extensive paperback supplements to the 2008 edition. A new cycle of materials will begin in 2012. However, the 2008 to 2011 materials are currently available. Buyers of them will receive all these materials immediately. All four years are only $420. Uniquely Valuable There is nothing quite like Wilson Core Collections. The accumulated expertise of our selectors, and the unquestioned reputation of these collections, is invaluable. Wilson Core Collections are universally recognised as impartial and expert aids to collection development that assist and reinforce the judgement of librarians everywhere. Selection to a Wilson Core Collection is strong support to any challenged purchase. Contemporary Relevance This Core Collection includes broad updates in the areas of crafts; terrorism, and international security; environment and global warming; diseases and medicine; and religion, plus other contemporary topics that keep the library's collection as current as today's headlines. Other Key Features Classified Catalogue - A list arranged by Dewey Decimal Classification, with complete cataloguing information for each book. Author, Title, Subject and Analytical Index - An in-depth key to the information in Classified Catalogue-including author and title analytics for works contained in anthologies and collections. Richly enhanced records provide complete bibliographic data, price, subject headings, descriptive annotations, grade level, Dewey classification, evaluative quotations from a review, when available. Listing works published in the United States, or published in Canada or the United Kingdom and distributed in the United States, Public Library Core Collection: Nonfiction features extensive revisions in the areas of health, science and technology, personal finance, sports, cooking and gardening, and handicrafts. Biography, poetry and literary criticism continue to receive comprehensive treatment. Reference works in all subject fields are included.",Language Arts & Disciplines,1880,N/A,0,en
Reading Thresholds,"Carolyn H. Fitzpatrick, Marybeth B. Ruscica",Wadsworth Publishing,1999,"Reading Thresholds helps basic readers develop analytical abilities and apply them to material they will encounter in college and in their careers. Students progress through a series of paragraph- and essay-length readings, moving naturally to longer selections as their confidence builds. The text's integrated treatment of reading, writing, and study skills; pedagogy using the SQ3R model; and encouraging tone guide students toward active and effective reading.",Education,434,N/A,0,en
"Scene, Channel 2 and 17",,N/A,1990,N/A,"Television programs, Public service",546,N/A,0,en
Antiques Roadshow Behind the Scenes,Marsha Bemko,Touchstone,2009-12-01,"An all-access pass to America's first (and favorite) reality television program -- boasting over ten million viewers each week -- Antiques Roadshow! If you're a fan of PBS's top-rated Antiques Roadshow, you've probably wondered -- what would it take to get your family treasure on the program? What happens to the antiques after the show airs? Are the appraisers ever wrong? And will Antiques Roadshow come to my hometown? In this four-color, fully illustrated guide to America's favorite treasure-hunting program, Antiques Roadshow Behind the Scenes reveals inside information about the participants, the appraisers, the fans, and the antiques that make up the show, direct from the woman who makes it all happen -- executive producer Marsha Bemko. Learn what it really takes to put on a Roadshow event (and why certain cities are more likely to get a visit from the show than others), who gets chosen to be on air (and what items producers are really looking for), what it takes to be an appraiser (and how even the experts make mistakes) ... and what happens when things go terribly wrong (such as the occasional antique that turns out to have been stolen!). In addition, learn which books, websites, and resources your favorite appraisers recommend, and get updates on some of the most popular and notorious items ever featured on the show. From priceless tips to the juicy family secrets hidden in dusty heirlooms, Antiques Roadshow Behind the Scenes is both an invaluable resource and a fascinating slice of Americana.",Performing Arts,192,N/A,0,en
Jumbo English-Thai Dictionary,Gordon H. Allison,N/A,1993,N/A,English language,648,4,1,en
Notice des bronzes antiques exposés dans les galeries du Musée National du Louvre (ancien fonds et Musée Napoléon III).,"Musée du Louvre, Henri Adrien Prévost de Longpérier",N/A,1879,N/A,"Bronzes, Ancient",244,N/A,0,fr
Notice des Bronzes antiques exposés dans les galeries du Musée National du Louvre (Ancien fonds et Musée Napoléon III) par Adrien de Longpérier,Adrien de Longpérier,N/A,1879,N/A,,240,N/A,0,fr
"Wilmington (New Hanover County, N.C.) City Directory",,N/A,1960,N/A,Wilmington (N.C.),926,N/A,0,en
TV Guide,,N/A,2005,N/A,Television programs,740,N/A,0,en
Old World Archaeology Newsletter,,N/A,1988,N/A,Antiquities,204,N/A,0,en
A Town for All Seasons,Mildred E. Babich,N/A,1995,N/A,Oconomowoc (Wis. : Town),288,N/A,0,en
Dictionnaire grec-français,Charles Alexandre,N/A,1878,N/A,,1842,N/A,0,fr
Charlottesville City Directory,,N/A,1962,N/A,Albemarle County (Va.),768,N/A,0,en
Book Review Index,,N/A,2001,Every 3rd issue is a quarterly cumulation.,Books,1332,N/A,0,en
Le Moyen âge,"Albert Marignan, Jean Georges Platon, Maurice Wilmotte, Maurice Prou",N/A,1895,"Each number includes the section ""Livres nouveaux"", 1896-1904; ""Bibliographie"" (paged separately) 1905-","Civilization, Medieval",410,N/A,0,fr
Maine Register Or State Year-book and Legislative Manual from April 1 ... to April 1 ...,,N/A,1952,N/A,"Associations, institutions, etc",1246,N/A,0,en
Mémoires,"Société des antiquaires du Centre, Bourges",N/A,1893,"List of members in v. 1-4, 6-11, 13-",Archaeology,400,N/A,0,fr
Sales,Parke-Bernet Galleries,N/A,1960,N/A,Art,594,N/A,0,en
"American Decorative Wall Painting, 1700-1850",Nina Fletcher Little,Studio Books,1989,N/A,Art,204,N/A,0,en
Mémoires de la Société des antiquaires du Centre,,N/A,1893,N/A,Bourges (France),908,N/A,0,fr
"Brascassat, sa vie et son oeuvre",Charles Marionneau,N/A,1872,N/A,,456,N/A,0,fr
Journal of the Society of Architectural Historians,Society of Architectural Historians,N/A,1946,N/A,Architecture,350,N/A,0,en
International Bibliography of Historical Sciences,,N/A,1957,"Verzeichnis der exzerpierton zeitschriften: 1926, p. [XXXI]-LXVII.",History,546,N/A,0,en
Science Year by Year,"DK, Robert Winston",Dorling Kindersley Ltd,2013-10-17,"From the wheel to the worldwide web, our planet has been transformed by science. Now you can travel through time to experience centuries of invention and innovation on this spectacular visual voyage of discovery. ? Starting in ancient times and ending up in the modern world, you'll explore scientific history showcased in stunning images and captivating text. An easy-to-follow illustrated timeline runs throughout the book, keeping you informed of big breakthroughs and key developments. Get to grips with revolutionary ideas like measuring time or check out amazing artefacts like flying machines. Great geniuses, including Marie Curie, Albert Einstein, and Charles Darwin are introduced alongside their most important ideas and inventions, all shown in glorious detail.? Hundreds of pages of history are covered in Science Year by Year, with global coverage of scientific advances. Whether you're joining in with eureka moments, inspecting engines, or learning about evolution, all aspects of science are covered from the past, present, and future.",Science,402,N/A,0,en
"Text, with descriptive list of antiques by F. H. Andrews, seventy-two illustrations in text, and appendices by L. D. Barnett, S. W. Bushell, E. Chavannes, A. H. Church, A. H. Francke, L. de Lóczy, D. S. Margoliouth, E. J. Rapson, F. W. Thomas",Sir Aurel Stein,N/A,1907,N/A,Hotan (China),734,N/A,0,en
"Books and Pamphlets, Including Serials and Contributions to Periodicals",Library of Congress. Copyright Office,N/A,1955-07,N/A,American literature,826,N/A,0,en
Who's who in music and musicians' international directory,,N/A,1962,N/A,Music,408,N/A,0,en
Enduring Creation,Nigel Jonathan Spivey,Univ of California Press,2001-06,"Sebastians pierced with arrows, self-portraits of the aging Rembrandt, and the tortured art of Vincent van Gogh. Exploring the tender, complex rapport between art and pain, Spivey guides us through the twentieth-century photographs of casualties of war, Edvard Munch's The Scream, and back to the recorded horrors of the Holocaust."".",Art,280,N/A,0,en
The Garden,,N/A,1998,N/A,Botany,1434,N/A,0,en
Walton's Vermont Register and Business Directory,,N/A,1930,N/A,"Almanacs, American",498,N/A,0,en
Red Book,,N/A,1983-11,"""The magazine for young adults"" (varies).",Home economics,1096,N/A,0,en
Revue critique d'histoire et de littérature,,N/A,1889,N/A,Bibliography,564,N/A,0,fr
Antiques Roadshow Behind the Scenes,Marsha Komins Bemko,N/A,2010,N/A,Antiques,0,N/A,0,en
Business Periodicals Index,,N/A,2001,N/A,Business,2806,N/A,0,en
"The Innkeepers' Register, Country Inns of North America","Virginia Rowe, Allan Smith",Berkshire House Publishers,1989-06,N/A,Reference,84,N/A,0,en
The Alumni Quarterly,Illinois State University,N/A,1965,N/A,,410,N/A,0,en
The Architectural Forum,,N/A,1923,N/A,Architecture,456,N/A,0,en
Vanity Fair,,N/A,1928,N/A,Fashion,932,N/A,0,en
New York,,N/A,2000,N/A,New York (N.Y.),1426,N/A,0,en
Better Homes and Gardens,,N/A,1971,N/A,"Architecture, Domestic",1104,N/A,0,en
The Illustrated American,,N/A,1896,N/A,,946,N/A,0,en
The Solicitors' Journal,,N/A,1989,N/A,Law,972,N/A,0,en
Who's who in the Nation's Capital,,N/A,1926,N/A,Washington (D.C.),716,N/A,0,en
The British National Bibliography,Arthur James Wells,N/A,2009,N/A,"Bibliography, National",1922,N/A,0,en
Catalogue du Musée Fol: Glyptique et verrerie,Walther Fol,N/A,1875,N/A,,650,N/A,0,fr
Broadcasting & Cable,,N/A,2005-05,N/A,Broadcasting,770,N/A,0,en
Bibliographie de la France,,N/A,1883,N/A,,1212,N/A,0,fr
Lexique de la langue iroquoise,Jean André Cuoq,N/A,1882,N/A,French language,262,N/A,0,fr
Revue de philologie de littérature et d'histoire anciennes,,N/A,1887,N/A,,552,N/A,0,fr
Crocker-Langley San Francisco Directory,,N/A,1917,N/A,San Francisco (Calif.),1142,4,1,en
Les Livres de L'année,,N/A,1930,N/A,Bibliography,378,N/A,0,en
Scribner's Magazine ...,,N/A,1926,N/A,,956,N/A,0,en
High School English,"Abram Royer Brubacher, Dorothy Ermina Snyder",N/A,1919,N/A,English language,400,N/A,0,en
Printers' Ink,,N/A,1921,N/A,Advertising,1294,N/A,0,en
The Cumulative Book Index,,N/A,1992,A world list of books in the English language.,American literature,2456,N/A,0,en
Book-prices Current,"John Herbert Slater, William Roberta, F. Partridge",N/A,1901,N/A,Anonyms and pseudonyms,844,N/A,0,en
Book-prices Current,,N/A,1901,N/A,Anonyms and pseudonyms,846,N/A,0,en
Illustrated Sporting & Dramatic News,,N/A,1906,N/A,Sports,516,N/A,0,en
Whitaker's Cumulative Book List,,N/A,1986,N/A,Great Britain,1444,N/A,0,en
Astrology Embroidery,Maya Hanisch,Becker & Mayer,2021-09-28,"In Astrology Embroidery, acclaimed artist Maya Hanisch brings fine art to the needlecraft world with her collection of 30 celestial zodiac embroidery patterns to create frameable (or wearable!) textile art.",,128,N/A,0,en
The Classical Review,,N/A,1898,This companion to the Classical Quarterly contains reviews of new work dealing with the literatures and civilizations of ancient Greece and Rome. Over 300 books are reviewed each year.,Classical literature,512,N/A,0,en
The Art Detective,Philip Mould,Penguin,2010-06-10,"The art world has never seemed quite so treacherous, so beguiling- and so much fun What separates a masterpiece from a piece of junk? Thanks to the BBC's Antiques Roadshow and its American spin-off, everyone is searching garage sales and hunting online for hidden gems, wondering whether their attics contain trash or treasures. In The Art Detective, Philip Mould, one of the world's foremost authorities on British portraiture and an irreverent and delightful expert for the Roadshow, serves up his secrets and his best stories, blending the technical details of art detection and restoration with juicy tales peopled by a range of eccentric collectors, scholars, forgers, and opportunists. Peppered with practical advice, each chapter focuses on one particular painting and the mystery that surrounds it. Mould is our trusty detective, tracking down clues, uncovering human foibles and following hunches until the truth is revealed. Mould is known for his ability to crack the toughest puzzles and whether he's writing about a fake Norman Rockwell, a hidden Rembrandt, or a lost Gainsborough, he brings both the art and the adventure to life. The Art Detective is memoir, mystery, art history, and brilliant yarn all rolled into one.",Art,196,5,1,en
Book Auction Records,Frand Karslake,N/A,1910,A priced and annotated annual record of international book auctions.,Autographs,764,N/A,0,en
Sale Records,Frederick Marchmont,N/A,1903,N/A,Books,450,N/A,0,en
Parliamentary Debates (Hansard).,Great Britain. Parliament. House of Commons,N/A,2001,N/A,Great Britain,900,N/A,0,en
Early American Life,,N/A,1982,N/A,United States,572,N/A,0,en
The Times-picayune Index,,N/A,2001,N/A,Times-picayune,632,N/A,0,en
Hutchinson's Washington and Georgetown Directory,,N/A,1916,N/A,Alexandria (Va.),1888,N/A,0,en
Brands and Their Companies,,N/A,2003,N/A,Brand name products,2192,N/A,0,en
Country Life,,N/A,1917,N/A,Country life,598,N/A,0,en
The Anatomical Venus,"Morbid Anatomy Museum, Joanna Ebenstein",Thames & Hudson,2016-05-16,"Beneath the original Venetian glass and rosewood case at La Specola in Florence lies Clemente Susini's Anatomical Venus (c. 1790), a perfect object whose luxuriously bizarre existence challenges belief. It - or, better, she - was conceived of as a means to teach human anatomy without need for constant dissection, which was messy, ethically fraught and subject to quick decay. This life-sized wax woman is adorned with glass eyes and human hair and can be dismembered into dozens of parts revealing, at the final remove, a beatific foetus curled in her womb. Sister models soon appeared throughout Europe, where they not only instructed the specialist students, but also delighted the general public. Deftly crafted dissectable female wax models and slashed beauties of the world's anatomy museums and fairgrounds of the 18th and 19th centuries take centre stage in this disquieting volume. Since their creation in late 18th-century Florence, these wax women have seduced, intrigued and amazed. Today, they also confound, troubling the edges of our neat categorical divides: life and death, science and art, body and soul, effigy and pedagogy, spectacle and education, kitsch and art. Incisive commentary and captivating imagery reveal the evolution of these enigmatic sculptures from wax effigy to fetish figure and the embodiment of the uncanny.",Science,224,N/A,0,en
Bacon's TV/cable Directory,,N/A,2006,N/A,Cable television,2142,N/A,0,en
Revue des revues et publications d'académies relatives à l'antiquité classique,,N/A,1919,N/A,,130,N/A,0,fr
Catalogue of the Library of the Peabody Institute of the City of Baltimore ...,George Peabody Library,N/A,1889,N/A,Dictionary catalogs,1226,N/A,0,en
Arts & Humanities Citation Index,,N/A,1987,"A multidisciplinary index covering the journal literature of the arts and humanities. It fully covers 1,144 of the world's leading arts and humanities journals, and it indexes individually selected, relevant items from over 6,800 major science and social science journals.",Arts,1480,N/A,0,en
Annales Du Service Des Antiquités de L'Egypte,Egypt. Maṣlaḥat al-Āthār,N/A,1907,N/A,Egypt,358,N/A,0,fr
"Book Review Index Cumulation, 1989","Neil E. Walker, Beverly Baer",Gale Cengage,1990-04,"The Index provides a broad coverage and access to book reviews in the general social sciences, humanities, sciences, and fine arts, as well as general interest magazines and includes journals from Great Britain, Canada, Switzerland, Israel and Australia. In addition, it indexes several journals that, while published in the US, concentrate on reviewing foreign published or foreign language books. These include Hispania, French Review, German Quarterly and World Literature Today.",Literary Collections,1416,N/A,0,en
Flying,,N/A,1997-07,N/A,Aeronautics,772,N/A,0,en
Antique Woodworking Tools,"Michael Dunbar, Mike Dunbar",Hastings House Book Publishers,1977,N/A,Crafts & Hobbies,200,N/A,0,en
The Works of Charles Dickens,Charles Dickens,N/A,1899,N/A,,102,N/A,0,en
The Antiques Roadshow,"Fiona Malcolm, Hugh Scully",N/A,1998,"This book reveals what happens behind the scenes of The Antiques Roadshow as the programmes are planned and filmed. Illustrated biographies are given for all experts and some are pictured at home, with their favourite treasures. The heart of the book is devoted to the 50 greatest finds described by the experts who found them.",Antiques,151,N/A,0,en
"College of Engineering, The Pennsylvania State University, Alumni Directory, 1980",,N/A,1980,N/A,Engineers,504,N/A,0,en
Byzantine Coins and Their Values,David Sear,Spink Books,1987-12-31,The Byzantine Empire lasted for almost a thousand years after the fall of the Roman Empire in the West. The period covered by this catalogue is from the reign of Anastasius I (491518) until the capture of Constantinople by the Turks in 1453. When this catalogue was first published in 1974 it was hailed as containing more information in a concise form than any other single volume on the Byzantine series.,Antiques & Collectibles,529,N/A,0,en
Journal de la Société des américanistes,Société des américanistes de Paris,N/A,1921,N/A,America,816,N/A,0,fr
Journal de la Société des américanistes de Paris,Société des américanistes de Paris,N/A,1912,N/A,America,524,N/A,0,fr
The Estates Gazette,,N/A,1978-10,N/A,Real estate business,800,N/A,0,en
On Board the Titanic,Shelley Tanaka,Firefly Books,2021-09-15,"TITANIC. This is still the greatest, most recognized name in the history of ships. And it still resonates -- a great, dramatic story of pride, error and tragedy. This is the story of the voyage of the Titanic, from embarkation to disastrous iceberg contact, sinking -- and rediscovery by Dr Robert Ballard. It is told by focusing on two real young men who sailed on the great ship: wireless operator Harold Bride, and passenger Jack Thayer, son of the wealthy Marion and John Thayer, American socialites. How the ship sank, but Jack Thayer and Harold Bride survived, is part of the greater story of the Titanic, told here by the respected Canadian children's book author Shelley Tanaka, and with period photographs and beautiful paintings by Ken Marschall, with charts and illustrations that show the workings of the ship, the impact, and why it went down. First published in 1997, this edition has been revised and updated to reflect new information.",,52,N/A,0,en
Revue des études grecques,,N/A,1912,"Includes section ""Comptes rendus bibliographiques"".",Byzantine Empire,1190,N/A,0,fr
Une ancienne carte inconnue de l'Amérique,Henry Vignaud,N/A,1921,N/A,America,20,N/A,0,fr
Répertoire bibliographique de la littérature française des origines à nos jours ...,Robert Federn,N/A,1913,N/A,Bibliography,752,N/A,0,fr
"Répertoire bibliographique de la littérature française des origines à nos jours. Avec. une préf. de Rémy de Gourmont, un tableau de la littérature française aux 19e et 20e siècles, présentée par écoles, et un index analytique",Robert Federn,N/A,1913,N/A,France,754,N/A,0,fr
Répertoire bibliographie de la littérature française des origines à 1911 avec un index analytique,Robert Federn,N/A,1911,N/A,French literature,686,N/A,0,fr
The Bombay Civic Journal,,N/A,1905,N/A,Bombay (India),632,N/A,0,fr
Répertoire bibliographique de la littérature française des origines à 1911,Robert Federn,N/A,1911,N/A,French literature,484,N/A,0,fr
La Géographie,,N/A,1913,N/A,Geography,598,N/A,0,fr
Country Life in America,"Liberty Hyde Bailey, Henry Hodgman Saylor",N/A,1917,N/A,Country life,808,N/A,0,en
Only in London,Hanan al-Shaykh,Anchor,2007-12-18,"Four strangers meet on a turbulent flight from Dubai to London: Amira, a canny Moroccan prostitute; Lamis, a 30-year old Iraqi divorcee; Nicholas, an English expert on Islamic art; and Samir, a Lebanese man who is delivering a monkey on a mission he doesn’t fully understand. Once safely on British soil, Lamis and Nicholas fall in love, Samir chases after blond British youths, and Amira reinvents herself as a princess, the better to lure clients at the best London hotels. Through the city and across cultural borders, Only in London wittily portrays the smells, sounds, and sights of London’s lively Arab neighorhoods, as well as the freedoms the city both offers and withholds from its immigrants.",Fiction,290,N/A,0,en
Book-auction Records,,N/A,1909,N/A,Book auctions,1586,N/A,0,en
Country Life in America,,N/A,1917,N/A,Country life,820,N/A,0,en
Revue des études anciennes,Georges Albert Radet,N/A,1927,N/A,Classical antiquities,852,N/A,0,fr
Directory of United States Importers,,N/A,1969,N/A,Canada,732,N/A,0,en
The Bayonet,Bill Harriman,Bloomsbury Publishing,2021-04-15,"Although muskets delivered devastating projectiles at comparatively long ranges, their slow rate of fire left the soldier very vulnerable while reloading, and early muskets were useless for close-quarter fighting. Consequently, European infantry regiments of the 17th century were composed of both musketeers and pikemen, who protected the musketeers while loading but also formed the shock component for close-quarter combat. The development of the flintlock musket produced a much less cumbersome and faster-firing firearm. When a short knife was stuck into its muzzle, every soldier could be armed with a missile weapon as well as one that could be used for close combat. The only disadvantage was that the musket could not be loaded or fired while the plug bayonet was in place. The socket bayonet solved this problem and the musket/bayonet combination became the universal infantry weapon from c.1700 to c.1870. The advent of shorter rifled firearms saw the attachment of short swords to rifle barrels. Their longer blades still gave the infantryman the 'reach' that contemporaries believed he needed to fend off cavalry attacks. The perfection of the small-bore magazine rifle in the 1890s saw the bayonet lose its tactical importance, becoming smaller and more knife-like, a trend that continued in the world wars. When assault rifles predominated from the 1950s onwards, the bayonet became a weapon of last resort. Its potential usefulness continued to be recognized, but its blade was often combined with an item with some additional function, most notably a wire-cutter. Ultimately, for all its fearsome reputation as a visceral, close-quarter fighting weapon, the bayonet's greatest impact was actually as a psychological weapon. Featuring full-colour artwork as well as archive and close-up photographs, this is the absorbing story of the complementary weapon to every soldier's firearm from the army of Louis XIV to modern-day forces in all global theatres of conflict.",History,81,N/A,0,en
Linguistique bolivienne,Paul Rivet,N/A,1913,N/A,Bolivia,270,N/A,0,fr
Annales de la Société d'émulation de Bruges,,N/A,1923,N/A,Flanders,408,N/A,0,fr
