Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Drama Magazine,"Charles Hubbard Sergei, William Norman Guthrie, Theodore Ballou Hinckley",N/A,1928,N/A,Drama,268,N/A,0,en
Bollettino della Società paleontologica italiana,Società paleontologica italiana,N/A,1998,N/A,Paleontology,162,N/A,0,en
The Education Gazette of the Province of the Cape of Good Hope,Cape of Good Hope (South Africa). Education Department,N/A,1955,N/A,Education,980,N/A,0,en
Piccadilly Series,,N/A,N/A,N/A,,94,N/A,0,en
Finding List... 1891,Menomonie (Wis.). Memorial free library,N/A,1891,N/A,,90,N/A,0,en
"Nineteenth Century Readers' Guide to Periodical Literature, 1890-1899","Helen Grant Cushing, Adah Vivian Morris",N/A,1944,N/A,Periodicals,744,N/A,0,en
G.K.'s Weekly,,N/A,1928,N/A,,426,N/A,0,en
National Union Catalog,,N/A,1973,N/A,Union catalogs,676,N/A,0,en
Narrating the Organization,Barbara Czarniawska-Joerges,University of Chicago Press,1997-04-15,"Using a narrative approach unique to organizational studies, Czarniawska employs literary devices to uncover the hidden workings of organizations. She shows how the interpretive description of organizational worlds works as a distinct genre of social analysis, and her investigations ultimately disclose the paradoxical nature of organizational life: we follow routine in order to change, and decentralize in order to control. By confronting such paradoxes, we bring crisis to existing institutions and enable them to change.",Business & Economics,256,5,1,en
Cognitio Dei Experimentalis,Hans Geybels,Peeters,2007,"How and why theological discourse uses religious experience? What kind of reflection was there about religious experience in the past? At what point during the history of Christianity did religious experience become an important epistemological category? What paradigm changes were at the basis of the diverse interpretations of religious experience? These are some of the questions addressed in this volume, a theological history of ideas, about the historical development of the meaning of religious experience and how it evolves from a mode of knowing to an object for knowledge. In general, during Antiquity and the Middle Ages, theology creates experience, and in certain modern and post-modern currents, experience creates theology: an end becomes a means. With regard to Antiquity, the Middle Ages, and Modernity, the author examines what is meant by religious experience and drafts the evolution of an intellectualistic concept that changes into an emotionally charged concept. Two research questions however recur: what do the different writers, during different periods, mean by religious experience, and what is the object of that experience?",Language Arts & Disciplines,524,N/A,0,en
University Library Bulletin,Cambridge University Library,N/A,1896,N/A,Catalogs,556,N/A,0,en
"A Critical Dictionary of English Literature and British and American Authors, Living and Deceased, from the Earliest Account to the Latter Half of the Nineteenth Century",Samuel Austin Allibone,N/A,1881,N/A,American literature,1188,N/A,0,en
Directory - American Speech and Hearing Association,American Speech and Hearing Association,N/A,1966,N/A,Audiologists,586,N/A,0,en
Nineteenth Century Readers' Guide to Periodical Literature 1890-1899 with Supplementary Indexing 1900-1922,,N/A,1944,N/A,,1578,N/A,0,en
Pacific Insects Monograph,,N/A,1964,N/A,Entomology,1172,N/A,0,en
Canadian Periodical Index,,N/A,1997,N/A,Canadian periodicals,484,N/A,0,en
The New Yorker,"Harold Wallace Ross, Katharine Sergeant Angell White",N/A,1961,N/A,Literature,2174,N/A,0,en
New York Times Saturday Book Review Supplement,,N/A,1940-05,N/A,Books,444,N/A,0,en
Culture and Life,,N/A,1959,N/A,Soviet Union,444,N/A,0,en
The Stage Year Book,Lionel Carson,N/A,1913,Vols. for 1908-10 include the section: The Stage provincial guide; 1950-52: The Stage guide. (Other years published separately).,Theater,438,N/A,0,en
ENR.,,N/A,1993,N/A,Building,992,N/A,0,en
"John Dryden, a Reference Guide",James M. Hall,Hall Reference Books,1984,N/A,Literary Criticism,456,N/A,0,en
The Andhra Pradesh Gazette,Andhra Pradesh (India),N/A,1962,N/A,,722,N/A,0,en
Proceedings,,N/A,1964,N/A,Tobacco,688,N/A,0,en
Die Kaapse bibliotekaris,,N/A,1984,"Issues for Nov. 1957- include section: Accessions. Aanwinste, Sept. 1957- (also published separately)",Libraries,410,N/A,0,en
Union List of Microfilms. Supplement,Philadelphia Bibliographical Center and Union Library Catalogue. Committee on Microphotography,N/A,1957,N/A,Books on microfilm,528,N/A,0,en
Eighteenth Century English Aesthetics,John William Draper,N/A,1967,N/A,Aesthetics,148,N/A,0,en
Time,"Briton Hadden, Henry Robinson Luce",N/A,1937,N/A,Current events,974,N/A,0,en
Drama in the Music of Franz Schubert,"Joe Davies, James William Sobaskie",N/A,2019,"This book challenges the assumption that Franz Schubert (1797-1828), best known for the lyricism of his songs, symphonies and chamber music, lacked comparable talent for drama. It is commonly assumed that Franz Schubert (1797-1828), best known for the lyricism of his songs, symphonies, and chamber music, lacked comparable talent for drama. Challenging this view, Drama in the Music of Franz Schubert provides a timely re-evaluation of Schubert's operatic works, while demonstrating previously unsuspected locations of dramatic innovation in his vocal and instrumental music. The volume draws on a range of critical approaches and techniques, including semiotics, topic theory, literary criticism, narratology, and Schenkerian analysis, to situate Schubertian drama within its musical and cultural-historical context. In so doing, the study broadens the boundaries of what might be considered 'dramatic' within the composer's music and offers new perspectives for its analysis and interpretation. Drama in the Music of Franz Schubert will be of interest to musicologists, music theorists, composers, and performers, as well as scholars working in cultural studies, theatre, and aesthetics. JOE DAVIES is College Lecturer in Music at Lady Margaret Hall, University of Oxford. JAMES WILLIAM SOBASKIE is Associate Professor of Music at Mississippi State University. Contributors: Brian Black, Lorraine Byrne Bodley, Joe Davies, Xavier Hascher, Marjorie Hirsch, Anne Hyland, Christine Martin, Clive McClelland, James William Sobaskie, Lauri Suurpää, Laura Tunbridge, Susan Wollenberg, Susan Youens",Music,0,N/A,0,en
The New Zealand Pocket Oxford Dictionary,Tony Deverson,"Oxford University Press, USA",1997,"This extensive and versatile dictionary provides unrivalled coverage of New Zealand and International English than any other pocket dictionary. With over 60,000 headwords, it provides guidance on grammar, usage, syntax, punctuation, and style. Several hundred borrowings from te reo Maori are included.",Language Arts & Disciplines,1286,N/A,0,en
"The Middle East, Abstracts and Index",,N/A,1980,N/A,Middle East,600,N/A,0,en
Gage Canadian School Thesaurus,Gage Learning Corporation,"Gage Educational Pub., c1998, [i.e. 1997]",1997-07,"""An easy-to-use thesaurus with Canadian spelling and examples throughout. It offers young writers a wealth of synonyms, antonyms, and homonyms and helpful warnings"" Cf. Our choice, 1999-2000.",Reference,772,N/A,0,en
"American Literature: Classification schedule, classified listing by call number, chronological listing",Harvard University. Library,N/A,1970,N/A,American literature,654,N/A,0,en
"Gabby, Drama Queen",Joyce Grant,N/A,2013,"When Gabby and her friend Roy decide to put on a play about ""Queen Gabriella"" for their neighbor, the two make use of letters from Gabby's magic book to create words that form a stage and props for their performance.",Juvenile Fiction,0,N/A,0,en
The British National Bibliography Cumulated Subject Catalogue,,N/A,1951,N/A,"Bibliography, National",1288,N/A,0,en
A Supplement to Allibone's Critical Dictionary of English Literature and British and American Authors,John Foster Kirk,N/A,1965,N/A,American literature,882,N/A,0,en
No Drama Llama,Sarah Jackson,Dog n Bone,2019-09-19,"Channel the ways of the no drama llama, the ultimate guru when it comes to leading a simplified lifestyle. Tense? Worried? Overwhelmed by the modern world? You need to meet Leroy the llama, a beast who knows a thing or two about burden. Leroy leads the alPAC(k)a when it comes to helping people quit the am-dram in favor of living a hassle-free lifestyle. Having been reared on the challenging Argentinian landscape, Leroy is as tough as anything. He can tolerate a harsh environment, but when it comes to the petty troubles of modern living, his patience wears thin. Let Leroy share his sage wisdom and special brand of blunt advice with you, and you'll soon learn how to cut the crap and live a drama-free existence.",Humor,0,N/A,0,en
The Journal of Speech and Hearing Disorders,,N/A,1957,Annual issue 1956- is the annual directory number of the American Speech and Hearing Association.,Hearing,218,N/A,0,en
MFA Vs NYC,Chad Harbach,Macmillan,2014-02-25,"Writers write—but what do they do for money? In a widely read essay entitled ""MFA vs NYC,"" bestselling novelist Chad Harbach (The Art of Fielding) argued that the American literary scene has split into two cultures: New York publishing versus university MFA programs. This book brings together established writers, MFA professors and students, and New York editors, publicists, and agents to talk about these overlapping worlds, and the ways writers make (or fail to make) a living within them. Should you seek an advanced degree, or will workshops smother your style? Do you need to move to New York, or will the high cost of living undo you? What's worse—having a day job or not having health insurance? How do agents decide what to represent? Will Big Publishing survive? How has the rise of MFA programs affected American fiction? The expert contributors, including George Saunders, Elif Batuman, and Fredric Jameson, consider all these questions and more, with humor and rigor. MFA vs NYC is a must-read for aspiring writers, and for anyone interested in the present and future of American letters.",Language Arts & Disciplines,321,N/A,0,en
The Drama-Free Workplace,Patti Perez,John Wiley & Sons,2019-04-02,"Eliminate sexual harassment, unconscious bias, ethical lapses and other HR nightmares! Companies spend millions on legal compliance training and initiatives to eliminate workplace drama and the resulting low morale and lawsuits, but don’t always get the results they want. Most organizations understand that simply checking legal compliance boxes around sexual harassment, bias, etc. isn’t enough, but are at a loss on how to implement solutions, especially in today’s post-#MeToo world. Patti Perez is an attorney, HR expert, trainer, and former state regulator, who has conducted over 1,200 workplace investigations. In this unique book, she explains the secret to avoiding all forms of drama, legal exposure, and low morale: A healthy workplace culture. Patti combines the lessons learned from 25 years of professional experience with robust data from behavioral science research to debunk common myths, including the belief that a focus on legal compliance leads to a healthy workplace culture. (In fact, it increases the likelihood of getting sued). The Drama-Free Workplace includes a section with easy-to-understand causes, effects and solutions to problems related to: Sexual harassment Bias and diversity Ethics lapses The book also includes helpful information on: Becoming an organization that values and practices fearlessness, fairness and freedom Anticipating situations that give rise to drama, with detailed advice on how to prevent it from happening Using emotional intelligence to communicate more precisely and persuasively about sensitive, controversial topics in the workplace Finally, the book’s DIY section guides companies on how to: draft and enforce helpful policies (that employees will actually read and *want* to follow) design and deliver powerful and effective training programs investigate and resolve claims of sexual harassment and other types of misconduct. Together, these practical tools will help all your employees feel valued and motivated, and keep drama, disengagement, and lawsuits, away.",Business & Economics,278,N/A,0,en
Brothers and Sisters,Bebe Moore Campbell,Berkley,1995,"Against a backdrop of post-riots Los Angeles, three individuals confront their fears and dreams, including bank manager Esther Jackson, her coworker Mallory Post, and Humphrey Boone, the man who comes between them. Reprint.",Fiction,544,N/A,0,en
Monthly Index of Russian Accessions,Library of Congress. Processing Department,N/A,1954,N/A,Russian literature,1140,N/A,0,en
Download Drama,Celeste O. Norfleet,HarperCollins Australia,2013-09-01,"Some people stand back when problems crop up. Kenisha Lewis steps up. And there's a lot that needs fixing, from her family's money worries to the run–down dance studio where she works part–time. When the promo she makes for a dance studio fundraiser goes viral, Kenisha can't believe the response. Who'd have guessed she'd become the latest YouTube sensation–or be asked to star in a video with rapper Taj? And now, Taj wants Kenisha to become her protégée, promising money and fame. Problems solved, right? Not quite. Her exciting new career is taking time away from school, family, friends and her boyfriend, Terrence.… Kenisha is sure she's this close to having what she's always wanted. But how much is she willing to give up to get it?",Fiction,205,N/A,0,en
Drama of Color,Johnny Saldaña,Heinemann Drama,1995,Drama of Color is a book for teachers who wish to use folk literature and informal classroom drama to promote multiethnic awareness among elementary students.,Drama,196,N/A,0,en
The Drama of Living,David F. Ford,Canterbury Press,2014-09-30,"In this long awaited follow-on volume to his Archbishop of Canterburys Lent book, The Shape of Living, the renowned theologian David Ford explores how we can live wisely  not poring earnestly over difficult choices, but in the presence of Holy Wisdom - Gods darling and delight, playing in his presence and over the whole world. Such wisdom fires our hearts and imaginations, as well as our intellects, and enables us to live fully open to God, to others, and to lifes complexities, in freedom and joy. Playfulness is something many of us leave behind in youth, yet it is a primary characteristic of the kingdom of God  the joy of play pervades creation and should pervade our lives. Drawing on scripture and the poetry of Micheal OSiadhail, David Ford enable us to recover a lost dimension in our Christian living.",Religion,240,N/A,0,en
English Drama of the Early Modern Period 1890-1940,Jean Chothia,Routledge,2016-07-01,"The period 1890-1940 was a particularly rich and influential phase in the development of modern English theatre: the age of Wilde and Shaw and a generation of influential actors and managers from Irving and Terry to Guilgud and Olivier. Jean Chothia's study is in two parts beginning with a portrait of the period, setting the narrative context and considering the dramatic social and cultural changes at work during this time. It then focuses on some of the main themes in the theatre, from Shaw and comedy, to the rise of political and radio drama, providing an interpretative framework for the period. This volume will be of great benefit to students and academics of English literature and drama, as it covers the work of the major dramatists of the period as well as considering the dramatic output of literary figures, such as James, Eliot and Lawrence.",Literary Criticism,351,N/A,0,en
Martina the Beautiful Cockroach,Carmen Agra Deedy,Holiday House,2019-09-03,"The beautiful Martina Josefina Catalina Cucaracha doesn't know coffee beans about love and marriage, so when suitors come calling, what is she to do? Luckily, she has her Cuban family to help! While some of the Cucarachas offer Martina gifts to make her more attractive, only Abuela, her grandmother, gives her some useful advice: spill coffee on his shoes to see how he handles anger. At first, Martina is skeptical of her Abuela's suggestion, but when suitor after suitor fails the Coffee Test, she wonders if a little green cockroach can ever find true love. After reading this award-winning retelling of the Cuban folktale, readers will never look at a cockroach the same way again. Carmen Agra Deedy delivers a delightfully inventive Cuban twist on the beloved Martina folktale, complete with a dash of café Cubano.",Juvenile Fiction,34,N/A,0,en
Library of Congress Subject Headings,"Library of Congress, Library of Congress. Office for Subject Cataloging Policy",N/A,2011,N/A,"Subject headings, Library of Congress",1540,N/A,0,en
Library of Congress Subject Headings,Library of Congress. Cataloging Policy and Support Office,N/A,2009,N/A,"Subject headings, Library of Congress",1596,N/A,0,en
Catalogue of Copyright Entries,,N/A,1919,N/A,American literature,980,N/A,0,en
Afro-Fabulations,Tavia Nyong'o,NYU Press,2018-11-27,"Winner, 2019 Barnard Hewitt Award for Outstanding Research in Theatre History, given by the American Society for Theatre Research Honorable Mention, 2021 Errol Hill Award, given by the American Society for Theatre Research Argues for a conception of black cultural life that exceeds post-blackness and conditions of loss In Afro-Fabulations: The Queer Drama of Black Life, cultural critic and historian Tavia Nyong’o surveys the conditions of contemporary black artistic production in the era of post-blackness. Moving fluidly between the insurgent art of the 1960’s and the intersectional activism of the present day, Afro-Fabulations challenges genealogies of blackness that ignore its creative capacity to exceed conditions of traumatic loss, social death, and archival erasure. If black survival in an anti-black world often feels like a race against time, Afro-Fabulations looks to the modes of memory and imagination through which a queer and black polytemporality is invented and sustained. Moving past the antirelational debates in queer theory, Nyong’o posits queerness as “angular sociality,” drawing upon queer of color critique in order to name the gate and rhythm of black social life as it moves in and out of step with itself. He takes up a broad range of sites of analysis, from speculative fiction to performance art, from artificial intelligence to Blaxploitation cinema. Reading the archive of violence and trauma against the grain, Afro-Fabulations summons the poetic powers of queer world-making that have always been immanent to the fight and play of black life.",Social Science,275,N/A,0,en
Encyclopaedia of Indian Literature,Amaresh Datta,Sahitya Akademi,1988,"A Major Activity Of The Sahitya Akademi Is The Preparation Of An Encyclopaedia Of Indian Literature. The Venture, Covering Twenty-Two Languages Of India, Is The First Of Its Kind. Written In English, The Encyclopaedia Gives A Comprehensive Idea Of The Growth And Development Of Indian Literature. The Entries On Authors, Books And General Topics Have Been Tabulated By The Concerned Advisory Boards And Finalised By A Steering Committee. Hundreds Of Writers All Over The Country Contributed Articles On Various Topics. The Encyclopaedia, Planned As A Six-Volume Project, Has Been Brought Out. The Sahitya Akademi Embarked Upon This Project In Right Earnest In 1984. The Efforts Of The Highly Skilled And Professional Editorial Staff Started Showing Results And The First Volume Was Brought Out In 1987. The Second Volume Was Brought Out In 1988, The Third In 1989, The Fourth In 1991, The Fifth In 1992, And The Sixth Volume In 1994. All The Six Volumes Together Include Approximately 7500 Entries On Various Topics, Literary Trends And Movements, Eminent Authors And Significant Works. The First Three Volume Were Edited By Prof. Amaresh Datta, Fourth And Fifth Volume By Mohan Lal And Sixth Volume By Shri K.C.Dutt.",Indic literature,936,4,5,en
"Handbook of Research on Teaching Literacy Through the Communicative and Visual Arts, Volume II","James Flood, Shirley Brice Heath, Diane Lapp",Routledge,2015-04-22,"The Handbook of Research on Teaching Literacy Through the Communicative and Visual Arts, Volume II brings together state-of-the-art research and practice on the evolving view of literacy as encompassing not only reading, writing, speaking, and listening, but also the multiple ways through which learners gain access to knowledge and skills. It forefronts as central to literacy education the visual, communicative, and performative arts, and the extent to which all of the technologies that have vastly expanded the meanings and uses of literacy originate and evolve through the skills and interests of the young. A project of the International Reading Association, published and distributed by Routledge/Taylor & Francis. Visit http://www.reading.org for more information about Internationl Reading Associationbooks, membership, and other services.",Education,628,1,1,en
The Cambridge History of American Theatre,"Don B. Wilmeth, Christopher Bigsby",Cambridge University Press,1998,"The second volume of the authoritative, multi-volume Cambridge History of American Theatre, first published in 1999, begins in the post-Civil War period and traces the development of American theatre up to 1945. It covers all aspects of theatre from plays and playwrights, through actors and acting, to theatre groups and directors. Topics examined include vaudeville and popular entertainment, European influences, theatre in and beyond New York, the rise of the Little Theatre movement, changing audiences, modernism, the Federal Theatre movement, scenography, stagecraft, and architecture. Contextualising chapters explore the role of theatre within the context of American social and cultural history, and the role of American theatre in relation to theatre in Europe and beyond. This definitive history of American theatre includes contributions from the following distinguished academics - Thomas Postlewait, John Frick, Tice L. Miller, Ronald Wainscott, Brenda Murphy, Mark Fearnow, Brooks McNamara, Thomas Riis, Daniel J. Watermeier, Mary C. Henderson, and Warren Kliewer.",Drama,626,N/A,0,en
American Drama of the Twentieth Century,Gerald M. Berkowitz,Routledge,2014-07-15,"In this book Professor Berkowitz studies the diversity of American drama from the stylistic, experimental plays of O'Neill, through verse, tragedy and community theatre, to the theatre of the 1990s. The discussions range through dramatists, plays, genres and themes, with full supporting appendix material. It also examines major dramatists such as Eugene O'Neill, Arthur Miller, Sam Shephard, Tennessee Williams and August Wilson and covers not only the Broadway scene but also off Broadway movements and fringe theatres and such subjects as women's and African-American drama.",Literary Criticism,313,N/A,0,en
The Drama of South Africa,Loren Kruger,Routledge,2005-11-01,"The Drama of South Africa comprehensively chronicles the development of dramatic writing and performance from 1910, when the country came into official existence, to the advent of post-apartheid. Eminent theatre historian Loren Kruger discusses well-known figures, as well as lesser-known performers and directors who have enriched the theatre of South Africa. She also highlights the contribution of women and other minorities, concluding with a discussion of the post-apartheid character of South Africa at the end of the twentieth century.",Performing Arts,304,N/A,0,en
The Drama of Complaint,Emily Shortslef,Oxford University Press,2023-05-12,"The Drama of Complaint: Ethical Provocations in Shakespeare's Tragedy is the first book-length study of complaint in Shakespearean drama. Emily Shortslef makes two main arguments. One is that poetic forms of complaint—expressions of discontent and unhappiness—operate in and across the period's literary and nonliterary discourses as sites of thought about human flourishing, the subject of ethical inquiry. The other is that Shakespearean configurations of these ubiquitous forms in theatrical scenes of complaint model new ways of thinking about ethical subjectivity, or ways of desiring, acting, and living consonant with notions of the good life. The Drama of Complaint develops these interlocking arguments through five chapters that demonstrate the thinking materialized in and through five prolific forms of complaint (existential, judicial, spectral, female, and deathbed). Built around some of the most electrifying scenes in Shakespearean tragedy, each chapter is a case study that identifies and theorizes one of these forms of complaint; delineates a matrix of ethical thought that structures that form; and develops a new reading of a Shakespearean tragedy to which that form of complaint and those ethical questions are integral.",Drama,233,N/A,0,en
World Encyclopedia of Contemporary Theatre,"Irving Brown (Consulting Bibliographer), Natasha Rappaport (Bibliographer), Don Rubin (General Editor), Rosabel Wang (Consulting Bibliographer)",Routledge,2013-10-11,"An annotated world theatre bibliography documenting significant theatre materials published world wide since 1945, plus an index to key names throughout the six volumes of the series.",Performing Arts,546,N/A,0,en
The Works of Alain Locke,Charles Molesworth,Oxford University Press,2012-06-11,"With the publication of The New Negro in 1925, Alain Locke introduced readers all over the U.S. to the vibrant world of African American thought. As an author, editor, and patron, Locke rightly earned the appellation ""Godfather of the Harlem Renaissance."" Yet, his intellectual contributions extend far beyond that single period of cultural history. Throughout his life he penned essays, on topics ranging from John Keats to Sigmund Freud, in addition to his trenchant social commentary on race and society. The Works of Alain Locke provides the largest collection available of his brilliant essays, gathered from a career that spanned forty years. They cover an impressively broad field of subjects: philosophy, literature, the visual arts, music, the theory of value, race, politics, and multiculturalism. Alongside seminal works such as ""The New Negro"" the volume features essays like ""The Ethics of Culture,"" ""Apropos of Africa,"" and ""Pluralism and Intellectual Democracy."" Together, these writings demonstrate Locke's standing as the leading African American thinker between W. E. B. Du Bois and Martin Luther King, Jr. The foreword by Henry Louis Gates Jr. and the introduction by",Literary Collections,622,N/A,0,en
O'Shea's Guide to Spain and Portugal,Henry O'Shea,N/A,1905,N/A,Portugal,744,N/A,0,en
the Contemporary Drama of England ,Thomas H. Dickinson ,N/A,1917,N/A,,316,N/A,0,en
Routledge International Companion to Education,"Miriam Ben-Peretz, Sally Brown, Bob Moon",Routledge,2004-04-28,"The Routledge International Companion to Education addresses the key issues underpinning the rethinking and restructuring of education at the beginning of the new millennium. The volume contains over fifty major contributions exploring a wide range of issues, including: * philosophy of education * the economics and resourcing of education * testing and assessment: current issues and future prospects * standards * multiculturalism * anti-racism * computers in classrooms * mother tongue education * civics and moral education. Each chapter gives a contemporary account of developments in the field, and looks to the future and the directions that new activity and inquiry are likely to take. All the chapters are written from an international perspective.",Education,1016,N/A,0,en
Demons and Dancers,Ruth Webb,Harvard University Press,2008,"Compared to the wealth of information available to us about classical tragedy and comedy, not much is known about the culture of pantomime, mime, and dance in late antiquity. Webb fills this gap in our knowledge and provides us with a detailed look at social life in the late antique period through an investigation of its performance culture.",Drama,326,N/A,0,en
The Drama of Ideas,Martin Puchner,Oxford University Press,2010-04-14,"Most philosophy has rejected the theater, denouncing it as a place of illusion or moral decay; the theater in turn has rejected philosophy, insisting that drama deals in actions, not ideas. Challenging both views, The Drama of Ideas shows that theater and philosophy have been crucially intertwined from the start. Plato is the presiding genius of this alternative history. The Drama of Ideas presents Plato not only as a theorist of drama, but also as a dramatist himself, one who developed a dialogue-based dramaturgy that differs markedly from the standard, Aristotelian view of theater. Puchner discovers scores of dramatic adaptations of Platonic dialogues, the most immediate proof of Plato's hitherto unrecognized influence on theater history. Drawing on these adaptations, Puchner shows that Plato was central to modern drama as well, with figures such as Wilde, Shaw, Pirandello, Brecht, and Stoppard using Plato to create a new drama of ideas. Puchner then considers complementary developments in philosophy, offering a theatrical history of philosophy that includes Kierkegaard, Nietzsche, Burke, Sartre, Camus, and Deleuze. These philosophers proceed with constant reference to theater, using theatrical terms, concepts, and even dramatic techniques in their writings. The Drama of Ideas mobilizes this double history of philosophical theater and theatrical philosophy to subject current habits of thought to critical scrutiny. In dialogue with contemporary thinkers such as Martha Nussbaum, Iris Murdoch, and Alain Badiou, Puchner formulates the contours of a ""dramatic Platonism."" This new Platonism does not seek to return to an idealist theory of forms, but it does point beyond the reigning philosophies of the body, of materialism and of cultural relativism.",Performing Arts,267,N/A,0,en
The Palgrave Handbook of Contemporary Irish Theatre and Performance,"Eamonn Jordan, Eric Weitz",Springer,2018-09-18,"This Handbook offers a multiform sweep of theoretical, historical, practical and personal glimpses into a landscape roughly characterised as contemporary Irish theatre and performance. Bringing together a spectrum of voices and sensibilities in each of its four sections — Histories, Close-ups, Interfaces, and Reflections — it casts its gaze back across the past sixty years or so to recall, analyse, and assess the recent legacy of theatre and performance on this island. While offering information, overviews and reflections of current thought across its chapters, this book will serve most handily as food for thought and a springboard for curiosity. Offering something different in its mix of themes and perspectives, so that previously unexamined surfaces might come to light individually and in conjunction with other essays, it is a wide-ranging and indispensable resource in Irish theatre studies.",Performing Arts,862,N/A,0,en
Encyclopedia of Literary Translation Into English: A-L,O. Classe,Taylor & Francis,2000,N/A,Authors,930,3,1,en
SELECTIONS FROM THE RECORDS OF THE GOVERNMENT OF INIDA,CALCUTTA,N/A,1882,N/A,,170,N/A,0,en
The Cambridge History of Twentieth-Century English Literature,"Laura Marcus, Peter Nicholls",Cambridge University Press,2004,Publisher Description,Literary Criticism,912,2,1,en
Catalogue of the Library of the India Office ...,Great Britain. India Office. Library,N/A,1908,N/A,Indic literature,338,N/A,0,en
Reader's Guide to Literature in English,Mark Hawkins-Dady,Routledge,2012-12-06,"Reader's Guide Literature in English provides expert guidance to, and critical analysis of, the vast number of books available within the subject of English literature, from Anglo-Saxon times to the current American, British and Commonwealth scene. It is designed to help students, teachers and librarians choose the most appropriate books for research and study.",Reference,1024,N/A,0,en
APAIS 1991: Australian public affairs information service,,National Library Australia,N/A,N/A,,1022,N/A,0,en
Edward Gordon Craig: A Vision of Theatre,Christopher Innes,Routledge,2013-10-11,"Edward Gordon Craig's ideas regarding set and lighting have had an enormous impact on the development of the theatre we know today. In this new and updated edition of his well-known study of Edward Gordon Craig, Professor Christopher Innes shows how Craig's stage work and theoretical writings were crucial to the development of modern theatre. This book contains extensive documentation and re-evaluates his significance as an artist, actor, director and writer. Craig is placed in historical context, and his productions are reconstituted from unpublished prompt-books, sketches, journals and correspondence. Most of the designs and photographs, and many of Craig's writings cited, are not available elsewhere in print. Readers will gain insight into a key period of theatrical history, the life of one of its most fascinating individuals, the nature of stage performance, and into revolutionary ideas that are still challenging today.",Performing Arts,358,N/A,0,en
The Making of Theatre History,Paul Kuritz,PAUL KURITZ,1988,N/A,Performing Arts,478,N/A,0,en
Catalog of Copyright Entries. Third Series,Library of Congress. Copyright Office,"Copyright Office, Library of Congress",1972,N/A,Copyright,1830,N/A,0,en
"Together for a Season: All-age seasonal resources for Lent, Holy Week and Easter",Gill Ambrose,Church House Publishing,2007,"A practical companion through the Church's year for all those planning and leading all-age worship. It offers an array of creative material designed to bring to life the seasonal liturgy of Lent, Holy Week and Easter, including Pentecost.",Religion,262,N/A,0,en
APAIS 1992: Australian public affairs information service,,National Library Australia,N/A,N/A,,1098,5,1,en
Bulletin of the University of Virginia Library,University of Virginia. Library,N/A,1914,N/A,,160,N/A,0,en
Learning to Teach English in the Secondary School,"Jon Davison, Caroline Daly",Routledge,2014-06-27,"How do you approach teaching English in the contemporary classroom? What is expected of a would-be English teacher? The fourth edition of this best-selling text combines theory and practice to present an indispensable introduction to the opportunities and challenges of teaching English in the secondary classroom. It offers insight into the history, policies and definitions surrounding the subject, together with innovative and practical strategies which can be used for effective teaching and learning. Already a major text for many university teacher education courses, the new edition reflects the extent and impact of current reforms whilst retaining its focus on what is of enduring value for English teaching. With an emphasis on developing your own values and on stimulating approaches that underpin English teaching, it will help you navigate your way through changing curriculum requirements, assessment practice and the demands of professional development. Key topics explored include: Reading, writing and speaking and listening Teaching language and grammar Drama in English teaching Poetry Working with digital technologies Post-16 English language and literature Developing as a critically reflective practitioner. Written particularly with the new and student teacher in mind, Learning to Teach English in the Secondary School aims to equip readers with the tools to make critically informed judgements about how to teach, develop principled practice and most importantly, be mindful of pupils and their experience of English in the secondary classroom.",Education,226,N/A,0,en
The Function of Song in Contemporary British Drama,Elizabeth Hale Winkler,University of Delaware Press,1990,"This comprehensive study formulates an original theory that dramatic song must be perceived as a separate genre situated between poetry, music, and theater. It focuses on John Arden, Margaretta D'Arcy, Edward Bond, Peter Barnes, John Osborne, Peter Nichols, Harold Pinter, Tom Stoppard, Peter Shaffer, and John McGrath.",Literary Criticism,382,2,1,en
The Concise Cambridge History of English Literature,"George Sampson, Reginald Charles Churchill",Cambridge University Press,1970-02-02,Based on The Cambridge history of English literature.,Literary Criticism,998,4.5,3,en
The New Negro,"Henry Louis Gates Jr., Gene Andrew Jarrett",Princeton University Press,2021-06-08,"When African American intellectuals announced the birth of the ""New Negro"" around the turn of the twentieth century, they were attempting through a bold act of renaming to change the way blacks were depicted and perceived in America. By challenging stereotypes of the Old Negro, and declaring that the New Negro was capable of high achievement, black writers tried to revolutionize how whites viewed blacks--and how blacks viewed themselves. Nothing less than a strategy to re-create the public face of ""the race,"" the New Negro became a dominant figure of racial uplift between Reconstruction and World War II, as well as a central idea of the Harlem, or New Negro, Renaissance. Edited by Henry Louis Gates, Jr., and Gene Andrew Jarrett, The New Negro collects more than one hundred canonical and lesser-known essays published between 1892 and 1938 that examine the issues of race and representation in African American culture. These readings--by writers including W.E.B. Du Bois, Paul Laurence Dunbar, Alain Locke, Carl Van Vechten, Zora Neale Hurston, and Richard Wright--discuss the trope of the New Negro, and the milieu in which this figure existed, from almost every conceivable angle. Political essays are joined by essays on African American fiction, poetry, drama, music, painting, and sculpture. More than fascinating historical documents, these essays remain essential to the way African American identity and history are still understood today.",Literary Collections,606,N/A,0,en
