Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
The Literary Digest International Book Review,Clifford Smyth,N/A,1925,N/A,American literature,840,N/A,0,en
Dun's Review,,N/A,1906,N/A,Commerce,594,N/A,0,en
"The Craftster Guide to Nifty, Thrifty, and Kitschy Crafts",Leah Kramer,N/A,2006,"You won't find die-cut teddy bears, cross-stitched friendship plaques, or ducks painted with bonnets in this hipster collection of crafts from Craftster.org founder, Leah Kramer. You will find forty easy-to-make,fun-to-wear, and stylish-to-display projects pulled straight from the pages of vintage craft books--plus ten all-new retro-inspired crafts-including: Cigar-Box Purse, Coffee Urn Lamp, Doll Face Fridgies, Glovely Lovely Coin Purse, Sweater Teapot Cozy, Novel Necktie Apron, Slip-On Toothbrush Bracelet, Painted Glass Martini Set, Powder Room Poodle, Space-Age Party Accessories, and much more!An unabashedly tacky craft compendium for lovers of gold-painted macaroni, toilet paper cozies, and everything terry cloth, THE CRAFTSTER GUIDE features full-color and vintage photographs, descriptions of tools and techniques-and enough irony to fill a popsicle-stick purse.Reviews""It's time to get in on the latest social craze-crafting! In this clever book by Leah Kramer, you'll find a world of ideas. . . each with easy-to-follow instructions for even the most amateur craftsters.""-Justine Magazine"". . . an irreverent combination of recycling and innovation.""-Decorating Digest Craft & Home Projects""Craft royalty Leah Kramer has rescued and resuscitated scores of great and so-bad-they'¬?re-great projects from half a century of crafting history. Thanks to her discerning eye and clever wit, everything from the cinchy Cigar-Box Purse to the terrifying Terry Loincloth has been given a new lease on life. Whether you make them or mock them, this unforgettable collection of improbable projects is guaranteed to keep you crafting-and cringing-for years to come."" -Debbie Stoller, editor-in-chief of BUST Magazine and author of the Stitch '¬´n Bitch books""Leah Kramer's collection of vintage craft books has served her well! She's come up with a kitschy collection of clever crafts that remind us of the days before the ubiquitous hot glue gun. THE CRAFSTER GUIDE is sure to be required reading for anyone interested in mid-century crafting culture."" -Brini Maxwell, host of the Style Network'¬?s The Brini Maxwell Show""Leah Kramer has helped advance crafting into the twenty-first century with Craftster.org . . . but she knows the real way to our DIY hearts is with retro projects from the fifties and sixties. Who hasn't pined for a collection of these almost-forgotten classics? Essential for your craft corner library."" --Jenny Hart, founder of SublimeStitching.com and author of Stitch-It Kit","Arts, American",0,N/A,0,en
List of Maps of Boston Published Between 1600 and 1903,Boston (Mass.). Engineering Department,N/A,1903,N/A,Boston (Mass.),260,N/A,0,en
Yankee,,N/A,1978,N/A,New England,1514,N/A,0,en
"Knit, Hook, and Spin",Laurie Carlson,N/A,2016,"Dive into the wonderful and creative world of fiber arts and crafts with this easy-to-follow activity book packed with over 70 projects across a variety of fiber arts including knitting, felting, knotting and braiding, spinning, weaving, crocheting, and dyeing. Clear instructions and illustrations guide you in creating these cute, useful crafts. Learn to: felt a handy bag, braid a small rug, weave a colorful tapestry, knit comfy slippers, crochet an eye-catching belt, make and use natural dyes, repurpose old clothing, and much more! Along the way you'll learn fascinating fiber facts and history, such as how Viking ships' woolen sails were made, the history of rope bridges, how artists in Japan craft giant straw sculptures, and much more. Fun for younger kids to explore with a caregive or older kids to work through alone, Knit, Hook, and Spin belongs in any craft-loving kid's home or classroom. """,Hooking,144,N/A,0,en
Merriam-Webster's Collegiate Dictionary,Merriam-Webster Inc.,Merriam-Webster,2004,One CD-ROM disc in pocket.,Language Arts & Disciplines,1696,3,24,en
"History of the Boston Water Works, from 1868 to 1876",,N/A,1876,N/A,Water-supply,368,N/A,0,en
"The Cambridge Economic History of Modern Europe: Volume 2, 1870 to the Present","Stephen Broadberry, Kevin H. O'Rourke",Cambridge University Press,2010-06-24,"Unlike most existing textbooks on the economic history of modern Europe, which offer a country-by-country approach, The Cambridge Economic History of Modern Europe rethinks Europe's economic history since 1700 as unified and pan-European, with the material organized by topic rather than by country. This second volume tracks Europe's economic history through three major phases since 1870. The first phase was an age of globalization and of European economic and political dominance that lasted until the First World War. The second, from 1914 to 1945, was one of war, deglobalization, and depression and the third was one of growing integration not only within Europe but also between Europe and the global economy. Leading authors offer comprehensive and accessible introductions to these patterns of globalization and deglobalization as well as to key themes in modern economic history such as economic growth, business cycles, sectoral developments, and population and living standards.",Business & Economics,487,N/A,0,en
Mathematics with Applications,Margaret L. Lial,Addison-Wesley Longman,1998-09-09,N/A,Mathematics,1044,N/A,0,en
"The Boston Directory, Embracing the City Record, a General Directory of the Citizens and Business Directory",George Sampson,N/A,1872,N/A,,1290,N/A,0,en
"Britain's Productivity Problem, 1948-1990",M. Bufton,Springer,2004-06-30,"This volume examines attempted changes to industrial relations in Britain during 1948-1990, designed to promote institutional reforms of management and trade unions. Specific focus is given to the Donovan Commission and other trade union reforms, and incomes policies to connect pay more tightly with productivity. International initiatives of the AACP, BPC, and EPA are also included.",History,260,N/A,0,en
Working Paper Series,,N/A,1999,N/A,Economics,686,N/A,0,en
Annual Report,New York (N.Y.). Police Department,N/A,1897,N/A,,720,N/A,0,en
"The Imperial Dictionary, English, Technological, and Scientific",John Ogilvie,N/A,1871,N/A,English language,1582,N/A,0,en
The Gnomes Book of Christmas Crafts,"Carol Endler Sterbenz, Mark Kozlowski",N/A,1980-01-01,Step-by-step instructions with patterns and diagrams for more than 50 gnome-inspired Christmas decorations and crafts.,Christmas decorations,160,N/A,0,en
The Coöperative Index to Periodicals for ...,William Isaac Fletcher,N/A,1889,N/A,American periodicals,198,N/A,0,en
Plug-n-play Internet,"Neil Randall, Celine Latulipe",N/A,1995,"Plug-n-Play Internet gets the absolute beginner signed onto the Internet and surfing away within minutes. It is packaged with a new instant-install Internet software kit for Windows from the makers of Chameleon. The book is closely tied with the software, stepping the reader through the installation and use of the tools. A bargain price for a complete suite of commerical Windows Internet tools!",Computers,416,N/A,0,en
Mitchell's New General Atlas,Samuel Augustus Mitchell,N/A,1888,N/A,Atlases,216,N/A,0,en
Century Path,,N/A,1907,N/A,,618,N/A,0,en
Norfolk and Western Magazine,,N/A,1950,N/A,Railroads,1624,N/A,0,en
The Northeastern Reporter,,N/A,1909,"""Cases argued and determined in the courts of Illinois, Indiana, Massachusetts, New York, Ohio, with key number annotations."" (varies)","Law reports, digests, etc",1164,N/A,0,en
Flora and the Flamingo,Molly Idle,Chronicle Books,2014-10-28,"A 2014 Caldecott Honor Book In this innovative wordless picture book with interactive flaps, Flora and her graceful flamingo friend explore the trials and joys of friendship through an elaborate synchronized dance. With a twist, a turn, and even a flop, these unlikely friends learn at last how to dance together in perfect harmony. Full of humor and heart, this stunning performance (and splashy ending!) will have readers clapping for more! Double tap the flaps to open and close them, swipe the corners of the book to turn from page to page, and activate the soundtrack to listen to the music while you read your new ebook!",Juvenile Fiction,41,N/A,0,en
Yankee,,N/A,1991-07,N/A,New England,960,N/A,0,en
The Art and Craft of Problem Solving,Paul Zeitz,John Wiley & Sons,2016-11-14,"Appealing to everyone from college-level majors to independent learners, The Art and Craft of Problem Solving, 3rd Edition introduces a problem-solving approach to mathematics, as opposed to the traditional exercises approach. The goal of The Art and Craft of Problem Solving is to develop strong problem solving skills, which it achieves by encouraging students to do math rather than just study it. Paul Zeitz draws upon his experience as a coach for the international mathematics Olympiad to give students an enhanced sense of mathematics and the ability to investigate and solve problems.",Mathematics,389,N/A,0,en
"Yearbook of Experts, Authorities and Spokespersons",Mitchell P. Davis,N/A,1998-10,N/A,Reference,876,N/A,0,en
The Troublemaker,Lauren Castillo,Houghton Mifflin Harcourt,2014,"After playing a trick on his sister by stealing her toy rabbit, a mischievous little boy wonders who the new troublemaker is when his toy raccoon disappears.",Juvenile Fiction,53,N/A,0,en
Tilda's Toy Box,Tone Finnanger,David and Charles,2017-03-31,"The Norwegian fabric designer brings her Tilda brand and her talents to soft toys, gifts, and home accessories for children in this must-have collection. Tilda’s new book will show you how to make a wide range of beautiful soft toys and gifts for kids, plus amazing accessories for their bedrooms. Discover simple sewing patterns for adorably plump dolls with a range of outfits and accessories, cute jungle creatures like monkeys, and sea-themed creations—pirates, whales and fish—all reproduced at full-size to trace from the page. Exquisitely presented in her trademark style, this book will delight Tilda fans everywhere with its achievable patterns and charming styled photography. Contents: Me and My Doll Dolls Clothing & Accessories * Doll’s Doll * Handbag House * Patchwork Quilt * Heart Cushions * Sewing Kit House Life on the Ocean Waves Sweet Whales * Sardines * Pirate Doll * Sail and Flags Jungle Adventure Monkeys * Parrots * Patchwork Snake * Fruit Purses * Striped Quilt * Monkey Pillow The pattern downloads issue flagged in reviews has been resolved. For customers who continue to have issues. please visit the publisher's website to access the patterns: www.davidandcharles.com.",Crafts & Hobbies,355,N/A,0,en
The South Western Reporter,,N/A,1925,"Includes the decisions of the Supreme Courts of Missouri, Arkansas, Tennessee, and Texas, and Court of Appeals of Kentucky; Aug./Dec. 1886-May/Aug. 1892, Court of Appeals of Texas; Aug. 1892/Feb. 1893-Jan./Feb. 1928, Courts of Civil and Criminal Appeals of Texas; Apr./June 1896-Aug./Nov. 1907, Court of Appeals of Indian Territory; May/June 1927-Jan./Feb. 1928, Courts of Appeals of Missouri and Commission of Appeals of Texas.","Law reports, digests, etc",1220,N/A,0,en
The Nordic Knitting Primer,Kristin Drysdale,Page Street Publishing,2022-01-25,"Everything You Need to Know to Master Colorwork Gorgeous Scandinavian knitwear is within reach for knitters of all levels with this collection of timeless patterns and essential techniques. Kristin Drysdale, founder of Scandiwork, has taught countless knitters the art of colorwork with her innovative and approachable methods. If you’ve ever felt intimidated by ornate, multicolor patterns, Kristin’s encouraging guidance, step-by-step photos, and foolproof instructions will make you fall in love with Nordic knitting. Inspired by Kristin’s Scandinavian heritage, these designs combine traditional patterns and motifs with stylish, easy-to-wear shapes. Knitting with multiple yarns creates a warmer knit fabric for high-quality garments and accessories to gift or wear all year long. First-time colorwork knitters will be encouraged by how easy and fun Kristin makes the process of knitting gorgeous yet doable yoke sweaters, mittens, and hats. More advanced knitters will love creating ornate slippers, mittens, and sweaters with beautiful Scandinavian details. With a wide range of sizes for adults as well as patterns for little ones, the whole family can enjoy the Scandinavian look. This is more than a pattern collection?it’s a trusted resource you’ll return to season after season.",Crafts & Hobbies,480,N/A,0,en
The Craft Heritage Trails of Western North Carolina,"Jay Fields, Brad Campbell",N/A,1998,N/A,Crafts & Hobbies,144,N/A,0,en
Embroidery from India and Pakistan,Sheila Paine,British museum Press,2001,"Focusing on over 20 textiles from the British Museum's collection, this book explores the wonderful folk embroidery of India and Pakistan - in particular the domestic work made by women for their own dowry or family. Illustrated in full and in detail, these richly decorated items - costumes and household textiles -should provide designers at all levels with inspiration for new and unexpected ways for using colour and pattern in their own work.",Art,92,N/A,0,en
Empowerment of People,"R. Venkata Ravi, V. Narayana Reddy, M. Venkataramana",N/A,2004,"It Is A Documentation Of Perspectives, Reviews, Research Findings And Experiences Relating To The Empowerment Strategy Relating To Socio-Economic, Political And Psychological Capabilities Of The People. Group Movement, Rural Development And Social Development. 23 Papers In All By Those In The Field.",Business & Economics,368,N/A,0,en
Small Business Sourcebook,,N/A,1989,"A guide to the information services and sources provided to 100 types of small business by associations, consultants, educational programs, franchisers, government agencies, reference works, statisticians, suppliers, trade shows, and venture capital firms.",Small business,1402,N/A,0,en
UK Business and Financial Cycles Since 1660,"Nicholas Dimsdale, Ryland Thomas",Springer Nature,2019-11-02,"This book is the first of two volumes that aim to provide an up-to-date overview of the key data and techniques necessary for analysing the historical behaviour of business and financial cycles in the United Kingdom. Drawing on an extensive secondary literature and the considerable body of historical macroeconomic and financial time series data that exist for the United Kingdom, the two volumes will review the key features of historical recessions and recoveries over the course of three and a half centuries. Volume 1 provides an overview of UK business cycles since 1660. The first part of the book considers old and new theories of the business cycle, looking at the impulses that generate business cycles and the propagation mechanisms that determine their duration and amplitude. The second part of the book uses the latest historical estimates of GDP to look at different ways of measuring and estimating business cycle fluctuations within a simple univariate framework. Finally, the book provides a narrative of UK economic fluctuations since 1660 using a whole range of economic data to shed light on the main drivers of cyclical behaviour. It concludes by highlighting areas for future research especially with regard to the link between business and financial cycles, some of which will be explored in Volume 2.",Business & Economics,252,N/A,0,en
Modern Crochet Sweaters,Janine Myska,Page Street Publishing,2022-02-08,"Crochet Beautiful Sweaters for Every Shape with Simple, Stunning Stitchwork Create the crochet wardrobe of your dreams with this collection of classic pieces that are effortlessly stylish. Janine Myska, the designer behind Knits ‘N Knots, has created 20 gorgeous, brand-new sweater patterns that focus on style, fit and comfort, including helpful customization tips so you can tailor each garment to your unique proportions. With Janine’s keen eye for detail, strong commitment to size diversity and clear, concise instruction, crocheters of every skill level and body type can craft the timeless sweaters they’ve always longed for. Experiment with color in the Fifty Below Color Block Pullover or Mountain Peaks striped cardigan. Bundle up in the Infinite Prairies Poncho or let your playful side show with the Champagne Glow Single-Sleeve Sweater. Dress the December Romance Sweater Dress up for a date night out or down for a casual weekend brunch—either way, you’re sure to turn heads! With chapters dedicated to closet staples, the warmest sweaters for the coldest of days and even lighter-weight projects for the year-round crocheter, every piece in this collection is sure to be a much-loved addition to your wardrobe. It has never been easier to create beautiful crochet garments that flatter your figure and suit any occasion than with Modern Crochet Sweaters.",Crafts & Hobbies,514,N/A,0,en
"Shuttle, Spindle & Dyepot",,N/A,1985,N/A,Dyes and dyeing,846,N/A,0,en
Ulrich's International Periodicals Directory,,N/A,1996,N/A,Periodicals,2420,N/A,0,en
The Working Press of the Nation,,N/A,1994,V.1 Newspaper directory.--v.2 Magazine directory.--v.3 TV and radio directory.--v.4 Feature writer and photographer directory.--v.5 Internal publications directory.,American newspapers,896,N/A,0,en
Creative Ropecraft,Stuart Grainger,"Sheridan House, Inc.",2000,This book is the standard work on the subject of practical and decorative knots and ropework.,Crafts & Hobbies,132,4.5,2,en
Business Periodicals Index,,N/A,1987,N/A,Business,2440,N/A,0,en
The City Record,New York (N.Y.),N/A,1901,N/A,New York (N.Y,946,N/A,0,en
Liberalization and Its Consequences,"Werner Baer, Joseph LeRoy Love",Edward Elgar Publishing,2000,"Area experts in various disciplines describe, analyze, and compare the achievements and failures of societies that have adopted market-based economics with a democratic polity after a long period either of communist rule--in Russia and eastern Europe--or military authoritarianism--in Latin America. They investigate the extend to which the historical experience of the several countries explains successful transitions as well as the less successful efforts to adapt institutions and people to the needs of a market economy. The 13 papers and commentary are from an April 1999 conference in Urbana-Champaign, Illinois. Annotation copyrighted by Book News Inc., Portland, OR",Business & Economics,344,N/A,0,en
Gebbie Press All-in-One Media Directory,"Gebbie Press, Incorporated",N/A,2007,"The Directory lists contact information for all U.S. Daily and Weekly Newspapers, Radio and TV stations and Trade and Consumer Magazines. Information includes mailing address, phone, fax, circulation figures, station format, etc. View sample pages at www.gebbiepress.com",Reference,558,N/A,0,en
Children's Magazine Guide,,N/A,1985,N/A,Children's periodicals,512,N/A,0,en
Computer Use and the Information Worker,Bruce Norman Smith,N/A,1998,N/A,,300,N/A,0,en
Corrections 2000,Colorado. Department of Corrections,N/A,1995,N/A,Correctional institutions,274,N/A,0,en
The Garden,,N/A,1926,N/A,Gardening,1366,N/A,0,en
Marine Digest,,N/A,1954,N/A,Shipping,1012,N/A,0,en
Training for Employment in Western Europe and the United States,J. R. Shackleton,Edward Elgar Publishing,1995,"Increasing international competition has put improvements in vocational training at the top of many nations' political agendas. This important book explores the economic analysis of training and relates it to the differing systems found in Western Europe and the United States. After an examination of the theoretical basis for increased emphasis on training the authors present a comparative analysis of the different systems employed in Germany, France, the United Kingdom and the United States. A number of common issues and problems are discussed, such as the relationship between schooling and training, the role of continuing training, retraining for the unemployed, and the position of women and disadvantaged groups in the labour market. A central theme is the differing policies pursued by governments. While recognizing the common concern with potential market failure in training, the authors also draw attention to the poor record of government-funded training in practice and to the dangers of excessive intervention as a result of pressure group activity. Although primarily aimed at students and teachers of economics, business studies and industrial relations, Training for Employment in Western Europe and the United States will be of interest to practitioners and all those concerned with policy issues arising in the training field.",Business & Economics,304,N/A,0,en
Serials in Microform,,N/A,2000,N/A,Newspapers,1442,N/A,0,en
Fulltext Sources Online,,N/A,2002,N/A,Database searching,1628,N/A,0,en
Willing's Press Guide,,N/A,2000,"""A guide to the press of the United Kingdom and to the principal publications of Europe, Australia, the Far East, Gulf States, and the U.S.A.",English newspapers,1500,N/A,0,en
The Massachusetts Register,,N/A,1855,N/A,"Almanacs, American",400,N/A,0,en
European Competitiveness Report 2000,European Commission. Enterprise DG.,N/A,2000,N/A,Competition,280,N/A,0,en
Magazine Trend Report,,N/A,1987,N/A,"Advertising, Magazine",100,N/A,0,en
Ship & Boat International,,N/A,2001,N/A,Boatbuilding,514,N/A,0,en
A Topographical and Historical Description of Boston,Nathaniel Bradstreet Shurtleff,N/A,1891,N/A,Boston (Mass.),802,N/A,0,en
1999 Writer's Market,"Mark Garvey, Holm",Writer's Digest Books,1998-09,Does everything but stamp your self-addressed envelopes.--St. Paul PioneerPress. IBM-compatible CD-ROM.,Computers,1128,N/A,0,en
Film Making,,N/A,1976,N/A,Amateur films,762,N/A,0,en
Standard Directory of Advertisers,,N/A,1987,N/A,Advertisers,966,N/A,0,en
Flowers &.,,N/A,1997,N/A,Florists,1228,N/A,0,en
Europe at the Crossroads,Guillermo de la Dehesa,McGraw-Hill Companies,2006,"Written by a uniquely qualified world economist, Guillermo de la Dehesa is chairman of the Centre for Economic Policy Research and vice chairman of Goldman Sachs of Europe. This book explores the latest research by the European Commission, the Organisation for Economic Cooperation and Development (OECD), and the Centre for Strategic and International Studies. It addresses important economic issues that can have direct impact on the global economy. Preface by noted scholar Olivier Blanchard, Ph.D., Massachusetts Institute of Technology.",Business & Economics,272,N/A,0,en
"How to Make Money Writing Little Articles, Anecdotes, Hints, Recipes, Light Verse, and Other Fillers",Connie Emerson,N/A,1985,N/A,Authorship,280,N/A,0,en
Canadian Journal of Chemistry,,N/A,1971,N/A,Chemistry,964,N/A,0,en
Theatre Arts,,N/A,1958,N/A,Performing arts,986,N/A,0,en
Special Series,Historical Association (Great Britain),N/A,1947,N/A,Great Britain,0,N/A,0,en
After the Slump,"Christoph Buchheim, Redvers Garside",Peter Lang Publishing,2000,"Redrafted papers originally presented at two conferences in Birmingham, U.K. and in Mannheim, Germany, no date given",Business & Economics,254,N/A,0,en
An Evaluation of SIDA Support to Namibia Community Based Tourism Association (NACOBTA),Alphons Wabahe Mosimane,N/A,2000,N/A,Community development,98,N/A,0,en
The ... Nunavut Handbook,,N/A,1998,N/A,Nunavut,412,N/A,0,en
Bibliographie der fremdsprachigen Zeitschriftenliteratur,,N/A,1956,N/A,German periodicals,1862,N/A,0,en
IBZ,,N/A,1982,N/A,Periodicals,678,N/A,0,en
Engineering News and American Contract Journal,,N/A,1885,N/A,Building,436,N/A,0,en
The Question of UK Decline,David Coates,N/A,1994,"An introduction to issues surrounding the problem of UK economic decline. This text discusses each of the major areas involved (economics, economic history, sociology, political science and international relations), and evaluates the major political solutions currently on offer.",Economics,336,N/A,0,en
The Economics of Productivity,Dale Weldeau Jorgenson,Edward Elgar Publishing,2009,The remarkable behavior of information technology prices provides the key to the resurgence of productivity growth in the USA and the world economy. This title presents the contemporary framework for productivity measurement that focuses on the impact of information technology on economic growth.,Business & Economics,808,N/A,0,en
Random House Webster's College Dictionary,Random House (Firm),Random House Reference,1997,"Body piercing is in. So are buffalo wings, killer apps, and yada-yada-yada. If it's an important new word, you will find it here first...in the all new 50th Anniversary edition of the RANDOM HOUSE WEBSTER'S COLLEGE DICTIONARY. Unlike any other college dictionary, Random house Webster's uses the state-of-the-art Living Dictionary Database(TM) to enable its team of expert editors to add new words as soon as they become current--faster than any other dictionary. RANDOM HOUSE WEBSTER'S COLLEGE DICTIONARY not only brings you Newer Words Faster, but always lists the most common, up-to-date meanings first, to help you find what you're looking for more quickly and easily. RANDOM HOUSE WEBSTER'S COLLEGE DICTIONARY allows you to be up-to-date, guided by the best advice on English usage--such as how to avoid insensitive and offensive language in your writing or speaking. Best of all, this all-new edition features rewritten definitions for extra clarity and precision, to help you understand at a glance the meaning of words. Why Choose Any Other Dictionary? Over 160,000 entries and 175,000 definitions--more than any other college dictionary! Hundreds of new words and meanings found for the first time in a college dictionary--like ""intranet, Ebonics, nonstarter, olestra, same-sex, Megan's law, TV-Y, and Web site. All new design and illustrations! A modern new type design and hundreds of completely new digitally rendered illustrations make definitions even easier to understand! Expert usage notes--written by noted usage specialists--offer clear explanations of important nuances of English usage. The one-step reference resource! Includes up-to-date biographical andgeographical entries--plus 8 pages of world maps. Also contains an indispensable Guide for Writers and additional essays to help you use English more effectively.",Reference,1576,N/A,0,en
"Reverse Acronyms, Initialisms, & Abbreviations Dictionary",,N/A,1987,N/A,Abbreviations,1432,N/A,0,en
The New York Times Magazine,,N/A,1973,N/A,Arts,708,N/A,0,en
World Trade Report 2008,Bernan,N/A,2008,"International trade is integral to the process of globalisation. Over many years, governments in most countries have increasingly opened their economies to international trade, whether through the multilateral trading system, increased regional cooperation or as part of domestic reform programmes. Trade and globalisation more generally have brought enormous benefits to many countries and citizens. Trade has allowed nations to benefit from specialisation and economies to produce at a more efficient scale. It has raised productivity, supported the spread of knowledge and new technologies, and enriched the range of choices available to consumers. But deeper integration into the world economy has not always proved popular, nor have the benefits of trade and globalisation necessarily reached all sections of society. The purpose of this year's core topic is to review the gains from international trade and the challenges arising from higher levels of integration. The Report explores a range of interlinking questions, starting with a consideration of what constitutes globalisation, what drives it, the benefits it brings, the challenges it poses and what role trade plays in this world of ever-growing interdependency. It asks why some countries have managed to take advantage of falling trade costs and greater policy-driven trading opportunities while others have remained largely outside international commercial relations. It also consider who the winners and losers are from trade in society and what complementary action policy-makers need to take in order to secure the benefits of trade for society at large.",Business & Economics,208,N/A,0,en
The New Roget's Thesaurus,,N/A,1964,N/A,,574,N/A,0,en
Cumulative Bibliography of Victorian Studies,,N/A,1976,N/A,English literature,984,N/A,0,en
Canadian Textile Journal,,N/A,1953,N/A,Textile fabrics,1394,N/A,0,en
The Writer's Handbook,Sylvia K. Burack,Writer,1997,"""Manuscript market section"", ed. by U. G. Olsen, 1941-44; by E. P. Werby, 1945-",Language Arts & Disciplines,932,N/A,0,en
ScottForesman Literature and Integrated Studies,,N/A,1997,N/A,English language,520,N/A,0,en
Print Media Editorial Calendars,,N/A,1988-10,N/A,"Advertising, Magazine",190,N/A,0,en
"Writer's Market, 1997",Kirsten C. Holm,Writer's Digest Books,1996,"Includes names, addresses, submission requirements plus articles, interviews, advice and tips on how to contact editors.",Language Arts & Disciplines,1028,N/A,0,en
Better Homes and Gardens,,N/A,1994,N/A,"Architecture, Domestic",1292,N/A,0,en
Register of Reporting Labor Organizations,United States. Office of Labor-Management and Welfare-Pension Reports,N/A,N/A,N/A,Labor unions,444,N/A,0,en
Historical Social Research,,N/A,2008,N/A,Social history,388,N/A,0,en
Labour Market Flexibility and Sectoral Productivity,Jeremy Anderson,N/A,2006,"Looks at the relationship between employment flexibility and labour productivity across sectors. Finds positive correlations of part-time work, temporary work and self-employment, with employment flexibility.",Industrial productivity,44,N/A,0,en
Cognitive Economics,"Massimo Egidi, Salvatore Rizzello",N/A,2004,N/A,Cognitive science,664,N/A,0,en
Labour Market Studies,"Peter Robinson, European Commission. Directorate-General for Employment, Industrial Relations, and Social Affairs",Official Publications of European Communities,1997,Recoge: 1. Labour market analysis and forecasts - 2. Labour market institutions - 3. Labour market legislation and individual employment rights - 4. Labour market policies - 5. Other policies having an impact on the labour market - 6. The national debate: policy perspectives.,Business & Economics,200,N/A,0,en
Journal of Economic Literature,,N/A,2002,N/A,Economics,816,N/A,0,en
Harry Potter: Knitting Magic: More Patterns From Hogwarts and Beyond,Tanis Gray,Simon and Schuster,2021-10-26,"""An official Harry Potter knitting pattern book""--Title page.",Crafts & Hobbies,224,N/A,0,en
Public Affairs Information Service Bulletin,,N/A,1972,N/A,Economics,928,N/A,0,en
The Official Railway Guide,,N/A,1891,N/A,Railroads,1714,N/A,0,en
Space Buyers' Guide Number,,N/A,1997,N/A,American newspapers,784,N/A,0,en
Pakistan,,N/A,1951,N/A,"Bibliography, National",374,N/A,0,en
Writer's Market,"Glenda Tennant Neff, Robin Gee",N/A,1988-09,N/A,Language Arts & Disciplines,1092,N/A,0,en
Environment & Planning,,N/A,2001-07,N/A,City Planning,1184,N/A,0,en
OECD Economic Surveys,Organisation for Economic Co-operation and Development,N/A,2010,N/A,Portugal,148,N/A,0,en
Environment and Planning,,N/A,2001,N/A,City planning,596,N/A,0,en
Ebelskivers,Kevin Crafts,Weldon Owen International,2014-06-19,"Over 40 mouthwatering recipes for the Danish-style pancakes, ranging from traditional to whimsical and everything in between. Originally from Denmark, ebelskivers (pronounced “able-skeevers”) are snacks or desserts traditionally served during holidays and at celebrations. Today, cooks offer these puffy, sphere-shaped pancakes with a wide range of sweet and savory toppings and fillings, varying them in countless creative ways. Making ebelskivers requires little more than ingredients you probably already have on hand—milk, eggs, flour—and a special seven-welled pan that forms the pancakes’ unique shape. Everything you need to know about making these treats is here: from mixing the batter; to cooking and filling the pancakes; to tips for creating perfect ebelskivers every time. Filled with luscious photographs and more than forty tempting recipes—plus recipes for toppings, sauces, and glazes—this book will provide endless inspiration for any occasion. Served any time of day, these delicious recipes will change the way you look at pancakes forever!",Cooking,173,N/A,0,en
Crafts 'n Things [86].,,N/A,1985,N/A,,0,N/A,0,en
Indian Books in Print,,N/A,2003,N/A,English imprints,1118,N/A,0,en
International Congress Calendar,,N/A,1981,N/A,Congresses and conventions,626,N/A,0,en
The Dangerous Book for Boys,"Conn Iggulden, Hal Iggulden",HarperCollins,2018-04-03,"The bestselling book—more than 1.5 million copies sold—for every boy from eight to eighty, covering essential boyhood skills such as building tree houses*, learning how to fish, finding true north, and even answering the age old question of what the big deal with girls is—now a Prime Original Series created by Bryan Cranston (Breaking Bad) and Greg Mottola (Superbad). In this digital age, there is still a place for knots, skimming stones and stories of incredible courage. This book recaptures Sunday afternoons, stimulates curiosity, and makes for great father-son activities. The brothers Conn and Hal have put together a wonderful collection of all things that make being young or young at heart fun—building go-carts and electromagnets, identifying insects and spiders, and flying the world's best paper airplanes. Skills covered include: The Greatest Paper Airplane in the World The Seven Wonders of the Ancient World The Five Knots Every Boy Should Know Stickball Slingshots Fossils Building a Treehouse* Making a Bow and Arrow Fishing (revised with US Fish) Timers and Tripwires Baseball's ""Most Valuable Players"" Famous Battles-Including Lexington and Concord, The Alamo, and Gettysburg Spies-Codes and Ciphers Making a Go-Cart Navajo Code Talkers' Dictionary Girls Cloud Formations The States of the U.S. Mountains of the U.S. Navigation The Declaration of Independence Skimming Stones Making a Periscope The Ten Commandments Common US Trees Timeline of American History *For more information on building treehouses, visit www.treehouse-books.com and www.stilesdesigns.com or see “Treehouses You Can Actually Build” by David Stiles.",Crafts & Hobbies,561,4,1,en
Sunset,,N/A,1970,N/A,California,784,N/A,0,en
The Directory of Mail Order Catalogs,,N/A,1993,N/A,Commercial catalogs,588,N/A,0,en
Turkey Trick Or Treat,Wendi Silvano,Two Lions,2015,"Everyone loves Halloween candy--even Turkey. But how can he and his barnyard friends get any when the farmers give it out only to children? With a costume, of course! As his pals look on, Turkey comes up with one clever costume after the next. Each trick gets better and better...but will Turkey and his friends end up with any treats? This hilarious companion to Turkey Trouble and Turkey Claus is filled to the brim with holiday fun.",Costume,0,N/A,0,en
Encyclopedia of Associations: National organizations of the U. S,Gale Research Company,N/A,1973,N/A,"Associations, institutions, etc",1552,N/A,0,en
