Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Coal and Coal Trade Journal,,N/A,1925,N/A,Coal trade,714,N/A,0,en
The Evaluation of Transportation Investment Projects,Joseph Berechman,Routledge,2010-05-26,"Throughout the world, the use of some kind of a formal transportation project evaluation procedure is a requirement. Yet, by and large, these are partial; in fact, much weight is often placed on the initial -pre-engineering -phases of the planning process, when vital information, such as accurate costs and demand projections, is largely missing. Moreover, many of these procedures neglect to consider key issues such as project’s risks, capital costs financing, latent demand, market imperfections, labor force availability and various incompatibilities between trip rates, travel times and activity location. As a result, projects, which are judged as viable under such deficient evaluation schemes, may have had a significantly different projection of capital costs and demand should a well-founded, thorough, and efficient evaluation process be used. Against this background, this book’s main objective is to construct a comprehensive and methodical economic, planning and decision-making framework for the evaluation of proposed transportation infrastructure investment projects. Such a framework is founded on four key principles. It is based on well-established economic, transportation and policy-analysis theoretical principles; it is comprehensive enough to encompass all relevant evaluation issues; it is applicable to a wide range of transportation investment projects; and it is amenable to empirical application including a sensitivity analysis and alternative scenarios regarding urban, regional and national developments.",Business & Economics,514,N/A,0,en
Journal of the House of Representatives of the State of Michigan,Michigan. Legislature. House of Representatives,N/A,1927,N/A,,932,N/A,0,en
Journal of the Town Planning Institute,"Town Planning Institute (London, England)",N/A,1927,Includes Proceedings of the Institute's meetings.,City planning,310,N/A,0,en
Measures to Curtail State Fuel Tax Evasion,Arlee T. Reno,Transportation Research Board,1990,"This synthesis will be of interest to finance officers, administrators, legislators, and others interested in the actions that states take to stem evasion of highway fuel taxes. Information is presented on the types of schemes that are being used to evade paying fuel taxes and on practices that have been successful in eliminating those schemes and increasing fuel tax revenues. With shortages of funds to meet current and future highway needs, it is important for states to stem evasion of fuel taxes. This report of the Transportation Research Board describes some of the schemes that have been devised to evade paying fuel taxes and a number of successful practices that states have used to foil those schemes.",Law,24,N/A,0,en
Merchant Vessels of the United States...,United States. Coast Guard,N/A,1977,N/A,,1520,N/A,0,en
The Blacksmiths Journal,,N/A,1919,N/A,Blacksmiths,822,N/A,0,en
Report of the State Comptroller to the Governor,Connecticut. Office of the State Comptroller,N/A,1897,"""From 1837, abstract of rpt. was incl. with pm. cont. Private acts of sess. of that year."" Cf. Bowker, State publications, pt. 1, p. 72.","Finance, Public",188,N/A,0,en
Annals of the American Academy of Political and Social Science,,N/A,1916,N/A,Political science,928,N/A,0,en
TRANSIT Capacity and Quality of Service Manual,,N/A,2003,N/A,,0,N/A,0,en
The South Western Reporter,,N/A,1916,"Includes the decisions of the Supreme Courts of Missouri, Arkansas, Tennessee, and Texas, and Court of Appeals of Kentucky; Aug./Dec. 1886-May/Aug. 1892, Court of Appeals of Texas; Aug. 1892/Feb. 1893-Jan./Feb. 1928, Courts of Civil and Criminal Appeals of Texas; Apr./June 1896-Aug./Nov. 1907, Court of Appeals of Indian Territory; May/June 1927-Jan./Feb. 1928, Courts of Appeals of Missouri and Commission of Appeals of Texas.","Law reports, digests, etc",1346,N/A,0,en
Flux-Corrected Transport,"Dmitri Kuzmin, Rainald Löhner, Stefan Turek",Springer Science & Business Media,2012-04-02,"Addressing students and researchers as well as Computational Fluid Dynamics practitioners, this book is the most comprehensive review of high-resolution schemes based on the principle of Flux-Corrected Transport (FCT). The foreword by J.P. Boris and historical note by D.L. Book describe the development of the classical FCT methodology for convection-dominated transport problems, while the design philosophy behind modern FCT schemes is explained by S.T. Zalesak. The subsequent chapters present various improvements and generalizations proposed over the past three decades. In this new edition, recent results are integrated into existing chapters in order to describe significant advances since the publication of the first edition. Also, 3 new chapters were added in order to cover the following topics: algebraic flux correction for finite elements, iterative and linearized FCT schemes, TVD-like flux limiters, acceleration of explicit and implicit solvers, mesh adaptation, failsafe limiting for systems of conservation laws, flux-corrected interpolation (remapping), positivity preservation in RANS turbulence models, and the use of FCT as an implicit subgrid scale model for large eddy simulations.",Science,462,N/A,0,en
Yearbook of the American Iron and Steel Institute,American Iron and Steel Institute,N/A,1915,N/A,Iron industry and trade,538,N/A,0,en
Journal of the Association of Engineering Societies,Association of Engineering Societies (U.S.),N/A,1886,N/A,Engineering,612,N/A,0,en
The Street Railway Journal,,N/A,1904,N/A,Electric railroads,1242,N/A,0,en
Journal of the House of Representatives of the Commonwealth of Massachusetts,Massachusetts. General Court. House of Representatives,N/A,1920,N/A,Massachusetts,1460,N/A,0,en
Journal of the Philippine Commission,Philippines. Legislature. Philippine Commission,N/A,1912,N/A,Philippines,1196,N/A,0,en
The Southeastern Reporter,,N/A,1906,N/A,"Law reports, digests, etc",1076,N/A,0,en
"Poole's Index to Periodical Literature: pt. 1. A-J, 1802-1881","William Frederick Poole, William Isaac Fletcher",N/A,1882,N/A,Periodicals,744,N/A,0,en
Savings Bank Journal,,N/A,1924,N/A,Banks and banking,962,N/A,0,en
Handbook of Transportation Policy and Administration,Jeremy Plant,CRC Press,2007-02-22,"In the past few decades, the field of transportation has changed dramatically. Deregulation and greater reliance on markets and the private sector has helped to reconfigure the transport industries, while the rise of intermodal goods and global commerce has produced efficiencies of operation and a greater interdependence among transport modes. In a",Political Science,656,N/A,0,en
Moody's Analyses of Investments and Security Rating Books,John Moody,N/A,1922,N/A,Corporations,1768,N/A,0,en
Biennial Report,Nevada. State Department of Health,N/A,1901,N/A,Public health,646,N/A,0,en
The Railway Maintenance of Way Employes Journal,,N/A,1922,N/A,Railroads,1318,N/A,0,en
The Insurance Year Book,,N/A,1909,N/A,Insurance,1258,N/A,0,en
Introduction to Transport Phenomena,William J. Thomson,N/A,2000,"""Professor William J. Thomson emphasizes the formulation of differential equations to describe physical problems, helping readers understand what they are doing - and why. The solutions are either simple (separable, linear second order) or derivable with a differential equation solver.""--BOOK JACKET.",Science,536,5,1,en
Annual Report of the Taxable Valuation of Railroad Property,Iowa. Executive Council,N/A,1925,N/A,,74,N/A,0,en
Annual Report of the Superintendent of Public Instruction of the State of Wisconsin,Wisconsin. Department of Public Instruction,N/A,1922,N/A,Education,1188,N/A,0,en
"Railway News, Finance and Joint-stock Companies' Journal",,N/A,1905,N/A,Finance,1136,N/A,0,en
Library Journal,"Melvil Dewey, Richard Rogers Bowker, L. Pylodet, Charles Ammi Cutter, Bertine Emma Weston, Karl Brown, Helen E. Wessells",N/A,1925,"Includes, beginning Sept. 15, 1954 (and on the 15th of each month, Sept.-May) a special section: School library journal, ISSN 0000-0035, (called Junior libraries, 1954-May 1961). Also issued separately.",Libraries,1136,N/A,0,en
The Albany Law Journal,,N/A,1878,N/A,Law,562,N/A,0,en
Merchant Vessels of the United States,,N/A,1979,N/A,Merchant marine,1706,N/A,0,en
The Journal of the Senate During the ... Session of the Legislature of the State of California,California. Legislature. Senate,N/A,1911,N/A,,2888,N/A,0,en
Solid-liquid Flow Slurry Pipeline Transportation,"Edward J. Wasp, John P. Kenny, Ramesh L. Gandhi",N/A,1979,N/A,Coal,232,N/A,0,en
Atlantic Reporter,,N/A,1911,N/A,"Law reports, digests, etc",1418,N/A,0,en
Engineering News and American Contract Journal,,N/A,1898,N/A,Engineering,810,N/A,0,en
Domestic Transportation,"Roy J. Sampson, Martin T. Farris, David L. Shrock",Houghton Mifflin,1985,N/A,Business & Economics,664,N/A,0,en
Journals of the House of Representatives of Massachusetts,Massachusetts. General Court. House of Representatives,N/A,1927,N/A,Massachusetts,1064,N/A,0,en
The Central Law Journal,,N/A,1878,"Vols. 65-96 include ""Central law journal's international law list.""",Law,1074,N/A,0,en
Public Affairs Information Service Bulletin,,N/A,1970,N/A,Economics,944,N/A,0,en
"Annual Report of the Commissioner of Railroads of the State of Michigan, for the Year Ending ...",Michigan Railroad Commission,N/A,1904,N/A,Railroads,820,N/A,0,en
Domestic Transportation,"Roy J. Sampson, Martin T. Farris",Boston : Houghton Mifflin,1974,N/A,Business & Economics,552,N/A,0,en
Municipal Journal and Engineer,,N/A,1907,N/A,Municipal engineering,690,N/A,0,en
Transportation Quarterly,,N/A,1993,N/A,Traffic engineering,700,N/A,0,en
The Philadelphia Medical Journal,,N/A,1901,N/A,Medicine,1338,N/A,0,en
The Multi-Agent Transport Simulation MATSim,"Andreas Horni, Kai Nagel, Kay W. Axhausen",Ubiquity Press,2016-08-10,"The MATSim (Multi-Agent Transport Simulation) software project was started around 2006 with the goal of generating traffic and congestion patterns by following individual synthetic travelers through their daily or weekly activity programme. It has since then evolved from a collection of stand-alone C++ programs to an integrated Java-based framework which is publicly hosted, open-source available, automatically regression tested. It is currently used by about 40 groups throughout the world. This book takes stock of the current status. The first part of the book gives an introduction to the most important concepts, with the intention of enabling a potential user to set up and run basic simulations. The second part of the book describes how the basic functionality can be extended, for example by adding schedule-based public transit, electric or autonomous cars, paratransit, or within-day replanning. For each extension, the text provides pointers to the additional documentation and to the code base. It is also discussed how people with appropriate Java programming skills can write their own extensions, and plug them into the MATSim core. The project has started from the basic idea that traffic is a consequence of human behavior, and thus humans and their behavior should be the starting point of all modelling, and with the intuition that when simulations with 100 million particles are possible in computational physics, then behavior-oriented simulations with 10 million travelers should be possible in travel behavior research. The initial implementations thus combined concepts from computational physics and complex adaptive systems with concepts from travel behavior research. The third part of the book looks at theoretical concepts that are able to describe important aspects of the simulation system; for example, under certain conditions the code becomes a Monte Carlo engine sampling from a discrete choice model. Another important aspect is the interpretation of the MATSim score as utility in the microeconomic sense, opening up a connection to benefit cost analysis. Finally, the book collects use cases as they have been undertaken with MATSim. All current users of MATSim were invited to submit their work, and many followed with sometimes crisp and short and sometimes longer contributions, always with pointers to additional references. We hope that the book will become an invitation to explore, to build and to extend agent-based modeling of travel behavior from the stable and well tested core of MATSim documented here.",Technology & Engineering,620,N/A,0,en
Arkansas Business and Economic Review,,N/A,1974,N/A,Arkansas,668,N/A,0,en
Albany Law Journal,,N/A,1890,N/A,Law,556,N/A,0,en
The Pacific Reporter,,N/A,1912,"""Comprising all the decisions of the Supreme Courts of California, Kansas, Oregon, Washington, Colorado, Montana, Arizona, Nevada, Idaho, Wyoming, Utah, New Mexico, Oklahoma, District Courts of Appeal and Appellate Department of the Superior Court of California and Criminal Court of Appeals of Oklahoma."" (varies)","Law reports, digests, etc",1160,N/A,0,en
The Commercial Car Journal,,N/A,1921,N/A,Automobiles,644,N/A,0,en
"Poole's Index to Periodical Literature: Rev. ed., 1802-1881 (2 v.)",William Frederick Poole,N/A,1882,N/A,Periodicals,760,N/A,0,en
House Documents,USA House of Representatives,N/A,1873,N/A,,1876,N/A,0,en
Proceedings of the ... Annual Conference,Canadian Transportation Research Forum. Conference,N/A,1999,N/A,Transportation,452,N/A,0,en
Moody's Analyses of Investments and Security Rating Service,,N/A,1918,N/A,Corporations,2124,N/A,0,en
Report,,N/A,1964,N/A,Highway research,92,N/A,0,en
Sealers for Portland Cement Concrete Highway Facilities,Philip Dale Cady,N/A,1994,"This synthesis document will be of interest to materials, maintenance, and bridge engineers, and others responsible for protecting and maintaining portland cement concrete (PCC) roadway surfaces. It will be of special interest to materials research and testing officials, as well as to manufacturers who are concerned with developing and evaluating sealers for PCC highway facilities. The information in this Synthesis is limited to surface-applied liquid sealers that are primarily intended to retard the transmission of water and ions below the roadway surface. This report of the Transportation Research Board provides detailed information on generic concrete sealing materials that may be considered a primer on the topic, describing the various classes of sealers, their chemical characteristics, application to specific needs, and practice and performance characteristics. In addition, information is provided on evaluation and testing, application and costs, and the safety and environmental issues of concern with their use. Also included is a glossary of terms, extensive references, and an appendix that includes materials on a procedure for the estimation of service life and a model sealer specification.","Pavements, Concrete",100,N/A,0,en
Transport '85',,N/A,1985,"Papers at this conference covered public transport, road freight, productivity at container terminals, and fuel consumption.",Electronic books,80,N/A,0,en
Transportation Management with SAP TM,"Bernd Lauterbach, Stefan Sauer, Jens Kappauf, Jens Gottlieb, Dominik Metzger, Christopher Surie",SAP PRESS,2016,"This updated bestseller is your ride to a comprehensive view of SAP TM business processes and use. Learn to plan and document transportation, select carriers, and create forwarding orders. Discover industry-tested best practices and optimize standard functionality to make SAP TM do everything you need it to do. Up to date for SAP TM 9.2 and 9.3!",Materials handling,0,N/A,0,en
Public Documents,Washington (State),N/A,1919,N/A,Washington (State),1616,N/A,0,en
Canadian Journal of Public Health,,N/A,2011,N/A,Public health,506,N/A,0,en
"Circulars and Bulletins Issued by the Several Divisions and Sections of the United States Railroad Administration from January 1 to December 31, 1918",United States Railroad Administration,N/A,1919,N/A,,468,N/A,0,en
The Plumbers Trade Journal,,N/A,1921,N/A,Air conditioning,1006,N/A,0,en
Cases Argued and Decided in the Supreme Court of the United States,United States. Supreme Court,N/A,1901,"First series, books 1-43, includes ""Notes on U.S. reports"" by Walter Malins Rose.","Law reports, digests, etc",1636,N/A,0,en
The Philadelphia Medical Journal,"George Milbry Gould, James Hendrie Lloyd",N/A,1900,N/A,Medicine,1354,N/A,0,en
The Journal of Fuzzy Mathematics,,N/A,2004,N/A,Fuzzy arithmetic,528,5,1,en
Monthly Journal of Insurance Economics,,N/A,1928,N/A,Insurance,1374,N/A,0,en
American Transportation Policy,Robert J. Dilger,Bloomsbury Publishing USA,2002-12-30,"The author maintains that American politics, institutional arrangements, and political culture have prevented the development of a comprehensive, integrated, intermodal transportation policy in the United States. Dilger makes his argument by examining the development of the national governmental authority in both surface and air transportation. Each transportation mode—highways/mass transit, Amtrak, and civilian air transportation—is examined separately, assessing their development over time and focusing on current controversies, including, but not limited to, the highway versus mass transit funding issue; the recent decentralization of decision making authority on surface transportation policy; Amtrak's viability as an alternative to the automobile; and current antiterrorist policies' effect on transportation policy.",Political Science,201,N/A,0,en
Report of the Comptroller of the City of Chicago,Chicago (Ill.). Comptroller's Office,N/A,1952,N/A,Chicago (Ill.),128,N/A,0,en
Logging & Sawmilling Journal,,N/A,1992,N/A,Logging,288,N/A,0,en
N.A.R.D. Notes,National Association of Retail Druggists (U.S.),N/A,1915,N/A,Pharmaceutical industry,52,N/A,0,en
Transportation Operations Management,Darren J. Prokop,Elsevier,2022-03-09,"Transportation Operations Management provides the analytical tools and industry-wide context necessary to understand and address the critical real-world problems in transportation operations and planning that shippers, carriers, and third-party logistics providers face every day.The book examines operational problems from all transportation modes—air, motor carrier, water vessel, pipeline, and rail—to show how these interact in the real world of today's carriers and shippers. The book also outlines and analyzes key issues such as designing efficient domestic and international transportation networks; choosing optimal locations within market spaces; designing infrastructure to manage network congestion; leveraging intermodalism for operational flexibility; leveraging techniques for costing, pricing, and revenue management; using tracking technology for decisionmaking; maintaining regulatory compliance in operations; and managing environmental stewardship.Paying particular attention to the influence of the logistical constraints of time, physical space, and location, the book reveals the key role of transportation in strategic and tactical decision-making. The book uses mathematical techniques such as the theory of capacity management, the microeconomics of costing and pricing, risk management, linear optimization, productivity measurement, queueing theory, and complex scheduling. The book also uses real-world problems with their actual marketplace constraints in technology, geography, and government regulations to provide an applied context to the techniques examined. - Applies the latest analytical techniques to address real-world situations domestically and internationally, from industry and government, demonstrating the interplay between business and government, and planning vs day-to-day operations - Includes case studies that demonstrate the opportunities and constraints regarding how workable solutions to an operations management problem can be structured - Includes learning aids such as chapter objectives, in-depth discussion of techniques, and keypoints made in prose, mathematically, and diagrammatically",Law,242,N/A,0,en
The Risk Mitigation Value of the Transportation Worker Identification Credential,"Heather J. Williams, Kristin Van Abel, David Metz, James V. Marrone, Edward W. Chan, Katherine Costello, Ryan Michael Bauer, Devon Hill, Simon Véronneau, Joseph C. Chang, Ian Mitch, Joshua Lawrence Traub, Sarah Soliman, Zachary Haldeman, Kelly Klima, Douglas C. Ligor",N/A,2020-08-31,"The Transportation Worker Identification Credential (TWIC) is designed to enhance security at U.S. ports. This report provides the findings from an assessment of the TWIC program, along with the assessors' recommendations.",Business & Economics,309,N/A,0,en
Journal of the Senate of the State of Michigan,Michigan. Legislature. Senate,N/A,1983,Includes extra sessions.,Michigan,1100,N/A,0,en
Journal of the Royal Statistical Society,,N/A,1966,N/A,Statistics,296,N/A,0,en
Transport Theory,"James J. Duderstadt, William Russell Martin",John Wiley & Sons,1979,Problems after each chapter,Science,630,N/A,0,en
The Indian Penal Code Being Act XLV of 1860,India,N/A,1894,N/A,Criminal law,606,N/A,0,en
United States Circuit Courts of Appeals Reports,,N/A,1915,N/A,Appellate courts,722,N/A,0,en
History of Senate and House Bills,Pennsylvania. General Assembly,N/A,1977,N/A,,556,N/A,0,en
Introduction to Transportation Planning,Michael J. Bruton,Routledge,1992,"Intended as an introductory text to transportation planning, this book covers the traffic estimation stage of the planning process, and forms a general guide and survey to the total subject. This third edition reflects the growing importance of computers in transportation planning.",Architecture,292,N/A,0,en
Keeping Buses Moving,"Great Britain. Department of the Environment, Transport and the Regions",N/A,1997,Keeping Buses Moving,Bus lanes,88,N/A,0,en
Collisional Transport in Magnetized Plasmas,"Per Helander, Dieter J. Sigmar",Cambridge University Press,2005-10-06,"A graduate level text treating transport theory, an essential element of theoretical plasma physics.",Science,316,N/A,0,en
Passenger Information Systems for Transit Transfer Facilities,John J. Fruin,N/A,1985,N/A,Transportation,56,N/A,0,en
Box Boats,Brian J. Cudahy,Fordham Univ Press,2007-12-17,"Fifty years ago--on April 26, 1956--the freighter Ideal X steamed from Berth 26 in Port Newark, New Jersey. Flying the flag of the Pan-Atlantic Steamship Company, she set out for Houston with an unusual cargo: 58 trailer trucks lashed to her top deck. But they weren't trucks--they were steel containers removed from their running gear, waiting to be lifted onto empty truck beds when Ideal X reached Texas. She docked safely, and a revolution was launched--not only in shipping, but in the way the world trades. Today, the more than 200 million containers shipped every year are the lifeblood of the new global economy. They sit stacked on thousands of ""box boats"" that grow more massive every year. In this fascinating book, transportation expert Brian Cudahy provides a vivid, fast-paced account of the container-ship revolution--from the maiden voyage of the Ideal X to the entrepreneurial vision and technological breakthroughs that make it possible to ship more goods more cheaply than every before. Cudahy tells this complex story easily, starting with Malcom McLean, Pan-Atlantic's owner who first thought about loading his trucks on board. His line grew into the container giant Sea-Land Services, and Cudahy charts its dramatic evolution into Maersk Sealand, the largest container line in the world. Along the way, he provides a concise, colorful history of world shipping--from freighter types to the fortunes of steamship lines--and explores the spectacular growth of global trade fueled by the mammoth ships and new seaborne lifelines connecting Asia, Europe, and the Americas. Masterful maritime history, Box Boats shows how fleets of these ungainly ships make the modern world possible--with both positive and negative effects. It's also a tale of an historic home port, New York, where old piers lie silent while 40-foot steel boxes of toys and televisions come ashore by the thousands, across the bay in New Jersey.",Transportation,338,N/A,0,en
Northwest Mining Journal,,N/A,1907,N/A,Mines and mineral resources,216,N/A,0,en
Naval Research Logistics Quarterly,,N/A,1977,N/A,Electronic journals,720,N/A,0,en
The University of Tennessee Publications and Creative Achievements,"University of Tennessee (System), University of Tennessee (System). Office of the Vice President for Academic Affairs and Research",N/A,1986,N/A,Research,134,N/A,0,en
IBM Journal of Research and Development,,N/A,1972,N/A,Electric engineering,682,N/A,0,en
Transportation Opportunity Program,"Transportation Opportunity Program, Inc",N/A,1970,N/A,Minorities,58,N/A,0,en
Conference Record of Papers Presented at the ... Vehicle Navigation and Information Systems Conference,,N/A,1995,N/A,Mobile communication systems,570,N/A,0,en
Topical Conference on Batch Processing,,N/A,2001,N/A,Chemical engineering,466,N/A,0,en
Motor Truck Journal,,N/A,1931,N/A,Trucks,996,N/A,0,en
SHRP-LTPP Data Analysis Studies,William O. Hadley,N/A,1994,"One of the principal objectives of the Strategic Highway Research Program Long-Term Pavement Performance (SHRP-LTPP) study was the development of a comprehensive electronic media database for housing pavement performance data covering a wide range of conditions and service life factors. The database was structured to address pavement management and engineering design issues. The extent and scope of information contained within the LTPP database and Information Management System (IMS) also provides the resources not only to evaluate or revise existing design equations but to develop new ones. During the first 5 years of the SHRP-LTPP program, most issues have been addressed in various data analysis studies. Data analysis studies concerning load equivalency factors, materials and construction variability, rutting initiation studies, and the results of the specific SHRP-LTPP data analysis contracts are presented in subsequent sections of this report. These studies represent initial efforts in pursuit of LTPP goals and operatives and are based primarily on early General Pavement Studies data.",Pavements,120,N/A,0,en
Nature and Resources,,N/A,1965,N/A,Ecology,462,N/A,0,en
Annual Report of the Board of Railroad Commissioners for the Year Ending ...,Iowa. Board of Railroad Commissioners,N/A,1898,N/A,Railroads,436,N/A,0,en
Geography Research Forum,,N/A,1984,N/A,Geography,324,N/A,0,en
America's 50 Fastest Growing Jobs,J. Michael Farr,JIST Works,1995,"Based on the latest information from the U.S. Department of Labor, this popular book contains detailed job descriptions for the 50 fastest-growing occupations. The book also includes information about related occupations for each of the fastest-growing jobs, a job search section, growth projections by industry and for the self-employed, and details on more than 500 jobs.",Business & Economics,276,N/A,0,en
Processes of Coastal Development,Vsevolod Pavlovich Zenkovich,N/A,1967,N/A,Coasts,768,N/A,0,en
"Officers Died in the Great War, 1914-1919",Great Britain. War Office,N/A,1919,N/A,"World War, 1914-1918",278,N/A,0,en
Lloyd's Register of British and Foreign Shipping,,N/A,1906,N/A,Marine insurance,1820,N/A,0,en
Transit Bus Service Line and Cleaning Functions,"John J. Schiavone, National Research Council (U.S.). Transportation Research Board",Transportation Research Board,1995,Provides a variety of approaches to transit bus service line and cleaning functions so transit agencies can evaluate the effectiveness of their own operations.,Transportation,60,N/A,0,en
Interviewing for Social Scientists,"Hilary Arksey, Peter T Knight",SAGE,1999-10-25,"`This is an excellent book. It will be required reading on my methods courses' - Nigel Fielding, University of Surrey Students at postgraduate, and increasingly at undergraduate, level are required to undertake research projects and interviewing is the most frequently used research method. This book provides a comprehensive and authoritative introduction to interviewing. It covers all the issues that arise in interview work: theories of interviewing; design; application; and interpretation. Richly illustrated with relevant examples, each chapter includes handy statements of `advantages' and `disadvantages' of the approaches discussed.",Social Science,230,N/A,0,en
Australian Journal of Marine and Freshwater Research,,N/A,1992,N/A,Fisheries,696,N/A,0,en
Annual Report of the Department of Agriculture for the Year Ending ...,New York (State). Department of Agriculture,N/A,1912,N/A,Agriculture,552,N/A,0,en
Daily Summary of Japanese Press,United States. Embassy (Japan). Translation Services Branch. Political Division,N/A,1989,N/A,Japan,352,N/A,0,en
Journal of Bacteriology,,N/A,1976,N/A,Bacteriology,786,N/A,0,en
Annual Report of the Board of Railroad Commissioners of the State of California,Board of Railroad Commissioners of the State of California,N/A,1896,N/A,Public utilities,428,N/A,0,en
The APEA Journal,Australian Petroleum Exploration Association,N/A,1989,N/A,Petroleum,572,N/A,0,en
The Internal Revenue Record and Customs Journal,,N/A,1870,N/A,Customs administration,426,N/A,0,en
Quantum Transport in Nanostructures and Molecules,Colin John Lambert,N/A,2021,"This reference text presents a conceptual framework for understanding room-temperature electron and phonon transport through molecules and other quantum objects. The flow of electricity through molecules is explained at the boundary of physics and chemistry, providing an authoritative introduction to molecular electronics for physicists, and quantum transport for chemists. Professor Lambert provides a pedagogical account of the fundamental concepts needed to understand quantum transport and thermoelectricity in molecular-scale and nanoscale structures. The material provides researchers and advanced students with an understanding of how quantum transport relates to other areas of materials modelling, condensed matter and computational chemistry. After reading the book, the reader will be familiar with the basic concepts of molecular-orbital theory and scattering theory, which underpin current theories of quantum transport.",Electron transport,0,N/A,0,en
The Border Economy,,N/A,2001,N/A,Free trade,44,N/A,0,en
Renal Transport of Cationic Drugs,Poe-Hirr Hsyu,N/A,1987,N/A,Cations,454,N/A,0,en
2010 New York State Statistical Yearbook,,N/A,2011,N/A,New York (State),816,N/A,0,en
The Definitive Guide to Transportation,Thomas J. Goldsby,N/A,2013,N/A,,0,N/A,0,en
International Labour Review,,N/A,2002,N/A,Labor,486,N/A,0,en
"Reverse Acronyms, Initialisms, & Abbreviations Dictionary",,Gale Cengage,1985,"More than 495,000 definitions of a wide variety of acronyms, initialisms, abbreviations and similar contractions enable you to quickly and easily translate terms into their full names or meanings. New terms from subject areas such as associations, education and the Internet are now included.",Reference,792,N/A,0,en
Transportation: A Global Supply Chain Perspective,"Robert A. Novack, Brian Gibson, Yoshinori Suzuki, John J. Coyle",Cengage Learning,2018-03-08,"TRANSPORTATION: A SUPPLY CHAIN PERSPECTIVE, 9E provides essential coverage of what is arguably the most critical and complex component of global supply chains. This edition explains the fundamental role and importance of transportation in companies and society, as well as the complex environment surrounding transportation service. A solid framework highlights the role of transportation in supply chains and overviews the operating and service characteristics, cost structure, and challenges that today's transportation providers face. This edition emphasizes critical transportation management issues with insights into the strategic activities and challenges involved in the movement of goods. TRANSPORTATION emphasizes contemporary global topics with the latest coverage of hard and soft technology and discussions of fuel, energy, managerial, economic, and environmental issues. Important Notice: Media content referenced within the product description or the product text may not be available in the ebook version.",Business & Economics,528,N/A,0,en
"History of Youngstown and the Mahoning Valley, Ohio",Joseph Green Butler (Jr.),N/A,1921,N/A,Mahoning County (Ohio),804,N/A,0,en
Canadian Journal of Physiology and Pharmacology,,N/A,2006,N/A,Pharmacology,508,N/A,0,en
Proceedings,,N/A,1982,N/A,Cotton,342,N/A,0,en
The End of Automobile Dependence,"Peter Newman, Jeffrey Kenworthy",Island Press,2015-08-11,"Cities will continue to accommodate the automobile, but when cities are built around them, the quality of human and natural life declines. Current trends show great promise for future urban mobility systems that enable freedom and connection, but not dependence. We are experiencing the phenomenon of peak car use in many global cities at the same time that urban rail is thriving, central cities are revitalizing, and suburban sprawl is reversing. Walking and cycling are growing in many cities, along with ubiquitous bike sharing schemes, which have contributed to new investment and vitality in central cities including Melbourne, Seattle, Chicago, and New York. We are thus in a new era that has come much faster than global transportation experts Peter Newman and Jeffrey Kenworthy had predicted: the end of automobile dependence. In The End of Automobile Dependence, Newman and Kenworthy look at how we can accelerate a planning approach to designing urban environments that can function reliably and conveniently on alternative modes, with a refined and more civilized automobile playing a very much reduced and manageable role in urban transportation. The authors examine the rise and fall of automobile dependence using updated data on 44 global cities to better understand how to facilitate and guide cities to the most productive and sustainable outcomes. This is the final volume in a trilogy by Newman and Kenworthy on automobile dependence (Cities and Automobile Dependence in 1989 and Sustainability and Cities: Overcoming Automobile Dependence in 1999). Like all good trilogies this one shows the rise of an empire, in this case that of the automobile, the peak of its power, and the decline of that empire.",Architecture,326,N/A,0,en
Recent Developments in Separation Science,Norman N. Li,N/A,1972,N/A,Separation (Technology),214,N/A,0,en
Mathematics in Economics,David Bailey,N/A,1998,N/A,Anvendt matematik,504,N/A,0,en
Public Transport Planning and Operations,"Planning and Transport Research and Computation (International) Co. Meeting, Planning and Transport Research and Computation International Association. Summer Meeting",N/A,1990,N/A,Local transit,198,N/A,0,en
The End of Traffic and the Future of Access,David M. Levinson,N/A,2017-10-10,"In most industrialized countries, car travel per person has peaked and the automobile regime is showing considering signs of instability. As cities across the globe venture to find the best ways to allow people to get around amidst technological and other changes, many forces are taking hold -- all of which suggest a new transport landscape. Our roadmap describes why this landscape is taking shape and prescribes policies informed by contextual awareness, clear thinking, and flexibility.",,0,N/A,0,en
Canadian Journal of Biochemistry and Physiology,,N/A,1962,N/A,Biochemistry,1068,N/A,0,en
National Journal,,N/A,1980-04,N/A,Legislation,606,N/A,0,en
The Commercial & Financial Chronicle and Hunt's Merchants' Magazine,,N/A,1891,N/A,Banks and banking,1008,N/A,0,en
Journal of Industrial Engineering,,N/A,1958,N/A,Industrial engineering,1062,N/A,0,en
Characteristics of Urban Travel Demand,"Arlee T. Reno, J. Richard Kuzmyak, Bruce Douglas, National Research Council (U.S.). Transportation Research Board, Transit Cooperative Research Program",Transportation Research Board,2002,Introduction -- Survey characteristics -- Demographic information -- Overall trip rates -- Modal trip rates -- Trip purpose -- Time -- Truck trip information -- Utilization -- Other information.,Choice of transportation,13,N/A,0,en
Journal of Scientific and Industrial Research,,N/A,2005,N/A,Industries,592,3,1,en
"Geography of Transportation [by] Edward J. Taaffe [and] Howard L. Gauthier, Jr",Edward James Taaffe,N/A,1973,N/A,Transportation,226,N/A,0,en
Air Service Journal,,N/A,1917,N/A,Aeronautics,812,N/A,0,en
