Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Catalogue of the educational division of the South Kensington museum,Victoria and Albert museum,N/A,1876,N/A,,702,N/A,0,en
The Book of God,Walter Wangerin,Lion Books,2011,Striking new cover heralds reissue of Walter Wangerin's million selling retelling of the Bible as an epic novel,Religion,0,N/A,0,en
"CSB (In)Courage Devotional Bible Desert/Mustard/Alabaster Leathertouch Indexed: Black Letter, Notetaking Space, Reading Plans, Easy-To-Read Font","(In)Courage, Csb Bibles By Holman",Holman Bible Publishers,2020-10-15,"The CSB (in)courage Devotional Bible invites women to courageously engage with the biblical narrative to discover how it intersects with their own unique story. Featuring devotions rooted in the real-life experiences of more than one hundred members of the (in)courage community, the CSB (in)courage Devotional Bible provides resources for women to make meaningful connections, explore the Bible, and find themselves among friends. The (in)courage community is vibrant, reaching thousands of women every day to welcome them just the way they are, offering a space to breathe, loving support, and resources for meaningful connection. FEATURES 312 devotions placed throughout the Bible 52 reflective response devotions 10 distinct thematic reading plans Book introductions connecting each book of the Bible to the whole biblical narrative Stories of courage from 50 women of the Bible Journaling space Theme verses Elegant full-color design Durable Smyth-sewn lay-flat binding Two-column text format Topical subject headings Black-letter text 9-point type size Ribbon marker for easy referencing between pages Presentation page for gift-giving Topical index Full-color maps The CSB (in)courage Devotional Bible features the highly readable, highly reliable text of the Christian Standard Bible(R) (CSB). The CSB captures the Bible's original meaning without sacrificing clarity, making it easier to engage with Scripture's life-transforming message and to share it with others.",Bibles,0,N/A,0,en
American Literary Gazette and Publishers' Circular,,N/A,1869,N/A,"Bibliography, National",956,N/A,0,en
"CSB (In)Courage Devotional Bible, Bordeaux Leathertouch, Indexed","(in)courage, (In)Courage, Csb Bibles By Holman",Holman Bible Publishers,2023-10-15,"The CSB (in)courage Devotional Bible invites women to courageously engage with the biblical narrative to discover how it intersects with their own unique story. Featuring devotions rooted in the real-life experiences of more than one hundred members of the (in)courage community, the CSB (in)courage Devotional Bible provides resources for women to make meaningful connections, explore the Bible, and find themselves among friends. The (in)courage community is vibrant, reaching thousands of women every day to welcome them just the way they are, offering a space to breathe, loving support, and resources for meaningful connection. FEATURES 312 devotions placed throughout the Bible 52 reflective response devotions 10 distinct thematic reading plans Book introductions connecting each book of the Bible to the whole biblical narrative Stories of courage from 50 women of the Bible Journaling space Theme verses Elegant full-color design Durable Smyth-sewn lay-flat binding Two-column text format Topical subject headings Black-letter text 9-point type size Ribbon marker for easy referencing between pages Presentation page for gift-giving Topical index Full-color maps The CSB (in)courage Devotional Bible features the highly readable, highly reliable text of the Christian Standard Bible(R) (CSB). The CSB captures the Bible's original meaning without sacrificing clarity, making it easier to engage with Scripture's life-transforming message and to share it with others.",Bibles,0,N/A,0,en
"1,001 MORE Things You Always Wanted to Know About the Bible",J. Stephen Lang,Thomas Nelson,2001-02-11,"The Bible has inflamed the hearts of poets and martyrs, spawned revolutions and reformations, and influenced cultures and personal lives in sometimes small, sometimes dramatic ways. With a teacher's wit and knowledge, bestsellling author J. Stephen Lang again turns to the Bible and navigates more of its immense treasures in his easily accessible and informative style in 1,001 More Things You Always Wanted to Know About the Bible. You will discover answers to the questions and curiosities you have always harbored about the Bible and its influence but perhaps felt you should already know. A joy to browse and reference, this fascinating book is sure to satisfy an inquirer's mind and spark further study of the Bible. Test your knowledge of Bible trivia: In a famous folk legend, who found the ""true cross"" of Christ on a pilgrimage to Jerusalem? In 1952, what new Bible translation caused heated opposition? Who established Sunday as ""The Lord's Day""? Who wore girdles in Bible times? What favorite children's song did Anna Bartlett Warner write? What is the ""mercy seat""?",Reference,497,N/A,0,en
The Public Library Quarterly,,N/A,1903,N/A,Catalogs,160,N/A,0,en
The Bible Promise Book - KJV,Compiled By Barbour Staff,Barbour Publishing,2021-09,"Whatever your need of the moment, you can find an answer in God's Word. The Bible Promise Book, a perennial bestseller, includes more than one thousand promises from the Bible, arranged alphabetically by topic.",Bibles,176,N/A,0,en
Everybody's Magazine,,N/A,1906,N/A,American periodicals,632,N/A,0,en
A Short Introduction to the Hebrew Bible,Tim Dowley,Fortress Press,2018-04-15,"John J. Collins's A Short Introduction to the Hebrew Bible is one of the most popular introductory textbooks in colleges and seminary classrooms. Enriched by decades of classroom teaching, it is aimed explicitly at motivated students, regardless of their previous exposure to the Bible or faith commitments. This more compact version of Collins's renowned Introduction to the Hebrew Bible is combined with even more student-friendly features, including charts, maps, photographs, chapter summaries, and bibliographies for further reading. Collins proceeds through the canon of the Old Testament and the Apocrypha, judiciously presenting the current state of historical, archaeological, and literary understanding of the biblical text, and engaging the student in questions of significance and interpretation for the contemporary world. The third edition is presented in a new and engaging format with new maps and images. An index has been added to the volume for the first time.",Bibles,424,N/A,0,en
"CSB (in)courage Devotional Bible, Navy Genuine Leather Indexed","(in)courage, CSB Bibles by Holman",Holman Bible Publishers,2018-10-01,"The CSB (in)courage Devotional Bible invites women to courageously engage with the biblical narrative to discover how it intersects with their own unique story. Featuring devotions rooted in the real-life experiences of more than one hundred members of the (in)courage community, the CSB (in)courage Devotional Bible provides resources for women to make meaningful connections, explore the Bible, and find themselves among friends. The (in)courage community is vibrant, reaching thousands of women every day to welcome them just the way they are, offering a space to breathe, loving support, and resources for meaningful connection. FEATURES: 312 devotions placed throughout the Bible 52 reflective response devotions 10 distinct thematic reading plans Book introductions connecting each book of the Bible to the whole biblical narrative Stories of courage from 50 women of the Bible Journaling space Theme verses Elegant full-color design Durable Smyth-sewn lay-flat binding Two-column text format Topical subject headings Black-letter text 9-point type size Ribbon marker for easy referencing between pages Presentation page for gift-giving Topical index The CSB (in)courage Devotional Bible features the highly readable, highly reliable text of the Christian Standard Bible® (CSB). The CSB captures the Bible’s original meaning without sacrificing clarity, making it easier to engage with Scripture’s life-transforming message and to share it with others.",Bibles,1870,N/A,0,en
The Literary Digest,"Edward Jewitt Wheeler, Isaac Kaufman Funk, William Seaver Woods, Arthur Stimson Draper, Wilfred John Funk",N/A,1921,N/A,Literature,934,N/A,0,en
The Christian Advocate,,N/A,1913,N/A,Methodist Church,1798,N/A,0,en
Choosing a Bible,"Steven M. Sheeley, Robert N. Nash",N/A,1999,"Choosing a Bible is a pocket-sized brief overview of biblical translations currently available, as well as some of the major editions of each translation. The book is intended to help readers find their way through the seeming maze of translations and editions of the Bible by providing summary descriptions that highlight important facts that should be considered when deciding which translation or edition best meets their needs.",Bibles,108,N/A,0,en
"Vital Records of Gloucester, Massachusetts, to the End of the Year 1849",Gloucester (Mass.),N/A,1917,N/A,Gloucester (Mass.),810,N/A,0,en
A Dictionary of Thoughts,Tryon Edwards,N/A,1902,N/A,"Quotations, English",682,N/A,0,en
"CSB (in)courage Devotional Bible, Navy Genuine Leather","(in)courage, CSB Bibles by Holman",Holman Bible Publishers,2018-10-01,"The CSB (in)courage Devotional Bible invites women to courageously engage with the biblical narrative to discover how it intersects with their own unique story. Featuring devotions rooted in the real-life experiences of more than one hundred members of the (in)courage community, the CSB (in)courage Devotional Bible provides resources for women to make meaningful connections, explore the Bible, and find themselves among friends. The (in)courage community is vibrant, reaching thousands of women every day to welcome them just the way they are, offering a space to breathe, loving support, and resources for meaningful connection. FEATURES: 312 devotions placed throughout the Bible 52 reflective response devotions 10 distinct thematic reading plans Book introductions connecting each book of the Bible to the whole biblical narrative Stories of courage from 50 women of the Bible Journaling space Theme verses Elegant full-color design Durable Smyth-sewn lay-flat binding Two-column text format Topical subject headings Black-letter text 9-point type size Ribbon marker for easy referencing between pages Presentation page for gift-giving Topical index The CSB (in)courage Devotional Bible features the highly readable, highly reliable text of the Christian Standard Bible® (CSB). The CSB captures the Bible’s original meaning without sacrificing clarity, making it easier to engage with Scripture’s life-transforming message and to share it with others.",Bibles,1870,N/A,0,en
Dake's Annotated Reference Bible-KJV,Finis J. Dake,Dake Publishing,2014-05-01,"The words of Christ are in red, and Old Testament and New Testament Questions are found at the end of each section. There is a complete concordance that lists every Bible word. There are 9,000 headings to divide the text and 35,000 commentary notes. Plus, there are more than 8,000 outlines for sermons and the definitions of key Hebrew and Greek words are included. There is also a complete summary at the conclusion of each book and over 500,000 helpful cross chain references for study. Some Features: King James Version New layout with 2 columns for KJV text and 3 columns for study notes New full-color maps Complete Concordance Symbols marking prophetic passages Symbols marking promises, commands and messages from God Bible character studies Summaries of each book of the Old and New Testaments Greek and Hebrew word studies 8.5 point type for KJV and commentary notes",Bibles,2322,N/A,0,en
New Cyclopaedia of Prose Illustrations,Elon Foster,New York : T.Y. Crowell,1870,N/A,Homiletical illustrations,714,N/A,0,en
Bible History ABCs,Stephen J. Nichols,N/A,2019,"This one-of-a-kind ABC book follows the timeline of the Bible from A to Z, containing corresponding Scripture passages, descriptions, classical fine art, and whimsical illustrations. Written for kids up to age 7, but engaging enough for the whole family.",Bible,0,N/A,0,en
Specimen Pages of The Centennial History of the United States,James Dabney McCabe,N/A,1875,N/A,United States,1108,N/A,0,en
Monthly Reference Lists,Providence Public Library (R.I.),N/A,1881,N/A,Bibliography,304,N/A,0,en
The New Interpreter's Study Bible,Walter J. Harrelson,N/A,2003,"Now in Paperback! The New Interpreter's Study Bible brings the best of biblical scholarship to the service of the Church. In this new study Bible, based on The New Revised Standard Version of the Bible with Apocrypha, sixty distinguished scholars have provided background and insight on the biblical text. Features of this valuable new study Bible include extensive historical and theological annotations on the biblical text; brief introductions and outlines for each biblical book; excursuses giving further background and insight regarding particular themes and passages; and nineteen newly commissioned maps detailing the biblical world at various historical periods. Available in leather #0687278317 and on CD-Rom #068702496X. ""Here are superb introductory essays and excellent notes on the biblical texts. The New Interpreter's Study Bible is a first-rate aid for all who desire a serious, scholarly encounter with scripture."" - Marion L Soards, Professor of New Testament Studies, Louisville Presbyterian Theological Seminary ""Of the current editions of Study Bibles, in my opinion the most helpful for pastors, teachers, and all students of the Scriptures has now been issued by Abingdon Press under the dedicated guidance of Dr. Walter Harrelson."" - Bruce M. Metzger, Professor of New Testament, Emeritus, Princeton Theological Seminary ""The combination of theological reflection, scriptural scholarship, and the practical engagement of life and faith found in the NISB will provide a dependable and rich resource for communicators, students and other spiritual leaders."" - Rob Weber, Senior Pastor, Grace Community Church, Shreveport, Louisiana. ""I would like to put this in the hands of every teacher. I have long searched for a simply written study Bible that engages our thoughts and also stimulates personal spiritual growth. I became engrossed in it and was reluctant to put it aside."" - Delia Halverson, Christian Education and Curriculium Specialist, Faith Discovery Ministries",Bible,0,N/A,0,en
Madison Hall Notes,,N/A,1912,N/A,,160,N/A,0,en
Book News Monthly,,N/A,1906,N/A,American literature,1302,N/A,0,en
Gleanings for the Curious from the Harvest-fields of Literature,Charles Carroll Bombaugh,N/A,1890,N/A,Literature,886,N/A,0,en
Dake Annotated Reference Bible-KJV-Compact,Finis J Dake,N/A,2012-03-30,Dake Annotated Reference Bible Compact Paperback,,0,N/A,0,en
Jon Courson's Application Commentary,Jon Courson,Thomas Nelson,2004-01-17,"A devotional commentary that helps you gain fresh insights into the Bible and understand how you can apply God's Word to your life. Few Bible commentators simultaneously articulate both insightful spiritual truths and memorable life applications for readers who want to be relevant witnesses for Jesus Christ. Gifted Bible preacher and inspiring teacher Jon Courson effortlessly combines these elements in this easy-to-read, verse-based devotional commentary on the entire New Testament. Pastor Jon's years of immersion in God's Word, as he regularly preached from the Bible, produced faithful, valuable teaching that takes a balanced approach between a scholarly work and an encouragement for living the Christian life. His application commentaries combine the following elements in a unique blend of pertinent information and needed inspiration: Deep love for God's word Colorful cultural insights Insightful historical information Applicable topical studies Vivid illustrations and stories Humorous, practical, and inspiring life lessons Jon Courson's devotional commentaries offer thorough and comprehensive teaching along with practical, in-depth topical studies in a very readable and comfortable expositional style.",Religion,1818,N/A,0,en
The New Education,,N/A,1896,N/A,Education,790,N/A,0,en
Understand the Bible,John Holland Smith,N/A,1965,N/A,Bible,264,N/A,0,en
The Assumption of Moses,Robert Henry Charles,N/A,1897,"The Assumption of Moses by Robert Henry Charles, first published in 1897, is a rare manuscript, the original residing in one of the great libraries of the world. This book is a reproduction of that original, which has been scanned and cleaned by state-of-the-art publishing tools for better readability and enhanced appreciation. Restoration Editors' mission is to bring long out of print manuscripts back to life. Some smudges, annotations or unclear text may still exist, due to permanent damage to the original work. We believe the literary significance of the text justifies offering this reproduction, allowing a new generation to appreciate it.",History,202,N/A,0,en
Caxton head catalogues. No.186-1027 [with] Caxton head bulletin. 1-22 [and lists].,Tregaskis James and son,N/A,1889,N/A,,1214,N/A,0,en
The Bible and Future Events,Leon J. Wood,Zondervan,2010-08-03,"This introductory biblical survey of last events is a complete and compact reference volume to the future events of the world and an excellent introduction to the study of eschatology for school, church, or personal use. Leon Wood has paid close attention of the organized structuring of the content, presenting the key concepts and establishing the importance of prophetic study, as well as a detailed and chronological list of eschatological events, and a complete definition of terminology. In the remaining chapters, the author considers each of the major eschatological events of the Bible separately, including: The Rapture The Great Tribulation The Antichrist Israel in the Tribulation The Close of the Tribulation The Millennium The Bible and Future Events is an enhanced study with a thorough, up-to-date bibliography and informative footnotes.",Religion,315,5,1,en
Reports of Cases Argued and Determined in the Supreme Court of the Territory of Oklahoma,"Oklahoma. Supreme Court, Edward Bell Green, Frank Dale, John Henry Burford, Robert Lee Williams, Matthew John Kane, Howard J. Parker, Charles Winfield Van Eaton",N/A,1922,N/A,"Law reports, digests, etc",702,N/A,0,en
The Preacher's Bible,John MacArthur,Steadfast Bibles,2018-03-07,"The Preacher's Bible, designed by John MacArthur includes the following features: New American Standard Bible translation. An easy to read Verse format. Generous margins to write in. High quality European paper, known for its weight and opacity. Concordance. Ribbon Markers. Line Matching for readability",,0,N/A,0,en
The Congregationalist,,N/A,1919,N/A,Boston (Mass. ),1760,N/A,0,en
The Sixteenth Century: Skelton Through Hooker,,Harlan Davidson,1968,N/A,Reference,158,N/A,0,en
American Magazine,,N/A,1923,N/A,American literature,1238,N/A,0,en
The Cultural Dictionary of the Bible,John J. Pilch,Liturgical Press,1999,"2000 Catholic Press Association Award Winner! Interpreting the Bible respectfully is a cross-cultural enterprise. For those who seek to understand the Bible as a document from the ancient Mediterranean world and communicate it to people in other cultures, The Cultural Dictionary of the Bible is an ideal tool. Scripture expert John Pilch gives the modern Bible reader an appreciation for the world in which each book of the Bible originated and an in-depth look at the Mediterranean personalities who populate the pages of the Bible. With more than 100 distinctive, Middle-Eastern notions, from Abba"" to ""Work,"" this collection provides a cultural system of shared interpretations of persons, things, and events relating to the Mediterranean region. By applying a social-scientific approach to interpreting the Bible, Pilch shows how a multi-cultural understanding, enriched with the discoveries and insights taken from contemporary anthropological studies, can bemused to examine the distinctive, Middle Eastern cultural world of the Bible. Since each article discusses a variety of persons, things, and events under its title, the alphabetized tale of contents presents a comprehensive list of these subjects for ready reference. Uppercase entries identify complete articles; lowercase entries list some of the related topics treated in the articles. A bibliography is provided at the end of each major article. A list of basic resources at the end of the volume presents a selection of dictionaries, atlases, and similar books for supplemental information on each topic. Preachers, readers, RCIA participants and students alike will appreciate the index to the Sunday Lectionary readings for the full three-year cycle that is provided and its citation of the words defined in the dictionary that appear in the given readings. Includes illustrations of appropriate entries. Entries include: ABBA Agriculture Alternate Reality ANGER Animals Antonia Fortress Bailey Beard Bread Blindness Boat Burial Carpenter Caves Centurion Christians CLOTHES COINS Corban COSMETICS AND JEWELRY Culture DANCE DEATH DECEPTION AND LYING DRINKING AND EATING Earrings Eating Emotions Evil Eye Eyes Fishing FORGIVENESS Fortresses Frankincense Goats Good Shepherd HAIR Hands HEALING Heaven HOLY MAN Honey Honor and Shame HOUSE HUMOR Individualism Insider/Outsider Israelite Jewelry JEWS ANDCHRISTIANS John the Baptist Judeans Laughter Life Literary Forms Lying MILITARY Milk MUSIC Mother Nazirite NONVERBAL COMMUNICATION Oath Oil Perfume Peter's House Poor PRAYER Puns Rabbi Revenge Roads Salt Satan Sea SECRECY Shalom Shame SHEEP AND GOATS SICKNESS Sign Sin Singing SKY SMELLS AND TASTES Sorghum Space SPIRITS Stonemason SYMBOLISM Tastes Teeth Tents Translation TRAVEL Vengeance Water WEATHER Wheat Wine Wool WORK",Religion,228,N/A,0,en
The Composition of the Pentateuch,Joel S. Baden,Yale University Press,2012-04-24,"For well over two centuries the question of the composition of the Pentateuch has been among the most central and hotly debated issues in the field of biblical studies. In this book, Joel Baden presents a fresh and comprehensive argument for the Documentary Hypothesis. Critically engaging both older and more recent scholarship, he fundamentally revises and reorients the classical model of the formation of the Pentateuch. Interweaving historical and methodological chapters with detailed textual case studies, Baden provides a critical introduction to the history of Pentateuchal scholarship, discussions on the most pressing issues in the current debate, and a practical model for the study of the biblical text.",Religion,397,N/A,0,en
None Like Him,Jen Wilkin,Crossway,2016-04-14,"Human beings were created to reflect the image of God—but only to a limited extent. Although we share important attributes with God (love, mercy, compassion, etc.), there are other qualities that only God possesses, such as unlimited power, knowledge, and authority. At the root of all sin is our rebellious desire to be like God in such ways—a desire that first manifested itself in the garden of Eden. In None Like Him, Jen Wilkin leads us on a journey to discover ten ways God is different from us—and why that’s a good thing. In the process, she highlights the joy of seeing our limited selves in relation to a limitless God, and how such a realization frees us from striving to be more than we were created to be.",Religion,141,5,1,en
What Is the Gospel?,Greg Gilbert,Crossway,2010-03-09,"What is the gospel? It seems like a simple question, yet it has been known to incite some heated responses, even in the church. How are we to formulate a clear, biblical understanding of the gospel? Tradition, reason, and experience all leave us ultimately disappointed. If we want answers, we must turn to the Word of God. Greg Gilbert does so in What Is the Gospel? Beginning with Paul's systematic presentation of the gospel in Romans and moving through the sermons in Acts, Gilbert argues that the central structure of the gospel consists of four main subjects: God, man, Christ, and a response. The book carefully examines each and then explores the effects the gospel can have in individuals, churches, and the world. Both Christian and non-Christian readers will gain a clearer understanding of the gospel in this valuable resource.",Religion,88,5,1,en
James,Douglas J. Moo,InterVarsity Press,2015-03-10,"The genius of the letter of James lies in its powerfully simple call for repentance, for action, for a consistent Christian lifestyle. In this commentary Douglas Moo allows James's words to cut through our theological debates, our personal preconceptions, our spiritual malaise and return us to an invigorating, transforming Christianity.",Religion,243,N/A,0,en
"Our own gazette, ed. by mrs. S. Menzies",Young women's Christian assoc,N/A,N/A,N/A,,184,N/A,0,en
In His Image,Jen Wilkin,Crossway,2018-04-16,"Sometimes we ask What is God’s will for my life? when we should really be asking Who should I be? The Bible has an answer: Be like the very image of God. By exploring ten characteristics of who God is—holy, loving, just, good, merciful, gracious, faithful, patient, truthful, and wise—this book helps us understand who God intends for us to be. Through Christ, the perfect reflection of the image of God, we will discover how God’s own attributes impact how we live, leading to freedom and purpose as we follow his will and are conformed to his image.",Religion,166,N/A,0,en
Welcome to the Bible,"Vicki K. Black, Peter Wenner","Church Publishing, Inc.",2007-04,"New Episcopalians may be nervous about opening the Bible; others simply don't know how to begin. An often-overlooked gift of the Episcopal Church is that the texts and doctrines of the Bible are embedded in its prayers, liturgies, and creeds. Making that knowledge explicit and placing it in context can open the way for further and more in-depth study.",Religion,132,N/A,0,en
The School Executive,,N/A,1925,N/A,Education,592,N/A,0,en
New American Bible - NAB - with Revised New Testament and Psalms Catholic Study Bible,Fireside Bibles,Fireside Catholic Publishing,2007-03-15,"Size: 9"" X 6 1/4"" X 2"" Features include - Extensive Reading Guide 72-page Selective Concordance 15-page Glossary Sunday and Weekday Lectionary Readings 32-pages of full color maps w/place name index Completely rewritten study notes Expanded essays and sidebars (Produced in cooperation with Oxford University Press)",,1851,N/A,0,en
The Enduring Voices Study Bible,Compiled By Barbour Staff,Barbour Publishing,2021-07,"You'll love this powerful KJV study Bible featuring nearly 2500 notes from Matthew Henry, John Wesley, Andrew Murray, D. L. Moody, and Charles Spurgeon.",Bibles,1216,N/A,0,en
Bible Primer,Ray Freeman Jenney,N/A,1955,N/A,Bible,200,N/A,0,en
Gift & Award Bible-KJV,World Bible Publishing,N/A,1997-08-01,"5 pages of Christian character builders Teachings of Christ alphabetized 2-page ""Where-To-Find-It"" Guide Chronology of Bible events Bookmark with books of the Bible Daily reading plan Dictionary Maps Presentation page Red letter J-wrapped 832 pp.",,832,N/A,0,en
Christian Advocate,,N/A,1911,N/A,Davidson County (Tenn.),730,N/A,0,en
A Chronology of Printing,Colin Clair,Weidenfeld & Nicolson,1969,N/A,Design,236,N/A,0,en
The Five Books of Moses: A Translation with Commentary,Robert Alter,W. W. Norton & Company,2008-10-17,"""A modern classic....Thrilling and constantly illuminating.""—Michael Dirda, Washington Post Book World Through a distinguished career of critical scholarship and translation, Robert Alter has equipped us to read the Hebrew Bible as a powerful, cohesive work of literature. In this landmark work, Alter's masterly translation and probing commentary combine to give contemporary readers the definitive edition of The Five Books. Winner of the PEN Center USA Literary Award for Translation and the Koret Jewish Book Award for Translation, a Newsweek Top 15 Book, Los Angeles Times Favorite Book, and San Francisco Chronicle Best Book.",Religion,1115,N/A,0,en
The Christian Century,,N/A,1927,N/A,Christianity,1560,N/A,0,en
Breaking Free,Beth Moore,B&H Publishing Group,2007-04,"Do you want to know God and really believe Him? Do you want to find satisfaction in God, experience His peace, and enjoy His presence? Do you want to make the freedom Christ promised a reality in your daily life?",Religion,306,N/A,0,en
"The Bible Of Bibles Or, Twenty-Seven ""Divine"" Revelations",Kersey Graves,BoD – Books on Demand,2024-01-02,"""The Bible of Bibles"" by means of Kersey Graves is a contentious painting that questions traditional spiritual ideas. Graves' book provides a critical have a look at of twenty-seven spiritual books that declare to be divine revelations. Graves' exam calls into doubt the legitimacy and reliability of those non secular scriptures, examining each their similarities and variances. The author investigates the ancient historical past of those works, seeking out cultural and societal forces that can have impacted their evolution. Graves encourages readers to assume severely approximately spiritual concepts, thinking the essence of god and the legitimacy of various religious claims. ""The Bible of Bibles"" is referred to for its skeptical stance and is seemed as a work that challenges traditional spiritual beliefs. Its aim is to urge readers to impeach and investigate the roots in their faith, fostering a severe and open-minded assessment of non-secular beliefs. While the book can be contentious and spark controversy, it remains a critical contribution to the problem of spiritual variety and the interpretation of divine revelation.",Religion,396,N/A,0,en
The Bible Answer Book: Volume 2,Hank Hanegraaff,HarperChristian + ORM,2007-03-04,"The Bible Answer Book Volume 1 covered 81 of the top questions that Hank Hangegraaff, the Bible Answer Man, has answered in his ministry. Now he's coming back in Volume II with more questions and answers. Selected from among the thousands of topics he's addressed over the years, topics include family, faith, fear, sin, salvation, and many more issues vital to better understanding God. Each question is approached in Hanegraaff's scholarly, concise, yet easy-to-understand style, and he even suggests additional sources for readers who want to explore the topics further.",Education,195,N/A,0,en
"Reading Bibles, Writing Bodies","Timothy K. Beal, David Gunn",Routledge,2002-06-01,"The Bible is often said to be one of the foundation texts of Western culture. The present volume shows that it goes far beyond being a religious text. The essays explore how religious, political and cultural identities, including ethnicity and gender, are embodied in biblical discourse. Following the authors, we read the Bible with new eyes: as a critic of gender, ideology, politics and culture. We ask ourselves new questions: about God's body, about women's role, about racial prejudices and about the politics of the written word. Reading Bibles, Writing Bodies crosses boundaries. It questions our most fundamental assumptions about the Bible. It shows how biblical studies can benefit from the mainstream of Western intellectual discourse, throwing up entirely new questions and offering surprising answers. Accessible, engaging and moving easily between theory and the reading of specific texts, this volume is an exciting contribution to contemporary biblical and cultural studies.",History,336,N/A,0,en
First Step Bible,"Mack Thomas, Mark",Gold-N-Honey Books,2001-02,"Toddlers' lives are filled with important ""firsts"" as they learn and grow by leaps and bounds! That's why Gold'n Honey has created a captivating ""first Word"" specifically designed to match the interests and learning habits of boys and girls ages 1 to 3.",,0,N/A,0,en
365 Devotions for a Thankful Heart,Zondervan,HarperChristian + ORM,2018-08-21,"No matter how difficult life seems, you will find more joy when you choose gratitude. Boost your happiness and deepen your walk with God by becoming aware of all you have to appreciate. 365 Devotions for a Thankful Heart is a daily devotional that will inspire you to slow down, recognize God’s gifts, and be grateful for all His blessings. This yearlong devotional includes: a short daily reading encouraging you to open your heart with gratitude to all the ways God has blessed you an inspiring Scripture and a short prayer to help focus your heart on thankfulness as you go about your day With a foiled cover and beautiful interiors, this devotional is a perfect gift for women of all ages on birthdays, Valentine’s Day, Mother’s Day, Christmas, or as a welcoming gift for new church members. Each devotion is the perfect length to fit into even the busiest schedule, but substantial enough to start your day on just the right note.",Religion,386,N/A,0,en
An Approach to Extended Memorization of Scripture,Dr. Andrew Davis,Ambassador International,2014-04-14,"Prepare to embark on one of the most rewarding exercises of spiritual and mental labor anyone could ever attempt. Many Christians have at least a few Bible verses committed to memory, but An Approach to Extended Memorization of Scripture encourages Christians to ramp up Scripture memorization. Daily procedures and techniques guide the reader through memorizing entire chapters and books of the Bible at one time. Author and pastor Dr. Andrew Davis has used these proven method to commit 35 books of the Bible to memory over the course of his ministry.",Religion,38,N/A,0,en
The Poisonwood Bible,Barbara Kingsolver,Harper Collins,2009-10-13,"New York Times Bestseller • Finalist for the Pulitzer Prize • An Oprah's Book Club Selection “Powerful . . . [Kingsolver] has with infinitely steady hands worked the prickly threads of religion, politics, race, sin and redemption into a thing of terrible beauty.” —Los Angeles Times Book Review The Poisonwood Bible, now celebrating its 25th anniversary, established Barbara Kingsolver as one of the most thoughtful and daring of modern writers. Taking its place alongside the classic works of postcolonial literature, it is a suspenseful epic of one family's tragic undoing and remarkable reconstruction over the course of three decades in Africa. The story is told by the wife and four daughters of Nathan Price, a fierce, evangelical Baptist who takes his family and mission to the Belgian Congo in 1959. They carry with them everything they believe they will need from home, but soon find that all of it—from garden seeds to Scripture—is calamitously transformed on African soil. The novel is set against one of the most dramatic political chronicles of the twentieth century: the Congo's fight for independence from Belgium, the murder of its first elected prime minister, the CIA coup to install his replacement, and the insidious progress of a world economic order that robs the fledgling African nation of its autonomy. Against this backdrop, Orleanna Price reconstructs the story of her evangelist husband's part in the Western assault on Africa, a tale indelibly darkened by her own losses and unanswerable questions about her own culpability. Also narrating the story, by turns, are her four daughters—the teenaged Rachel; adolescent twins Leah and Adah; and Ruth May, a prescient five-year-old. These sharply observant girls, who arrive in the Congo with racial preconceptions forged in 1950s Georgia, will be marked in surprisingly different ways by their father's intractable mission, and by Africa itself. Ultimately each must strike her own separate path to salvation. Their passionately intertwined stories become a compelling exploration of moral risk and personal responsibility.",Fiction,578,5,1,en
Know Your Bible for Kids,Donna K. Maltese,Barbour Kidz,2022-02,This book provides kid-friendly explanations of all 66 books of scripture and fascinating details on the story of Jesus--the focus of the entire Bible!,,128,N/A,0,en
The Story Bible,"Concordia Publishing House, Edward Engelbrecht",N/A,2011,"This treasure will be a great help to pastors, teachers, parents and grandparents as they, like the faithful mother and grandmother of St. Timothy, lead the little ones to understand the Sacred Scriptures. Throughout this Bible, high quality realistic art is used to fully engage the reader, rather than using cartoonish artwork that might suggest to children that the Bible stories are pretend rather than real. Instead of paraphrasing each story, they were drawn directly from the Bible while adjusting them for student readability. Other unique features included in this Bible are discussion questions, learning activities, prayers, and also a user's guide to explain how to use this Bible with children at different stages of development and reading levels. Whether for at-home use, in preschools, or as part of a congregation-wide children's ministry, this Bible will bring each story to life, leaving a meaningful and lasting impression on children from ages 3 to 8. Features: • 130 Bible stories drawn directly from the Bible • Focus on Christ with Old Testament prophecies included • Highlights challenging words • Beautiful life-like illustrations • Discussion questions • Learning activities • Prayers • Presentation page • Large readable text (14 point type) • Large 9 x 10 format, lies flat • Glossary • User's guide for different age levels",Juvenile Nonfiction,0,N/A,0,en
Parallel Bible-PR-KJV/Am-Large Print,Zondervan Publishing,Zondervan Publishing Company,2005-01-01,"This black bonded leather edition of the KJV and Amplified Side-by-Side Bible sets the text of the historic King James Version next to the explanatory alternate readings of the Amplified Bibles for fast, easy comparison. Also includes large print for more comfortable reading and study.",Bibles,2164,N/A,0,en
